subj,seed_age,seed_roi,target_age,target_roi,corr
NDARPX661BF1,18,lOFA,6.511635,lFFA,0.08509762550832739
NDARPX661BF1,18,lOFA,6.511635,lOFA,0.08490851675792024
NDARPX661BF1,18,lOFA,6.511635,rLO,0.15079282980490433
NDARPX661BF1,18,lOFA,6.511635,rFFA,0.1072932674957723
NDARPX661BF1,18,lOFA,6.511635,rOFA,0.10234702702107791
NDARRA428WB9,18,lOFA,6.994067,lLO,0.14702734542206702
NDARRA428WB9,18,lOFA,6.994067,lFFA,0.13539066239169043
NDARRA428WB9,18,lOFA,6.994067,lOFA,0.10549094703186698
NDARRA428WB9,18,lOFA,6.994067,rLO,0.13494338594254193
NDARRA428WB9,18,lOFA,6.994067,rFFA,0.14614567476181956
NDARRA428WB9,18,lOFA,6.994067,rOFA,0.11895000341410321
NDARRC348AFG,18,lOFA,6.437827,lLO,0.09886290013889755
NDARRC348AFG,18,lOFA,6.437827,lFFA,0.07969676751595199
NDARRC348AFG,18,lOFA,6.437827,lOFA,0.06595431546910979
NDARRC348AFG,18,lOFA,6.437827,rLO,0.07566730481728656
NDARRC348AFG,18,lOFA,6.437827,rFFA,0.09828465958159442
NDARRC348AFG,18,lOFA,6.437827,rOFA,0.09540783170955694
NDARRW481GFE,18,lOFA,5.701232,lLO,0.15101009209195068
NDARRW481GFE,18,lOFA,5.701232,lFFA,0.1361404393855002
NDARRW481GFE,18,lOFA,5.701232,lOFA,0.12217710956413289
NDARRW481GFE,18,lOFA,5.701232,rLO,0.16415490258635052
NDARRW481GFE,18,lOFA,5.701232,rFFA,0.15420187936510255
NDARRW481GFE,18,lOFA,5.701232,rOFA,0.12616005243009
NDARUA821NUN,18,lOFA,5.559548,lLO,0.16623710473210304
NDARUA821NUN,18,lOFA,5.559548,lFFA,0.11276971801227025
NDARUA821NUN,18,lOFA,5.559548,lOFA,0.11268532441856725
NDARUA821NUN,18,lOFA,5.559548,rLO,0.10947122763767661
NDARUA821NUN,18,lOFA,5.559548,rFFA,0.1295824703784569
NDARUA821NUN,18,lOFA,5.559548,rOFA,0.0616796547398099
NDARUC308ZLR,18,lOFA,5.986082,lLO,0.12218285565079837
NDARUC308ZLR,18,lOFA,5.986082,lFFA,0.08487903910075632
NDARUC308ZLR,18,lOFA,5.986082,lOFA,0.07634907426378142
NDARUC308ZLR,18,lOFA,5.986082,rLO,0.12403257031664223
NDARUC308ZLR,18,lOFA,5.986082,rFFA,0.1221647975354485
NDARUC308ZLR,18,lOFA,5.986082,rOFA,0.09187446099902802
NDARUL290YKN,18,lOFA,7.966119,lLO,0.062200961461642335
NDARUL290YKN,18,lOFA,7.966119,lFFA,0.012194699208948175
NDARUL290YKN,18,lOFA,7.966119,lOFA,0.01549703510203927
NDARUL290YKN,18,lOFA,7.966119,rLO,0.1793756829725001
NDARUL290YKN,18,lOFA,7.966119,rFFA,0.14635913167683018
NDARUL290YKN,18,lOFA,7.966119,rOFA,0.14485766268784
NDARVM741LKK,18,lOFA,7.13096,lLO,0.13556064283804375
NDARVM741LKK,18,lOFA,7.13096,lFFA,0.1062632310888279
NDARVM741LKK,18,lOFA,7.13096,lOFA,0.09983414611683411
NDARVM741LKK,18,lOFA,7.13096,rLO,0.14455804998656974
NDARVM741LKK,18,lOFA,7.13096,rFFA,0.1354462300801598
NDARVM741LKK,18,lOFA,7.13096,rOFA,0.12370173224725685
NDARVP838PLC,18,lOFA,6.659593,lLO,0.13375798427380423
NDARVP838PLC,18,lOFA,6.659593,lFFA,0.10007725119529837
NDARVP838PLC,18,lOFA,6.659593,lOFA,0.09330011629388239
NDARVP838PLC,18,lOFA,6.659593,rLO,0.1307426352508062
NDARVP838PLC,18,lOFA,6.659593,rFFA,0.17414004083081525
NDARVP838PLC,18,lOFA,6.659593,rOFA,0.08323642831508897
NDARWM073AMM,18,lOFA,6.744353,lLO,0.15721478717537016
NDARWM073AMM,18,lOFA,6.744353,lFFA,0.11810956149616945
NDARWM073AMM,18,lOFA,6.744353,lOFA,0.11542298436886443
NDARWM073AMM,18,lOFA,6.744353,rLO,0.14796991284509858
NDARWM073AMM,18,lOFA,6.744353,rFFA,0.12665384486951378
NDARWM073AMM,18,lOFA,6.744353,rOFA,0.12265321099075843
NDARXB870BCV,18,lOFA,7.19336,lLO,0.16697881128921077
NDARXB870BCV,18,lOFA,7.19336,lFFA,0.13526300807616837
NDARXB870BCV,18,lOFA,7.19336,lOFA,0.1341451843342325
NDARXB870BCV,18,lOFA,7.19336,rLO,0.18646546379404225
NDARXB870BCV,18,lOFA,7.19336,rFFA,0.1476819524305796
NDARXB870BCV,18,lOFA,7.19336,rOFA,0.17034957059260925
NDARXC055JGA,18,lOFA,6.629477,lLO,0.20217909597176817
NDARXC055JGA,18,lOFA,6.629477,lFFA,0.15093879715172148
NDARXC055JGA,18,lOFA,6.629477,lOFA,0.13662006158560303
NDARXC055JGA,18,lOFA,6.629477,rLO,0.22939320534319477
NDARXC055JGA,18,lOFA,6.629477,rFFA,0.1483841849514035
NDARXC055JGA,18,lOFA,6.629477,rOFA,0.14876559361152836
NDARXE069UU8,18,lOFA,6.520533,lLO,0.14077733717792784
NDARXE069UU8,18,lOFA,6.520533,lFFA,0.11354274700532103
NDARXE069UU8,18,lOFA,6.520533,lOFA,0.0895548648882903
NDARXE069UU8,18,lOFA,6.520533,rLO,0.1467460378861342
NDARXE069UU8,18,lOFA,6.520533,rFFA,0.14094940555039284
NDARXE069UU8,18,lOFA,6.520533,rOFA,0.11963469459707565
NDARYH603BDN,18,lOFA,7.120009,lLO,0.1133604768925
NDARYH603BDN,18,lOFA,7.120009,lFFA,0.10144775450072721
NDARYH603BDN,18,lOFA,7.120009,lOFA,0.05660285740818172
NDARYH603BDN,18,lOFA,7.120009,rLO,0.09990970672892147
NDARYH603BDN,18,lOFA,7.120009,rFFA,0.10900133936053462
NDARYH603BDN,18,lOFA,7.120009,rOFA,0.07008996475015775
NDARYJ865WEY,18,lOFA,6.347364,lLO,0.14235398861558984
NDARYJ865WEY,18,lOFA,6.347364,lFFA,0.12731135857016038
NDARYJ865WEY,18,lOFA,6.347364,lOFA,0.10783305016050737
NDARYJ865WEY,18,lOFA,6.347364,rLO,0.11737239583435681
NDARYJ865WEY,18,lOFA,6.347364,rFFA,0.12271076126836535
NDARYJ865WEY,18,lOFA,6.347364,rOFA,0.10370429821353391
NDARYX133FFQ,18,lOFA,7.64522,lLO,0.19878471578593848
NDARYX133FFQ,18,lOFA,7.64522,lFFA,0.1367219813708448
NDARYX133FFQ,18,lOFA,7.64522,lOFA,0.140436863421951
NDARYX133FFQ,18,lOFA,7.64522,rLO,0.1573354455022104
NDARYX133FFQ,18,lOFA,7.64522,rFFA,0.14869664671715851
NDARYX133FFQ,18,lOFA,7.64522,rOFA,0.1191758142296443
NDARZC021TF4,18,lOFA,6.43817,lLO,0.17790804406436342
NDARZC021TF4,18,lOFA,6.43817,lFFA,0.17860667670058245
NDARZC021TF4,18,lOFA,6.43817,lOFA,0.12581262685502467
NDARZC021TF4,18,lOFA,6.43817,rLO,0.16854009676864048
NDARZC021TF4,18,lOFA,6.43817,rFFA,0.15926998689543165
NDARZC021TF4,18,lOFA,6.43817,rOFA,0.1619388698509571
NDARZC495EAG,18,lOFA,6.566506,lLO,0.10769054525380203
NDARZC495EAG,18,lOFA,6.566506,lFFA,0.10275152338857768
NDARZC495EAG,18,lOFA,6.566506,lOFA,0.09259849066405793
NDARZC495EAG,18,lOFA,6.566506,rLO,0.12641052493301233
NDARZC495EAG,18,lOFA,6.566506,rFFA,0.14060232000387163
NDARZC495EAG,18,lOFA,6.566506,rOFA,0.13660868923960273
NDAREG930XPP,18,rLO,7.995779,lLO,0.1935193810997542
NDAREG930XPP,18,rLO,7.995779,lFFA,0.1424999743492481
NDAREG930XPP,18,rLO,7.995779,lOFA,0.13397604585809195
NDAREG930XPP,18,rLO,7.995779,rLO,0.13581375602875562
NDAREG930XPP,18,rLO,7.995779,rFFA,0.12256900040982094
NDAREG930XPP,18,rLO,7.995779,rOFA,0.12105444402162836
NDAREK255DEE,18,rLO,6.508898,lLO,0.2163344416776717
NDAREK255DEE,18,rLO,6.508898,lFFA,0.11111669889420207
NDAREK255DEE,18,rLO,6.508898,lOFA,0.12635027587401546
NDAREK255DEE,18,rLO,6.508898,rLO,0.2161420196405447
NDAREK255DEE,18,rLO,6.508898,rFFA,0.11934420741668372
NDAREK255DEE,18,rLO,6.508898,rOFA,0.13137164472038698
NDARKG460MWV,18,rLO,7.174309,lLO,0.2306675049627814
NDARKG460MWV,18,rLO,7.174309,lFFA,0.14427525897999388
NDARKG460MWV,18,rLO,7.174309,lOFA,0.11511530183727446
NDARKG460MWV,18,rLO,7.174309,rLO,0.2670683090789865
NDARKG460MWV,18,rLO,7.174309,rFFA,0.18285563649624023
NDARKG460MWV,18,rLO,7.174309,rOFA,0.23675341822253507
NDARAC857HDB,18,rLO,6.975017,lLO,0.22739367403939464
NDARAC857HDB,18,rLO,6.975017,lFFA,0.12778357355348008
NDARAC857HDB,18,rLO,6.975017,lOFA,0.14198033222152123
NDARAC857HDB,18,rLO,6.975017,rLO,0.239264571338241
NDARAC857HDB,18,rLO,6.975017,rFFA,0.1916117949245478
NDARAC857HDB,18,rLO,6.975017,rOFA,0.16882809133743387
NDARAD615WLJ,18,rLO,6.304243,lLO,0.16092615107128305
NDARAD615WLJ,18,rLO,6.304243,lFFA,0.13946672239240804
NDARAD615WLJ,18,rLO,6.304243,lOFA,0.09780987216164064
NDARAD615WLJ,18,rLO,6.304243,rLO,0.15187095047120008
NDARAD615WLJ,18,rLO,6.304243,rFFA,0.16834070352367508
NDARAD615WLJ,18,rLO,6.304243,rOFA,0.08202219054684393
NDARBL214YLX,18,rLO,6.218913,lLO,0.12999587551890324
NDARBL214YLX,18,rLO,6.218913,lFFA,0.13098221273342875
NDARBL214YLX,18,rLO,6.218913,lOFA,0.09838544486272889
NDARBL214YLX,18,rLO,6.218913,rLO,0.15436327684663662
NDARBL214YLX,18,rLO,6.218913,rFFA,0.11389425416322439
NDARBL214YLX,18,rLO,6.218913,rOFA,0.1305741118768693
NDARCW497XW2,18,rLO,7.757472,lLO,0.19526964802121616
NDARCW497XW2,18,rLO,7.757472,lFFA,0.12158308972074941
NDARCW497XW2,18,rLO,7.757472,lOFA,0.11946011348448903
NDARCW497XW2,18,rLO,7.757472,rLO,0.16420201959594813
NDARCW497XW2,18,rLO,7.757472,rFFA,0.16001881940108992
NDARCW497XW2,18,rLO,7.757472,rOFA,0.13681700160211838
NDARDN393BJH,18,rLO,7.90851,lLO,0.22995528975697957
NDARDN393BJH,18,rLO,7.90851,lFFA,0.10923111553258873
NDARDN393BJH,18,rLO,7.90851,lOFA,0.12845721960427411
NDARDN393BJH,18,rLO,7.90851,rLO,0.2667510615948672
NDARDN393BJH,18,rLO,7.90851,rFFA,0.14932223435765576
NDARDN393BJH,18,rLO,7.90851,rOFA,0.2847658356470283
NDAREF888EVV,18,rLO,6.306525,lLO,0.16708106969548225
NDAREF888EVV,18,rLO,6.306525,lFFA,0.11783841899045115
NDAREF888EVV,18,rLO,6.306525,lOFA,0.11051139914154318
NDAREF888EVV,18,rLO,6.306525,rLO,0.16490629040534624
NDAREF888EVV,18,rLO,6.306525,rFFA,0.09357583104993658
NDAREF888EVV,18,rLO,6.306525,rOFA,0.07792423058999332
NDAREL410HHK,18,rLO,19.632101,lLO,0.4260251585782005
NDAREL410HHK,18,rLO,19.632101,lFFA,0.34650352429983855
NDAREL410HHK,18,rLO,19.632101,lOFA,0.30596137844807925
NDAREL410HHK,18,rLO,19.632101,rLO,0.4827863264754456
NDAREL410HHK,18,rLO,19.632101,rFFA,0.341599010863276
NDAREL410HHK,18,rLO,19.632101,rOFA,0.41931769899182986
NDAREV342ABE,18,rLO,19.19895,lLO,0.3034185757765635
NDAREV342ABE,18,rLO,19.19895,lFFA,0.1619926268249857
NDAREV342ABE,18,rLO,19.19895,lOFA,0.17734758572325066
NDAREV342ABE,18,rLO,19.19895,rLO,0.4100429996878833
NDAREV342ABE,18,rLO,19.19895,rFFA,0.2880500314341383
NDAREV342ABE,18,rLO,19.19895,rOFA,0.3231091383184862
NDAREX336AC1,18,rLO,6.103924,lLO,0.1562406809633003
NDAREX336AC1,18,rLO,6.103924,lFFA,0.1473560543761325
NDAREX336AC1,18,rLO,6.103924,lOFA,0.1252196686823986
NDAREX336AC1,18,rLO,6.103924,rLO,0.23145448236082966
NDAREX336AC1,18,rLO,6.103924,rFFA,0.18921485934536772
NDAREX336AC1,18,rLO,6.103924,rOFA,0.21587324209935638
NDARFE372VHL,18,rLO,7.697353,lLO,0.16804694225141564
NDARFE372VHL,18,rLO,7.697353,lFFA,0.15147054917180375
NDARFE372VHL,18,rLO,7.697353,lOFA,0.11906040288156364
NDARFE372VHL,18,rLO,7.697353,rLO,0.20596183635941526
NDARFE372VHL,18,rLO,7.697353,rFFA,0.16402341404747334
NDARFE372VHL,18,rLO,7.697353,rOFA,0.15457944146180644
NDARFM749LF3,18,rLO,7.664955,lLO,0.11571730695816984
NDARFM749LF3,18,rLO,7.664955,lFFA,0.06947977715564635
NDARFM749LF3,18,rLO,7.664955,lOFA,0.06831500189245494
NDARFM749LF3,18,rLO,7.664955,rLO,0.11577006987718953
NDARFM749LF3,18,rLO,7.664955,rFFA,0.09075928288337923
NDARFM749LF3,18,rLO,7.664955,rOFA,0.0941950000627915
NDARFV061AR5,18,rLO,19.732831,lLO,0.48091357175106825
NDARFV061AR5,18,rLO,19.732831,lFFA,0.2565452658570798
NDARFV061AR5,18,rLO,19.732831,lOFA,0.20428491317868447
NDARFV061AR5,18,rLO,19.732831,rLO,0.5717123632467376
NDARFV061AR5,18,rLO,19.732831,rFFA,0.34592649062898817
NDARFV061AR5,18,rLO,19.732831,rOFA,0.407308523333567
NDARGY542TJ5,18,rLO,6.249372,lLO,0.21284915700872792
NDARGY542TJ5,18,rLO,6.249372,lFFA,0.1677724410739728
NDARGY542TJ5,18,rLO,6.249372,lOFA,0.13985420660671774
NDARGY542TJ5,18,rLO,6.249372,rLO,0.2200932714538368
NDARGY542TJ5,18,rLO,6.249372,rFFA,0.175383545854159
NDARGY542TJ5,18,rLO,6.249372,rOFA,0.19531658422244771
NDARGZ059UVR,18,rLO,5.663016,lLO,0.10054821517706891
NDARGZ059UVR,18,rLO,5.663016,lFFA,0.08587873641507723
NDARGZ059UVR,18,rLO,5.663016,lOFA,0.0673358031489665
NDARGZ059UVR,18,rLO,5.663016,rLO,0.11177832818182125
NDARGZ059UVR,18,rLO,5.663016,rFFA,0.10881015124709555
NDARGZ059UVR,18,rLO,5.663016,rOFA,0.0959104216588459
NDARHG188YE9,18,rLO,6.468514,lLO,0.14543492315934559
NDARHG188YE9,18,rLO,6.468514,lFFA,0.08321055084025634
NDARHG188YE9,18,rLO,6.468514,lOFA,0.09635106440578756
NDARHG188YE9,18,rLO,6.468514,rLO,0.10545551862507754
NDARHG188YE9,18,rLO,6.468514,rFFA,0.1027012291146692
NDARHG188YE9,18,rLO,6.468514,rOFA,0.08473915180996151
NDARHY099CUL,18,rLO,5.636208,lLO,0.16604058022515392
NDARHY099CUL,18,rLO,5.636208,lFFA,0.09743340575350885
NDARHY099CUL,18,rLO,5.636208,lOFA,0.12229313056105737
NDARHY099CUL,18,rLO,5.636208,rLO,0.142678889322545
NDARHY099CUL,18,rLO,5.636208,rFFA,0.15066838013396522
NDARHY099CUL,18,rLO,5.636208,rOFA,0.12237284261670776
NDARJL861WTP,18,rLO,6.960757,lLO,0.20049884782033933
NDARJL861WTP,18,rLO,6.960757,lFFA,0.09974399410437729
NDARJL861WTP,18,rLO,6.960757,lOFA,0.08665769009809249
NDARJL861WTP,18,rLO,6.960757,rLO,0.2407683838385965
NDARJL861WTP,18,rLO,6.960757,rFFA,0.14142126237712832
NDARJL861WTP,18,rLO,6.960757,rOFA,0.17072076432654945
NDARKN633WZA,18,rLO,19.793178,lLO,0.28170711201765414
NDARKN633WZA,18,rLO,19.793178,lFFA,0.16495501910470817
NDARKN633WZA,18,rLO,19.793178,lOFA,0.17636242591417658
NDARKN633WZA,18,rLO,19.793178,rLO,0.33857100046865257
NDARKN633WZA,18,rLO,19.793178,rFFA,0.2088342504111112
NDARKN633WZA,18,rLO,19.793178,rOFA,0.292715401218363
NDARLB162XP2,18,rLO,6.456992,lLO,0.18687771504055997
NDARLB162XP2,18,rLO,6.456992,lFFA,0.1244106669395374
NDARLB162XP2,18,rLO,6.456992,lOFA,0.115274047042153
NDARLB162XP2,18,rLO,6.456992,rLO,0.16114177585153844
NDARLB162XP2,18,rLO,6.456992,rFFA,0.14652379342213356
NDARLB162XP2,18,rLO,6.456992,rOFA,0.11625510115391598
NDARLK551KXD,18,rLO,7.916381,lLO,0.21666276053508074
NDARLK551KXD,18,rLO,7.916381,lFFA,0.1336752189674686
NDARLK551KXD,18,rLO,7.916381,lOFA,0.17293803321834025
NDARLK551KXD,18,rLO,7.916381,rLO,0.22554684364219144
NDARLK551KXD,18,rLO,7.916381,rFFA,0.18192902141560868
NDARLK551KXD,18,rLO,7.916381,rOFA,0.1544909913935992
NDARLY125HMB,18,rLO,5.496577,lLO,0.1680781424578488
NDARLY125HMB,18,rLO,5.496577,lFFA,0.11726162658126753
NDARLY125HMB,18,rLO,5.496577,lOFA,0.09565583245774271
NDARLY125HMB,18,rLO,5.496577,rLO,0.18497211590964416
NDARLY125HMB,18,rLO,5.496577,rFFA,0.1415671116320519
NDARLY125HMB,18,rLO,5.496577,rOFA,0.14698935594550483
NDARMV319CAT,18,rLO,20.466575,lLO,0.3441877278693652
NDARMV319CAT,18,rLO,20.466575,lFFA,0.19039659699679243
NDARMV319CAT,18,rLO,20.466575,lOFA,0.17172699289624982
NDARMV319CAT,18,rLO,20.466575,rLO,0.4223060027621976
NDARMV319CAT,18,rLO,20.466575,rFFA,0.28760000043391987
NDARMV319CAT,18,rLO,20.466575,rOFA,0.22521375471121696
NDARMV822KWR,18,rLO,7.483801,lLO,0.19957566643033983
NDARMV822KWR,18,rLO,7.483801,lFFA,0.12291257965177137
NDARMV822KWR,18,rLO,7.483801,lOFA,0.1416373525507319
NDARMV822KWR,18,rLO,7.483801,rLO,0.15769096176684042
NDARMV822KWR,18,rLO,7.483801,rFFA,0.15696742059222554
NDARMV822KWR,18,rLO,7.483801,rOFA,0.11945835983737449
NDARNF359TBZ,18,rLO,6.955852,lLO,0.12571932979114814
NDARNF359TBZ,18,rLO,6.955852,lFFA,0.12379127569692401
NDARNF359TBZ,18,rLO,6.955852,lOFA,0.10809543930827951
NDARNF359TBZ,18,rLO,6.955852,rLO,0.16084629761935795
NDARNF359TBZ,18,rLO,6.955852,rFFA,0.1950627737358926
NDARNF359TBZ,18,rLO,6.955852,rOFA,0.14356716309977402
NDARNT151UN1,18,rLO,6.509012,lLO,0.18643861662437
NDARNT151UN1,18,rLO,6.509012,lFFA,0.1322994552397179
NDARNT151UN1,18,rLO,6.509012,lOFA,0.09593496712185688
NDARNT151UN1,18,rLO,6.509012,rLO,0.2063999488324358
NDARNT151UN1,18,rLO,6.509012,rFFA,0.1600969551486573
NDARNT151UN1,18,rLO,6.509012,rOFA,0.11755910686386721
NDARPF319WV2,18,rLO,6.452201,lLO,0.157284607897327
NDARPF319WV2,18,rLO,6.452201,lFFA,0.11680484649243981
NDARPF319WV2,18,rLO,6.452201,lOFA,0.12603912705128262
NDARPF319WV2,18,rLO,6.452201,rLO,0.14674595355422276
NDARPF319WV2,18,rLO,6.452201,rFFA,0.12463686312962147
NDARPF319WV2,18,rLO,6.452201,rOFA,0.10757942682279287
NDARRK545WNM,18,rLO,19.782569,lLO,0.3269993665122474
NDARRK545WNM,18,rLO,19.782569,lFFA,0.2565865001034007
NDARRK545WNM,18,rLO,19.782569,lOFA,0.22276837203615152
NDARRK545WNM,18,rLO,19.782569,rLO,0.39031963664310915
NDARRK545WNM,18,rLO,19.782569,rFFA,0.3568924632156989
NDARRK545WNM,18,rLO,19.782569,rOFA,0.3138018483805037
NDARRR813CY6,18,rLO,6.32877,lLO,0.21567933465033423
NDARRR813CY6,18,rLO,6.32877,lFFA,0.16471703627949777
NDARRR813CY6,18,rLO,6.32877,lOFA,0.09179571223910296
NDARRR813CY6,18,rLO,6.32877,rLO,0.27275690459251634
NDARRR813CY6,18,rLO,6.32877,rFFA,0.1904315233387425
NDARRR813CY6,18,rLO,6.32877,rOFA,0.22783780418293328
NDARRY768ZH3,18,rLO,6.545174,lLO,0.22595638150031436
NDARRY768ZH3,18,rLO,6.545174,lFFA,0.19123192228572616
NDARRY768ZH3,18,rLO,6.545174,lOFA,0.12092733950466772
NDARRY768ZH3,18,rLO,6.545174,rLO,0.19684939961689932
NDARRY768ZH3,18,rLO,6.545174,rFFA,0.16232674818732248
NDARRY768ZH3,18,rLO,6.545174,rOFA,0.1477058243673883
NDARTC794GZ5,18,rLO,5.846452,lLO,0.1553875898785083
NDARTC794GZ5,18,rLO,5.846452,lFFA,0.08128480228830275
NDARTC794GZ5,18,rLO,5.846452,lOFA,0.08860246265740448
NDARTC794GZ5,18,rLO,5.846452,rLO,0.16840300925275684
NDARTC794GZ5,18,rLO,5.846452,rFFA,0.11249238202131205
NDARTC794GZ5,18,rLO,5.846452,rOFA,0.13073188981025885
NDARTE773XJ5,18,rLO,5.463723,lLO,0.2002183704709918
NDARTE773XJ5,18,rLO,5.463723,lFFA,0.13508858257858497
NDARTE773XJ5,18,rLO,5.463723,lOFA,0.13334539485981253
NDARTE773XJ5,18,rLO,5.463723,rLO,0.12512079253304115
NDARTE773XJ5,18,rLO,5.463723,rFFA,0.12838964299460498
NDARTE773XJ5,18,rLO,5.463723,rOFA,0.08550379059976425
NDARTH930FNK,18,rLO,5.584302,lLO,0.21449850024157815
NDARTH930FNK,18,rLO,5.584302,lFFA,0.15948524119950036
NDARTH930FNK,18,rLO,5.584302,lOFA,0.1331980477262146
NDARTH930FNK,18,rLO,5.584302,rLO,0.19492403196408187
NDARTH930FNK,18,rLO,5.584302,rFFA,0.1048006165911437
NDARTH930FNK,18,rLO,5.584302,rOFA,0.13561061806750466
NDARTK357VHL,18,rLO,6.400068,lLO,0.17035925981859446
NDARTK357VHL,18,rLO,6.400068,lFFA,0.19876350005867666
NDARTK357VHL,18,rLO,6.400068,lOFA,0.13642203767104047
NDARTK357VHL,18,rLO,6.400068,rLO,0.17110274068060002
NDARTK357VHL,18,rLO,6.400068,rFFA,0.2042007490390185
NDARTK357VHL,18,rLO,6.400068,rOFA,0.15659374601861567
NDARUV041YCY,18,rLO,6.693018,lLO,0.19574807779595824
NDARUV041YCY,18,rLO,6.693018,lFFA,0.08325578094047302
NDARUV041YCY,18,rLO,6.693018,lOFA,0.09654790526466404
NDARUV041YCY,18,rLO,6.693018,rLO,0.3172021053606244
NDARUV041YCY,18,rLO,6.693018,rFFA,0.19080617482751747
NDARUV041YCY,18,rLO,6.693018,rOFA,0.12542730074617378
NDARUY339ZLN,18,rLO,6.985398,lLO,0.1429087439997062
NDARUY339ZLN,18,rLO,6.985398,lFFA,0.09843224463998279
NDARUY339ZLN,18,rLO,6.985398,lOFA,0.09355268494675247
NDARUY339ZLN,18,rLO,6.985398,rLO,0.14228087300724437
NDARUY339ZLN,18,rLO,6.985398,rFFA,0.11822603177390144
NDARUY339ZLN,18,rLO,6.985398,rOFA,0.1114253859593727
NDARVB012UWL,18,rLO,5.580994,lLO,0.09922631147023808
NDARVB012UWL,18,rLO,5.580994,lFFA,0.06014561501446269
NDARVB012UWL,18,rLO,5.580994,lOFA,0.0548844269473876
NDARVB012UWL,18,rLO,5.580994,rLO,0.1078625249157035
NDARVB012UWL,18,rLO,5.580994,rFFA,0.09194363629651835
NDARVB012UWL,18,rLO,5.580994,rOFA,0.0810774553179642
NDARVB151GXF,18,rLO,7.317134,lLO,0.24838821862247917
NDARVB151GXF,18,rLO,7.317134,lFFA,0.1533518887471583
NDARVB151GXF,18,rLO,7.317134,lOFA,0.14381103936470688
NDARVB151GXF,18,rLO,7.317134,rLO,0.275605867078339
NDARVB151GXF,18,rLO,7.317134,rFFA,0.21621239102367287
NDARVB151GXF,18,rLO,7.317134,rOFA,0.18802749671193011
NDARVC350WVG,18,rLO,5.784052,lLO,0.1705178474811935
NDARVC350WVG,18,rLO,5.784052,lFFA,0.14326158535084457
NDARVC350WVG,18,rLO,5.784052,lOFA,0.1177565486855214
NDARVC350WVG,18,rLO,5.784052,rLO,0.18329122016107327
NDARVC350WVG,18,rLO,5.784052,rFFA,0.15979348063597715
NDARVC350WVG,18,rLO,5.784052,rOFA,0.14769801284705178
NDARVC711ZK0,18,rLO,7.426762,lLO,0.18749774400495023
NDARVC711ZK0,18,rLO,7.426762,lFFA,0.12703708328190896
NDARVC711ZK0,18,rLO,7.426762,lOFA,0.13127167748509427
NDARVC711ZK0,18,rLO,7.426762,rLO,0.1875463841180187
NDARVC711ZK0,18,rLO,7.426762,rFFA,0.1541125888843825
NDARVC711ZK0,18,rLO,7.426762,rOFA,0.16008161605843513
NDARVC964LX0,18,rLO,7.585671,lLO,0.2674823983125112
NDARVC964LX0,18,rLO,7.585671,lFFA,0.16608954326259748
NDARVC964LX0,18,rLO,7.585671,lOFA,0.15764861435015234
NDARVC964LX0,18,rLO,7.585671,rLO,0.26879581229987165
NDARVC964LX0,18,rLO,7.585671,rFFA,0.17840118075491598
NDARVC964LX0,18,rLO,7.585671,rOFA,0.21277413677951945
NDARWC174VE6,18,rLO,7.149669,lLO,0.24741704770312065
NDARWC174VE6,18,rLO,7.149669,lFFA,0.11746791090104662
NDARWC174VE6,18,rLO,7.149669,lOFA,0.11461672139195578
NDARWC174VE6,18,rLO,7.149669,rLO,0.19487053877608623
NDARWC174VE6,18,rLO,7.149669,rFFA,0.17560718324098987
NDARWC174VE6,18,rLO,7.149669,rOFA,0.15136816937423073
NDARWV984WMM,18,rLO,6.279603,lLO,0.28651187915124443
NDARWV984WMM,18,rLO,6.279603,lFFA,0.21465330750085426
NDARWV984WMM,18,rLO,6.279603,lOFA,0.2151714159295377
NDARWV984WMM,18,rLO,6.279603,rLO,0.19867365597925016
NDARWV984WMM,18,rLO,6.279603,rFFA,0.2203265398491382
NDARWV984WMM,18,rLO,6.279603,rOFA,0.16318250073035545
NDARXB692PXC,18,rLO,5.866187,lLO,0.13667652867376118
NDARXB692PXC,18,rLO,5.866187,lFFA,0.08844046055842884
NDARXB692PXC,18,rLO,5.866187,lOFA,0.08105976264262804
NDARXB692PXC,18,rLO,5.866187,rLO,0.16423748784277165
NDARXB692PXC,18,rLO,5.866187,rFFA,0.07016064946270346
NDARXB692PXC,18,rLO,5.866187,rOFA,0.14525341149331014
NDARXR123PFR,18,rLO,7.401551,lLO,0.15561539857541043
NDARXR123PFR,18,rLO,7.401551,lFFA,0.12407808297238812
NDARXR123PFR,18,rLO,7.401551,lOFA,0.14553815841323287
NDARXR123PFR,18,rLO,7.401551,rLO,0.22988104399806278
NDARXR123PFR,18,rLO,7.401551,rFFA,0.17496732203574059
NDARXR123PFR,18,rLO,7.401551,rOFA,0.14402917700668236
NDARYE850ZVD,18,rLO,19.286561,lLO,0.3286977986010504
NDARYE850ZVD,18,rLO,19.286561,lFFA,0.18737280123028907
NDARYE850ZVD,18,rLO,19.286561,lOFA,0.1888665429423853
NDARYE850ZVD,18,rLO,19.286561,rLO,0.37218729699344116
NDARYE850ZVD,18,rLO,19.286561,rFFA,0.25086483273944654
NDARYE850ZVD,18,rLO,19.286561,rOFA,0.28485714304119875
NDARYT332LMM,18,rLO,7.494638,lLO,0.2214441413290247
NDARYT332LMM,18,rLO,7.494638,lFFA,0.18366939059002135
NDARYT332LMM,18,rLO,7.494638,lOFA,0.14717051463759398
