seed_age,target_age,seed_roi,target_roi,age_cond,roi_cond,isc_mean,isc_se
adult,infant,lEVC,lEVC,between,within,0.5718072132009295,0.05528655622775714
adult,infant,lEVC,rLOC,between,between,0.528194326890243,0.0651229117185422
adult,infant,lEVC,rFFA,between,between,0.504693573984508,0.07189399667402357
adult,infant,lEVC,rA1,between,between,0.4434479966223313,0.09992835395335756
adult,infant,lEVC,rEVC,between,between,0.5653300653597402,0.05864631639831299
adult,infant,rLOC,LOC,between,between,0.5325283570497256,0.07462412912624758
adult,infant,rLOC,FFA,between,between,0.4635137050562077,0.06226908605092705
adult,infant,rLOC,A1,between,between,0.5481411406911261,0.07357970044621423
adult,infant,rLOC,EVC,between,between,0.5452572511901755,0.039429554992474046
adult,infant,rLOC,lLOC,between,between,0.5277511278461652,0.048969245280488
adult,infant,rLOC,lFFA,between,between,0.4756905338229996,0.0629146284147281
adult,infant,rLOC,lA1,between,between,0.5026924388595934,0.07523696008412954
adult,infant,rLOC,lEVC,between,between,0.5301398322197352,0.04823936321992577
adult,infant,rLOC,rLOC,between,within,0.5181069462764476,0.06809016400008652
adult,infant,rLOC,rFFA,between,between,0.4454963319897541,0.07378189424642714
adult,infant,rLOC,rA1,between,between,0.5175652642311638,0.06987917811577742
adult,infant,rLOC,rEVC,between,between,0.548065302888061,0.06581900883031298
adult,infant,rFFA,LOC,between,between,0.7299561326737593,0.030019042571629566
adult,infant,rFFA,FFA,between,between,0.7032178236923671,0.0459409029400802
adult,infant,rFFA,A1,between,between,0.6876180963213212,0.05448151268766915
adult,infant,rFFA,EVC,between,between,0.6942298982988405,0.05328853674618439
adult,infant,rFFA,lLOC,between,between,0.679270112435049,0.047551339219542965
adult,infant,rFFA,lFFA,between,between,0.6858864516533753,0.05112869249463517
adult,infant,rFFA,lA1,between,between,0.6379338659692038,0.04157030063484732
adult,infant,rFFA,lEVC,between,between,0.654249019954592,0.05341645606963625
adult,infant,rFFA,rLOC,between,between,0.6878243367821474,0.04529404189935037
adult,infant,rFFA,rFFA,between,within,0.6585154017641914,0.0585239159539624
adult,infant,rFFA,rA1,between,between,0.6162216228819081,0.052590799187716045
adult,infant,rFFA,rEVC,between,between,0.7009861853665788,0.048280141651288334
adult,infant,rA1,LOC,between,between,0.6779614391767422,0.04618776479323874
adult,infant,rA1,FFA,between,between,0.6956451298408864,0.04330473730184539
adult,infant,rA1,A1,between,between,0.6246118684677117,0.05055415568299599
adult,infant,rA1,EVC,between,between,0.6584449111708133,0.04618967587443781
adult,infant,rA1,lLOC,between,between,0.6340913681308705,0.050368198177587975
adult,infant,rA1,lFFA,between,between,0.6367066832793907,0.04565220697694258
adult,infant,rA1,lA1,between,between,0.6151386149936005,0.05841853663906372
adult,infant,rA1,lEVC,between,between,0.6509585429853407,0.05073927848179332
adult,infant,rA1,rLOC,between,between,0.6487738284841548,0.06276815762205896
adult,infant,rA1,rFFA,between,between,0.703992055901486,0.04046066045463315
adult,infant,rA1,rA1,between,within,0.5661154689655054,0.04721238863742708
adult,infant,rA1,rEVC,between,between,0.6508579878253338,0.05569891031167226
adult,infant,rEVC,LOC,between,between,0.4741477289110055,0.05177171291663718
adult,infant,rEVC,FFA,between,between,0.41866477447020545,0.056520183353787515
adult,infant,rEVC,A1,between,between,0.44866644112636705,0.11459661819657552
adult,infant,rEVC,EVC,between,between,0.4997117975649708,0.056657641432782145
adult,infant,rEVC,lLOC,between,between,0.44079885666161794,0.046351192083047624
adult,infant,rEVC,lFFA,between,between,0.368443798740764,0.05961212848785842
adult,infant,rEVC,lA1,between,between,0.40035007326573896,0.08944681808599847
adult,infant,rEVC,lEVC,between,between,0.4880717966937509,0.05044770396707876
adult,infant,rEVC,rLOC,between,between,0.4747668748939242,0.0672636300020418
adult,infant,rEVC,rFFA,between,between,0.3959728947036787,0.05240626787889626
adult,infant,rEVC,rA1,between,between,0.3843746205297877,0.07802759869663281
adult,infant,rEVC,rEVC,between,within,0.506681938161647,0.07875424195144777
adult,adult,LOC,LOC,within,within,0.8466358587696812,0.030442841289722796
adult,adult,LOC,FFA,within,between,0.7608281255730057,0.05693820623473941
adult,adult,LOC,A1,within,between,0.4245470306932145,0.059358185973472775
adult,adult,LOC,EVC,within,between,0.5244960022410906,0.06513119722147236
adult,adult,LOC,lLOC,within,between,0.8100548074118787,0.0412304425322881
adult,adult,LOC,lFFA,within,between,0.7796617537191844,0.040250121187843026
adult,adult,LOC,lA1,within,between,0.4321590968018992,0.05019114470062021
adult,adult,LOC,lEVC,within,between,0.49300893729836254,0.06439401927063798
adult,adult,LOC,rLOC,within,between,0.8507953548770243,0.03591172464704667
adult,adult,LOC,rFFA,within,between,0.7036965624501209,0.06202019517785521
adult,adult,LOC,rA1,within,between,0.3614968701376832,0.0725464098653976
adult,adult,LOC,rEVC,within,between,0.5099170945174873,0.07059398592616299
adult,adult,FFA,LOC,within,between,0.7548415422848782,0.049231255564246
adult,adult,FFA,FFA,within,within,0.8465118527115054,0.03119883168795597
adult,adult,FFA,A1,within,between,0.6515754174781653,0.03741883575625027
adult,adult,FFA,EVC,within,between,0.4965136006659061,0.048268498079475725
adult,adult,FFA,lLOC,within,between,0.7136353759603195,0.0433395299974398
adult,adult,FFA,lFFA,within,between,0.7842605369772128,0.03902365395619188
adult,adult,FFA,lA1,within,between,0.6515802592212439,0.040740024060150266
adult,adult,FFA,lEVC,within,between,0.5195887829964342,0.051286940647349843
adult,adult,FFA,rLOC,within,between,0.7704690333035051,0.04959177460671224
adult,adult,FFA,rFFA,within,between,0.8200558306158209,0.03530536610691801
adult,adult,FFA,rA1,within,between,0.6056818238516761,0.05006923914789103
adult,adult,FFA,rEVC,within,between,0.4768641910925185,0.041850154590794504
adult,adult,A1,LOC,within,between,0.41632723949760253,0.057814134320304036
adult,adult,A1,FFA,within,between,0.6544719679597572,0.04225479543357209
adult,adult,A1,A1,within,within,0.879845548608562,0.029735820166226865
adult,adult,A1,EVC,within,between,0.43733889683153376,0.05177749833045466
adult,adult,A1,lLOC,within,between,0.3574402120673475,0.06524860939799532
adult,adult,A1,lFFA,within,between,0.542843885878297,0.03969339979061058
adult,adult,A1,lA1,within,between,0.8643370450439138,0.018300931114479228
adult,adult,A1,lEVC,within,between,0.4045705731124114,0.04800610870575503
adult,adult,A1,rLOC,within,between,0.4331653867121055,0.06374404532305418
adult,adult,A1,rFFA,within,between,0.6562938523995346,0.04108727452917613
adult,adult,A1,rA1,within,between,0.85953019693849,0.025119701652704003
adult,adult,A1,rEVC,within,between,0.3874769325166108,0.05427454946612729
adult,adult,EVC,LOC,within,between,0.5418190300432649,0.05915640884018702
adult,adult,EVC,FFA,within,between,0.5232685415857338,0.049836380864444
adult,adult,EVC,A1,within,between,0.43280759026090215,0.04105445183643466
adult,adult,EVC,EVC,within,within,0.827126977963858,0.03323091012085772
adult,adult,EVC,lLOC,within,between,0.4337645774675419,0.04829691609700274
adult,adult,EVC,lFFA,within,between,0.5158393487246654,0.05196251968226056
adult,adult,EVC,lA1,within,between,0.4116536962368578,0.05485661087172135
adult,adult,EVC,lEVC,within,between,0.7330612339178949,0.059553467751008796
adult,adult,EVC,rLOC,within,between,0.5483122975690107,0.06748692688045706
adult,adult,EVC,rFFA,within,between,0.4800210054025631,0.05018790172712073
adult,adult,EVC,rA1,within,between,0.3983979204754608,0.050433560955364505
adult,adult,EVC,rEVC,within,between,0.8229794210636902,0.03877333152271928
adult,adult,lLOC,LOC,within,between,0.8365776807524687,0.030558326184938003
adult,adult,lLOC,FFA,within,between,0.6971458657281179,0.07440832727367312
adult,adult,lLOC,A1,within,between,0.36595770232388364,0.07190946749832099
adult,adult,lLOC,EVC,within,between,0.436852157923217,0.059669789650365034
adult,adult,lLOC,lLOC,within,within,0.8290119645816135,0.029201853241157302
adult,adult,lLOC,lFFA,within,between,0.7358521020909071,0.05771986098366228
adult,adult,lLOC,lA1,within,between,0.3584355197339674,0.049962835402107095
adult,adult,lLOC,lEVC,within,between,0.38110449781466,0.07593284736149007
adult,adult,lLOC,rLOC,within,between,0.7908228777617774,0.04193485134957851
adult,adult,lLOC,rFFA,within,between,0.6520191881667442,0.0627950909522667
adult,adult,lLOC,rA1,within,between,0.32174941763394443,0.07657249828401541
adult,adult,lLOC,rEVC,within,between,0.4456804657658337,0.03846484199627628
adult,adult,lFFA,LOC,within,between,0.7776998027816319,0.037703840278121584
adult,adult,lFFA,FFA,within,between,0.7859207100460911,0.033528279993436286
adult,adult,lFFA,A1,within,between,0.5368558924482222,0.04126863241764963
adult,adult,lFFA,EVC,within,between,0.5068085827909244,0.0546481626895415
adult,adult,lFFA,lLOC,within,between,0.7469410378020948,0.05022775788631076
adult,adult,lFFA,lFFA,within,within,0.805373329611624,0.040199386326706645
adult,adult,lFFA,lA1,within,between,0.5443752337393782,0.04189145255204007
adult,adult,lFFA,lEVC,within,between,0.4555998493460737,0.07203387320623629
adult,adult,lFFA,rLOC,within,between,0.7425797096807653,0.049093562312126394
adult,adult,lFFA,rFFA,within,between,0.7441482374415683,0.0464163924736552
adult,adult,lFFA,rA1,within,between,0.49233374786826617,0.060006072761111424
adult,adult,lFFA,rEVC,within,between,0.46610076810060025,0.05750432505538043
adult,adult,lA1,LOC,within,between,0.4446025502918877,0.05747195306866975
adult,adult,lA1,FFA,within,between,0.6595971684605663,0.0386050673174938
adult,adult,lA1,A1,within,between,0.86583604760142,0.024746815665352268
adult,adult,lA1,EVC,within,between,0.42335048576596607,0.05151624039558939
adult,adult,lA1,lLOC,within,between,0.3908437691618956,0.05414303903872723
adult,adult,lA1,lFFA,within,between,0.522831765840558,0.051379608325345286
adult,adult,lA1,lA1,within,within,0.8494210000209351,0.027536365045226958
adult,adult,lA1,lEVC,within,between,0.3900494614167223,0.04689310181996456
adult,adult,lA1,rLOC,within,between,0.4377010625766567,0.05475729093324919
adult,adult,lA1,rFFA,within,between,0.6744059716109132,0.05531097770319754
adult,adult,lA1,rA1,within,between,0.8496400075488738,0.021324446974918095
adult,adult,lA1,rEVC,within,between,0.39677102249503027,0.04937193251562653
adult,adult,lEVC,LOC,within,between,0.49931560205317144,0.05808136985799985
adult,adult,lEVC,FFA,within,between,0.5254197609429975,0.07482371316865828
adult,adult,lEVC,A1,within,between,0.37554509702712363,0.05904343422477077
adult,adult,lEVC,EVC,within,between,0.7455174414573674,0.05475521024948391
adult,adult,lEVC,lLOC,within,between,0.40341946954407265,0.05732414510636558
adult,adult,lEVC,lFFA,within,between,0.47647570505165654,0.07300320075053228
adult,adult,lEVC,lA1,within,between,0.4126557795845494,0.07636877904517254
adult,adult,lEVC,lEVC,within,within,0.7367805302057882,0.05044035750192571
adult,adult,lEVC,rLOC,within,between,0.4864883505962516,0.053811593578933475
adult,adult,lEVC,rFFA,within,between,0.49945577442744354,0.06031692411206435
adult,adult,lEVC,rA1,within,between,0.3866310344586448,0.04935384607392366
adult,adult,lEVC,rEVC,within,between,0.6762214585906673,0.07042392599072578
adult,adult,rLOC,LOC,within,between,0.8512550751669181,0.03221503726429373
adult,adult,rLOC,FFA,within,between,0.7531758071092299,0.04703790048246244
adult,adult,rLOC,A1,within,between,0.4292884496918952,0.06673133639730737
adult,adult,rLOC,EVC,within,between,0.5427638909881278,0.06028223282364982
adult,adult,rLOC,lLOC,within,between,0.7828796408253678,0.03835135835535488
adult,adult,rLOC,lFFA,within,between,0.7537530574941332,0.04086972551210819
adult,adult,rLOC,lA1,within,between,0.44300623459259664,0.05617945050309142
adult,adult,rLOC,lEVC,within,between,0.5425053578724683,0.06743566556156644
adult,adult,rLOC,rLOC,within,within,0.8348066980473595,0.05154994005026723
adult,adult,rLOC,rFFA,within,between,0.7084918762380804,0.04974605645918843
adult,adult,rLOC,rA1,within,between,0.3647548553296908,0.07945250106602866
adult,adult,rLOC,rEVC,within,between,0.5474310881536709,0.07446670466976926
adult,adult,rFFA,LOC,within,between,0.7043800497535303,0.06310338468514894
adult,adult,rFFA,FFA,within,between,0.8288039752111683,0.02976856850294795
adult,adult,rFFA,A1,within,between,0.6574850917788647,0.040777787063625795
adult,adult,rFFA,EVC,within,between,0.47913637304444423,0.049527410334879535
adult,adult,rFFA,lLOC,within,between,0.629084322668379,0.06122895941693308
adult,adult,rFFA,lFFA,within,between,0.7415638842747746,0.03996599100738289
adult,adult,rFFA,lA1,within,between,0.6749447493179507,0.04911315498809823
adult,adult,rFFA,lEVC,within,between,0.5035408107378098,0.07559902768658701
adult,adult,rFFA,rLOC,within,between,0.7105198167814967,0.056035571767615124
adult,adult,rFFA,rFFA,within,within,0.80399543565066,0.034816204726142476
adult,adult,rFFA,rA1,within,between,0.6110063986851522,0.04711949534989698
adult,adult,rFFA,rEVC,within,between,0.41554247553952356,0.0409582473938833
adult,adult,rA1,LOC,within,between,0.3797445569536417,0.08461056185753262
adult,adult,rA1,FFA,within,between,0.6014011666953399,0.05331881324115508
adult,adult,rA1,A1,within,between,0.8630765319322045,0.022970562035603534
adult,adult,rA1,EVC,within,between,0.4062079597066071,0.06517738357505967
adult,adult,rA1,lLOC,within,between,0.30993688987242834,0.08744476212569212
adult,adult,rA1,lFFA,within,between,0.4832755990187425,0.05217736504915427
adult,adult,rA1,lA1,within,between,0.8447008158242669,0.024056501490556204
adult,adult,rA1,lEVC,within,between,0.39232153471510983,0.04148895707348531
adult,adult,rA1,rLOC,within,between,0.37318951616479806,0.05118520828441943
adult,adult,rA1,rFFA,within,between,0.6490634528724992,0.04049232253692687
adult,adult,rA1,rA1,within,within,0.839950272586227,0.02649664248086448
adult,adult,rA1,rEVC,within,between,0.38724665486516785,0.07270307765525272
adult,adult,rEVC,LOC,within,between,0.5217956096716957,0.05489581946623335
adult,adult,rEVC,FFA,within,between,0.4582287098526348,0.04158232818771651
adult,adult,rEVC,A1,within,between,0.38539683667693997,0.055123054037440194
adult,adult,rEVC,EVC,within,between,0.8242744844335123,0.03843206784034218
adult,adult,rEVC,lLOC,within,between,0.46453122273564107,0.05682892611443114
adult,adult,rEVC,lFFA,within,between,0.48223967870567414,0.05582779188837487
adult,adult,rEVC,lA1,within,between,0.40521188876946734,0.07372031372853448
adult,adult,rEVC,lEVC,within,between,0.6851570823623327,0.051305146395578656
adult,adult,rEVC,rLOC,within,between,0.5393084972821381,0.06890376238034755
adult,adult,rEVC,rFFA,within,between,0.43473967702241345,0.05734278568473477
adult,adult,rEVC,rA1,within,between,0.3770154834304944,0.049455153693605466
adult,adult,rEVC,rEVC,within,within,0.8293425342778682,0.03420932931175615
