seed_age,target_age,seed_roi,target_roi,age_cond,roi_cond,isc_mean,isc_se
adult,infant,lEVC,lEVC,between,within,0.3219272839208444,0.21010829274954368
adult,infant,lEVC,rLOC,between,between,0.30498772618800457,0.12455765271858606
adult,infant,lEVC,rFFA,between,between,0.28549609509061824,0.12042953180464425
adult,infant,lEVC,rA1,between,between,0.2082555355728867,0.14562888379034813
adult,infant,lEVC,rEVC,between,between,0.3187611659222251,0.21067226012727916
adult,infant,rLOC,LOC,between,between,0.31959674378455943,0.15809613341460899
adult,infant,rLOC,FFA,between,between,0.2717937080286819,0.1630454159508933
adult,infant,rLOC,A1,between,between,0.2620217994924896,0.14363910399537336
adult,infant,rLOC,EVC,between,between,0.290472180329919,0.20990427527155595
adult,infant,rLOC,lLOC,between,between,0.28288594669602535,0.189299091133529
adult,infant,rLOC,lFFA,between,between,0.22796415761293398,0.17281729326804707
adult,infant,rLOC,lA1,between,between,0.21725440168918939,0.16252849537318892
adult,infant,rLOC,lEVC,between,between,0.27340945936402533,0.18512305381949015
adult,infant,rLOC,rLOC,between,within,0.2785270460931597,0.1770213798369679
adult,infant,rLOC,rFFA,between,between,0.23740595415168655,0.14921430328342733
adult,infant,rLOC,rA1,between,between,0.23614412838400597,0.12810643184163154
adult,infant,rLOC,rEVC,between,between,0.2936686434721623,0.22024168216766116
adult,infant,rFFA,LOC,between,between,0.432684743176836,0.15746954828651233
adult,infant,rFFA,FFA,between,between,0.4044143988275864,0.16191564079172885
adult,infant,rFFA,A1,between,between,0.322086512611905,0.1047544423202253
adult,infant,rFFA,EVC,between,between,0.3940837095184749,0.20488160550085274
adult,infant,rFFA,lLOC,between,between,0.374566648620742,0.18691937858602864
adult,infant,rFFA,lFFA,between,between,0.338753327878504,0.17510033476363002
adult,infant,rFFA,lA1,between,between,0.266667955403564,0.1574953324484031
adult,infant,rFFA,lEVC,between,between,0.37058751560004977,0.1955113349998695
adult,infant,rFFA,rLOC,between,between,0.3863413476104971,0.18586651356439865
adult,infant,rFFA,rFFA,between,within,0.3650816081857531,0.15428952477286018
adult,infant,rFFA,rA1,between,between,0.28379303555706764,0.09591485163643343
adult,infant,rFFA,rEVC,between,between,0.39093844967471386,0.20307965478626838
adult,infant,rA1,LOC,between,between,0.4016829477860209,0.15927956345895983
adult,infant,rA1,FFA,between,between,0.404966765871883,0.15948542700954205
adult,infant,rA1,A1,between,between,0.2993665899593753,0.12281359563026395
adult,infant,rA1,EVC,between,between,0.3741176803723462,0.19268295507878586
adult,infant,rA1,lLOC,between,between,0.3448060890100018,0.18916354481195166
adult,infant,rA1,lFFA,between,between,0.30940617820418664,0.1783055882041691
adult,infant,rA1,lA1,between,between,0.24270421832288924,0.1681769733606215
adult,infant,rA1,lEVC,between,between,0.3528589565200826,0.1954030662601262
adult,infant,rA1,rLOC,between,between,0.36112362135985515,0.20430036560583067
adult,infant,rA1,rFFA,between,between,0.3811756793214181,0.1560424695484345
adult,infant,rA1,rA1,between,within,0.2544547456106236,0.10877887880488288
adult,infant,rA1,rEVC,between,between,0.3618110256794083,0.18224036169438193
adult,infant,rEVC,LOC,between,between,0.2810810177622807,0.10515605351390431
adult,infant,rEVC,FFA,between,between,0.23857534767400748,0.11458123279439619
adult,infant,rEVC,A1,between,between,0.2015782400319404,0.16057592117652122
adult,infant,rEVC,EVC,between,between,0.2829449528921367,0.19022119665207488
adult,infant,rEVC,lLOC,between,between,0.24078369693472468,0.15896503692396433
adult,infant,rEVC,lFFA,between,between,0.17235087668197532,0.16334622923678505
adult,infant,rEVC,lA1,between,between,0.1662491925970745,0.14221412959840907
adult,infant,rEVC,lEVC,between,between,0.26141711394143013,0.17547308076296367
adult,infant,rEVC,rLOC,between,between,0.26016200132452383,0.11311932697059747
adult,infant,rEVC,rFFA,between,between,0.21707127877461352,0.09265768053231001
adult,infant,rEVC,rA1,between,between,0.16846596339360084,0.1639382529872905
adult,infant,rEVC,rEVC,between,within,0.2822925605175728,0.18880334772281357
adult,adult,LOC,LOC,within,within,0.561478787831736,0.11587646881083594
adult,adult,LOC,FFA,within,between,0.4773934326290434,0.14292284804373254
adult,adult,LOC,A1,within,between,0.28589774850965866,0.13469238376799045
adult,adult,LOC,EVC,within,between,0.3141270741967735,0.17247513721232868
adult,adult,LOC,lLOC,within,between,0.49619181286177977,0.12813794053024788
adult,adult,LOC,lFFA,within,between,0.431564576149804,0.1437132615082539
adult,adult,LOC,lA1,within,between,0.2700074955637662,0.14883606419602094
adult,adult,LOC,lEVC,within,between,0.25551433975213894,0.17364521789785647
adult,adult,LOC,rLOC,within,between,0.5313800188023791,0.11828916605221221
adult,adult,LOC,rFFA,within,between,0.4153888768090599,0.17994300778190025
adult,adult,LOC,rA1,within,between,0.23558103722907275,0.13342842638455513
adult,adult,LOC,rEVC,within,between,0.3069460602805262,0.17712715409292298
adult,adult,FFA,LOC,within,between,0.4927527732482108,0.137049800859321
adult,adult,FFA,FFA,within,within,0.5307516888805498,0.14713992366174627
adult,adult,FFA,A1,within,between,0.4371918986027478,0.12926777840821346
adult,adult,FFA,EVC,within,between,0.30118391971063396,0.14575227439419164
adult,adult,FFA,lLOC,within,between,0.4186502745598136,0.16264449556201707
adult,adult,FFA,lFFA,within,between,0.4422943601011977,0.1442868970756356
adult,adult,FFA,lA1,within,between,0.4078806031968604,0.1493450876670941
adult,adult,FFA,lEVC,within,between,0.264640922386655,0.15088022552901184
adult,adult,FFA,rLOC,within,between,0.4660908486776485,0.13259152211704875
adult,adult,FFA,rFFA,within,between,0.47888708433368193,0.18398856359572696
adult,adult,FFA,rA1,within,between,0.3793765795545057,0.12091932322955125
adult,adult,FFA,rEVC,within,between,0.2753363238573671,0.16409895484115788
adult,adult,A1,LOC,within,between,0.27155163576766084,0.15715479462549015
adult,adult,A1,FFA,within,between,0.4067094011370734,0.12179560964275922
adult,adult,A1,A1,within,within,0.5864769084227849,0.10942056916129587
adult,adult,A1,EVC,within,between,0.2488898289907605,0.15476025722229403
adult,adult,A1,lLOC,within,between,0.21290471219375043,0.16717909810758455
adult,adult,A1,lFFA,within,between,0.29419458302126206,0.1379166100212916
adult,adult,A1,lA1,within,between,0.5367655348162251,0.11585463282587115
adult,adult,A1,lEVC,within,between,0.20016962936004432,0.14212162123193722
adult,adult,A1,rLOC,within,between,0.2591141708323365,0.14057487387334017
adult,adult,A1,rFFA,within,between,0.3864589945626092,0.12628270216985635
adult,adult,A1,rA1,within,between,0.5355857160472262,0.11959311055205059
adult,adult,A1,rEVC,within,between,0.22947932813564167,0.16754913496764878
adult,adult,EVC,LOC,within,between,0.3539240005700144,0.14509189183465168
adult,adult,EVC,FFA,within,between,0.3161371423941715,0.12832188601586325
adult,adult,EVC,A1,within,between,0.28666305871339154,0.10226067883180115
adult,adult,EVC,EVC,within,within,0.496485439683689,0.18342006144130515
adult,adult,EVC,lLOC,within,between,0.2768252297413478,0.1337355893218426
adult,adult,EVC,lFFA,within,between,0.28521092650097274,0.14004275788459689
adult,adult,EVC,lA1,within,between,0.26024475690529275,0.10367889276266631
adult,adult,EVC,lEVC,within,between,0.395359820198997,0.19387710804616132
adult,adult,EVC,rLOC,within,between,0.35356274236386587,0.13642327074488425
adult,adult,EVC,rFFA,within,between,0.2757647669757999,0.13486879182915806
adult,adult,EVC,rA1,within,between,0.25710692151614023,0.10495684923683336
adult,adult,EVC,rEVC,within,between,0.48627415554445924,0.1721580625884567
adult,adult,lLOC,LOC,within,between,0.5446144441517067,0.13156100313778285
adult,adult,lLOC,FFA,within,between,0.4435939618882993,0.1413668738517206
adult,adult,lLOC,A1,within,between,0.2419571655437247,0.1360274636503972
adult,adult,lLOC,EVC,within,between,0.2624030329512092,0.1619692020424891
adult,adult,lLOC,lLOC,within,within,0.5059226266314656,0.1455610680003884
adult,adult,lLOC,lFFA,within,between,0.4160275623857639,0.14792014294679018
adult,adult,lLOC,lA1,within,between,0.2326412383550566,0.15015230668677118
adult,adult,lLOC,lEVC,within,between,0.20382964099759157,0.16608540549478729
adult,adult,lLOC,rLOC,within,between,0.5029317003534068,0.13444536830953308
adult,adult,lLOC,rFFA,within,between,0.38081361759051346,0.17600343347645286
adult,adult,lLOC,rA1,within,between,0.19031663627196674,0.1390868983428031
adult,adult,lLOC,rEVC,within,between,0.26501051286169514,0.16347170628597632
adult,adult,lFFA,LOC,within,between,0.5119981616571033,0.12166890442483526
adult,adult,lFFA,FFA,within,between,0.5023963638527474,0.15408063679868306
adult,adult,lFFA,A1,within,between,0.3585785291889579,0.1274287461273435
adult,adult,lFFA,EVC,within,between,0.2997257776324086,0.1528515561346542
adult,adult,lFFA,lLOC,within,between,0.4518847093751426,0.1475511310882825
adult,adult,lFFA,lFFA,within,within,0.4509223353520704,0.14371584335369747
adult,adult,lFFA,lA1,within,between,0.33793304332822754,0.1445321262259216
adult,adult,lFFA,lEVC,within,between,0.24607949553678624,0.1594184397397257
adult,adult,lFFA,rLOC,within,between,0.4778845014898316,0.12349929487938935
adult,adult,lFFA,rFFA,within,between,0.43882331695982274,0.19526719459632574
adult,adult,lFFA,rA1,within,between,0.30542674255868113,0.1190210379828843
adult,adult,lFFA,rEVC,within,between,0.28732503011359783,0.16546555507068392
adult,adult,lA1,LOC,within,between,0.28079402618137533,0.148117868582295
adult,adult,lA1,FFA,within,between,0.414263115077959,0.11768500976196747
adult,adult,lA1,A1,within,between,0.5829162564514011,0.10458009519499971
adult,adult,lA1,EVC,within,between,0.2466056472816102,0.15307945075788187
adult,adult,lA1,lLOC,within,between,0.22372203625678963,0.16261110790022193
adult,adult,lA1,lFFA,within,between,0.301284850597882,0.1355097073948983
adult,adult,lA1,lA1,within,within,0.5294388045327678,0.11418156327357934
adult,adult,lA1,lEVC,within,between,0.19767790553075706,0.1405208833235985
adult,adult,lA1,rLOC,within,between,0.2665212643725369,0.13197456167072152
adult,adult,lA1,rFFA,within,between,0.39348857377077257,0.12133837106613475
adult,adult,lA1,rA1,within,between,0.5331112841377128,0.11422388002523451
adult,adult,lA1,rEVC,within,between,0.2285105195988905,0.16438627751587057
adult,adult,lEVC,LOC,within,between,0.328431305989939,0.13668686749587855
adult,adult,lEVC,FFA,within,between,0.3231599547488773,0.1265037755970991
adult,adult,lEVC,A1,within,between,0.2731736558163843,0.13563739964133775
adult,adult,lEVC,EVC,within,between,0.4549080408064541,0.15852384254944354
adult,adult,lEVC,lLOC,within,between,0.24768629726961175,0.12621293097099504
adult,adult,lEVC,lFFA,within,between,0.2724056481362411,0.14351580528664012
adult,adult,lEVC,lA1,within,between,0.24608666818912592,0.13263814983917632
adult,adult,lEVC,lEVC,within,within,0.4097929227432017,0.19039316909811183
adult,adult,lEVC,rLOC,within,between,0.33063048530244293,0.13833773695030402
adult,adult,lEVC,rFFA,within,between,0.2863013239321545,0.13861248020689904
adult,adult,lEVC,rA1,within,between,0.24398045735193688,0.12405924357413496
adult,adult,lEVC,rEVC,within,between,0.41355869200248413,0.16169853163320397
adult,adult,rLOC,LOC,within,between,0.5536234663548395,0.10806113702819208
adult,adult,rLOC,FFA,within,between,0.4717248209832061,0.143152931132412
adult,adult,rLOC,A1,within,between,0.2855522585241675,0.1344314402760498
adult,adult,rLOC,EVC,within,between,0.3333856175218553,0.17620631799929046
adult,adult,rLOC,lLOC,within,between,0.4778881528910326,0.11738473177150334
adult,adult,rLOC,lFFA,within,between,0.4219836292520205,0.14221399813219945
adult,adult,rLOC,lA1,within,between,0.2681810704037129,0.14598180494856736
adult,adult,rLOC,lEVC,within,between,0.27483151415709556,0.17497480811126104
adult,adult,rLOC,rLOC,within,within,0.5296286058613763,0.10911668384380066
adult,adult,rLOC,rFFA,within,between,0.4122366467784535,0.17766418786461022
adult,adult,rLOC,rA1,within,between,0.23846086054537063,0.1306164963153599
adult,adult,rLOC,rEVC,within,between,0.32234178749647674,0.1816080527858907
adult,adult,rFFA,LOC,within,between,0.4616022854068717,0.14188599041776556
adult,adult,rFFA,FFA,within,between,0.5184577816754213,0.14026538369994598
adult,adult,rFFA,A1,within,between,0.45328964585548,0.12576561345398532
adult,adult,rFFA,EVC,within,between,0.2847707171674541,0.1393627628652419
adult,adult,rFFA,lLOC,within,between,0.38715923184058304,0.16405748592350922
adult,adult,rFFA,lFFA,within,between,0.416609113163288,0.14064517553724165
adult,adult,rFFA,lA1,within,between,0.4222808154696048,0.1467499467172172
adult,adult,rFFA,lEVC,within,between,0.2552249261567638,0.1448356726670777
adult,adult,rFFA,rLOC,within,between,0.43895619571980155,0.13488418691944262
adult,adult,rFFA,rFFA,within,within,0.474946733154799,0.1725533660032957
adult,adult,rFFA,rA1,within,between,0.39588709659339766,0.12011479047740596
adult,adult,rFFA,rEVC,within,between,0.255864307496615,0.15708496650776577
adult,adult,rA1,LOC,within,between,0.24099333469696785,0.1642739384398568
adult,adult,rA1,FFA,within,between,0.3807906581101353,0.12402987582612217
adult,adult,rA1,A1,within,between,0.5785450384447292,0.1146320983823168
adult,adult,rA1,EVC,within,between,0.24337937774447457,0.15477679042833897
adult,adult,rA1,lLOC,within,between,0.18206749354545804,0.16901740793554487
adult,adult,rA1,lFFA,within,between,0.27232719492983454,0.13810091538251842
adult,adult,rA1,lA1,within,between,0.5308559709654069,0.11923070289578631
adult,adult,rA1,lEVC,within,between,0.19392376604495656,0.1432250416968944
adult,adult,rA1,rLOC,within,between,0.23300339281677793,0.1476749742086236
adult,adult,rA1,rFFA,within,between,0.3632289565241608,0.12880314161500034
adult,adult,rA1,rA1,within,within,0.530372759690063,0.12600599752243913
adult,adult,rA1,rEVC,within,between,0.22401597117017033,0.1668624896066557
adult,adult,rEVC,LOC,within,between,0.34414538000520717,0.15040924024216165
adult,adult,rEVC,FFA,within,between,0.28395585896945835,0.12632522080091227
adult,adult,rEVC,A1,within,between,0.26383653098516446,0.08696253653887423
adult,adult,rEVC,EVC,within,between,0.48771569716443014,0.19452453786359514
adult,adult,rEVC,lLOC,within,between,0.2745488624178506,0.1428261489396986
adult,adult,rEVC,lFFA,within,between,0.2671115729431745,0.13528942545537948
adult,adult,rEVC,lA1,within,between,0.24082909924544027,0.08990165363980275
adult,adult,rEVC,lEVC,within,between,0.36055978604690536,0.19650763909307128
adult,adult,rEVC,rLOC,within,between,0.3421198162700307,0.13766342796261996
adult,adult,rEVC,rFFA,within,between,0.2453176625850951,0.12965595267583485
adult,adult,rEVC,rA1,within,between,0.2364265159797733,0.09814523400672459
adult,adult,rEVC,rEVC,within,within,0.49530981613519803,0.17717970837091487
