sub,age,roi,corr,architecture,train_type,layer
s1607_1_2,0.891666667,lFFA,0.04175330828766895,cornet_z_sl,imagenet_oneface,aIT
s1607_1_2,0.891666667,rFFA,-0.15179457166969265,cornet_z_sl,imagenet_oneface,aIT
s1607_1_2,0.891666667,lA1,-0.015757406371704155,cornet_z_sl,imagenet_oneface,aIT
s1607_1_2,0.891666667,rA1,-0.1570456331079828,cornet_z_sl,imagenet_oneface,aIT
s2037_1_1,0.466666667,lLO,0.03021660884511208,cornet_z_sl,imagenet_oneface,aIT
s2037_1_1,0.466666667,rLO,-0.10890655245281104,cornet_z_sl,imagenet_oneface,aIT
s2037_1_1,0.466666667,lFFA,-0.1490868844006537,cornet_z_sl,imagenet_oneface,aIT
s2037_1_1,0.466666667,rFFA,-0.09066554790808276,cornet_z_sl,imagenet_oneface,aIT
s2037_1_1,0.466666667,lA1,0.0006762147687861039,cornet_z_sl,imagenet_oneface,aIT
s2037_1_1,0.466666667,rA1,-0.011420269608939135,cornet_z_sl,imagenet_oneface,aIT
s2047_1_1,0.391666667,lLO,0.07381850221343633,cornet_z_sl,imagenet_oneface,aIT
s2047_1_1,0.391666667,rLO,0.2179585582019387,cornet_z_sl,imagenet_oneface,aIT
s2047_1_1,0.391666667,lFFA,-0.00876283695268261,cornet_z_sl,imagenet_oneface,aIT
s2047_1_1,0.391666667,rFFA,0.12075761867010137,cornet_z_sl,imagenet_oneface,aIT
s2047_1_1,0.391666667,lA1,0.021559361057790327,cornet_z_sl,imagenet_oneface,aIT
s2047_1_1,0.391666667,rA1,0.2178628844792996,cornet_z_sl,imagenet_oneface,aIT
s2057_1_2,0.641666667,lLO,0.06404059536382074,cornet_z_sl,imagenet_oneface,aIT
s2057_1_2,0.641666667,rLO,0.15084971832251776,cornet_z_sl,imagenet_oneface,aIT
s2057_1_2,0.641666667,lFFA,-0.23296125568987552,cornet_z_sl,imagenet_oneface,aIT
s2057_1_2,0.641666667,rFFA,0.0741275991317188,cornet_z_sl,imagenet_oneface,aIT
s2057_1_2,0.641666667,lA1,0.19839616708574653,cornet_z_sl,imagenet_oneface,aIT
s2057_1_2,0.641666667,rA1,0.034149401573791906,cornet_z_sl,imagenet_oneface,aIT
s2067_1_1,0.35,lLO,0.024295740120547284,cornet_z_sl,imagenet_oneface,aIT
s2067_1_1,0.35,rLO,0.03892073195825553,cornet_z_sl,imagenet_oneface,aIT
s2067_1_1,0.35,lFFA,0.08801977465604785,cornet_z_sl,imagenet_oneface,aIT
s2067_1_1,0.35,rFFA,0.0765594864516105,cornet_z_sl,imagenet_oneface,aIT
s2067_1_1,0.35,lA1,-0.04254571165672011,cornet_z_sl,imagenet_oneface,aIT
s2067_1_1,0.35,rA1,0.007398370635623692,cornet_z_sl,imagenet_oneface,aIT
s2097_1_1,0.433333333,lLO,0.021533680417773787,cornet_z_sl,imagenet_oneface,aIT
s2097_1_1,0.433333333,rLO,-0.08924018435253628,cornet_z_sl,imagenet_oneface,aIT
s2097_1_1,0.433333333,lFFA,0.06267707624931647,cornet_z_sl,imagenet_oneface,aIT
s2097_1_1,0.433333333,rFFA,0.03745940894293005,cornet_z_sl,imagenet_oneface,aIT
s2097_1_1,0.433333333,lA1,-0.03779692469165946,cornet_z_sl,imagenet_oneface,aIT
s2097_1_1,0.433333333,rA1,-0.11677954589738036,cornet_z_sl,imagenet_oneface,aIT
s2687_1_3,0.825,lLO,0.24911485000643285,cornet_z_sl,imagenet_oneface,aIT
s2687_1_3,0.825,rLO,0.1249836109556138,cornet_z_sl,imagenet_oneface,aIT
s2687_1_3,0.825,lFFA,0.03819692715870235,cornet_z_sl,imagenet_oneface,aIT
s2687_1_3,0.825,rFFA,-0.20128489563530236,cornet_z_sl,imagenet_oneface,aIT
s2687_1_3,0.825,lA1,0.09224666290389089,cornet_z_sl,imagenet_oneface,aIT
s2687_1_3,0.825,rA1,-0.03745333540024956,cornet_z_sl,imagenet_oneface,aIT
s3097_1_1,0.325,lLO,-0.0030140283803973197,cornet_z_sl,imagenet_oneface,aIT
s3097_1_1,0.325,rLO,-0.11757036947667071,cornet_z_sl,imagenet_oneface,aIT
s3097_1_1,0.325,lFFA,-0.03579683060819866,cornet_z_sl,imagenet_oneface,aIT
s3097_1_1,0.325,rFFA,-0.07905631703581023,cornet_z_sl,imagenet_oneface,aIT
s3097_1_1,0.325,lA1,0.12424372728710278,cornet_z_sl,imagenet_oneface,aIT
s3097_1_1,0.325,rA1,-0.00017755311656059147,cornet_z_sl,imagenet_oneface,aIT
s3607_1_2,0.866666667,lLO,0.008625127522623302,cornet_z_sl,imagenet_oneface,aIT
s3607_1_2,0.866666667,rLO,-0.02966270424048456,cornet_z_sl,imagenet_oneface,aIT
s3607_1_2,0.866666667,lFFA,0.06497493684270786,cornet_z_sl,imagenet_oneface,aIT
s3607_1_2,0.866666667,rFFA,0.00719506513820363,cornet_z_sl,imagenet_oneface,aIT
s3607_1_2,0.866666667,lA1,-0.1729088888161075,cornet_z_sl,imagenet_oneface,aIT
s3607_1_2,0.866666667,rA1,-0.19500631555851528,cornet_z_sl,imagenet_oneface,aIT
s4047_1_1,0.458333333,lLO,0.06317119219379895,cornet_z_sl,imagenet_oneface,aIT
s4047_1_1,0.458333333,rLO,0.00570125640308072,cornet_z_sl,imagenet_oneface,aIT
s4047_1_1,0.458333333,lFFA,-0.1657355282014648,cornet_z_sl,imagenet_oneface,aIT
s4047_1_1,0.458333333,rFFA,0.01772458802221851,cornet_z_sl,imagenet_oneface,aIT
s4047_1_1,0.458333333,lA1,0.04041609950503603,cornet_z_sl,imagenet_oneface,aIT
s4047_1_1,0.458333333,rA1,0.03501063770914812,cornet_z_sl,imagenet_oneface,aIT
s4607_1_3,0.808333333,lLO,0.006746613109634918,cornet_z_sl,imagenet_oneface,aIT
s4607_1_3,0.808333333,rLO,0.012385924933352277,cornet_z_sl,imagenet_oneface,aIT
s4607_1_3,0.808333333,lFFA,-0.09145217359940727,cornet_z_sl,imagenet_oneface,aIT
s4607_1_3,0.808333333,rFFA,0.10532959940770234,cornet_z_sl,imagenet_oneface,aIT
s4607_1_3,0.808333333,lA1,0.10016358473055362,cornet_z_sl,imagenet_oneface,aIT
s4607_1_3,0.808333333,rA1,0.10274504878151237,cornet_z_sl,imagenet_oneface,aIT
s5037_1_1,0.725,lLO,-0.0010728672469012789,cornet_z_sl,imagenet_oneface,aIT
s5037_1_1,0.725,rLO,0.15839610822447886,cornet_z_sl,imagenet_oneface,aIT
s5037_1_1,0.725,lFFA,0.1234084562726459,cornet_z_sl,imagenet_oneface,aIT
s5037_1_1,0.725,rFFA,0.03326054381634514,cornet_z_sl,imagenet_oneface,aIT
s5037_1_1,0.725,lA1,0.016886814229217572,cornet_z_sl,imagenet_oneface,aIT
s5037_1_1,0.725,rA1,-0.055640958571396386,cornet_z_sl,imagenet_oneface,aIT
s6057_1_1,0.3,lLO,0.11258517052333422,cornet_z_sl,imagenet_oneface,aIT
s6057_1_1,0.3,rLO,0.15275046382744648,cornet_z_sl,imagenet_oneface,aIT
s6057_1_1,0.3,lFFA,0.20617442306528072,cornet_z_sl,imagenet_oneface,aIT
s6057_1_1,0.3,rFFA,0.10740553044581898,cornet_z_sl,imagenet_oneface,aIT
s6057_1_1,0.3,lA1,0.01598954903763084,cornet_z_sl,imagenet_oneface,aIT
s6057_1_1,0.3,rA1,0.0662537898474494,cornet_z_sl,imagenet_oneface,aIT
s6607_1_2,0.616666667,lLO,-0.10290080888849806,cornet_z_sl,imagenet_oneface,aIT
s6607_1_2,0.616666667,rLO,-0.05608113129393813,cornet_z_sl,imagenet_oneface,aIT
s6607_1_2,0.616666667,lFFA,0.028415877446136613,cornet_z_sl,imagenet_oneface,aIT
s6607_1_2,0.616666667,rFFA,0.04351391757576107,cornet_z_sl,imagenet_oneface,aIT
s6607_1_2,0.616666667,lA1,0.012568573020717629,cornet_z_sl,imagenet_oneface,aIT
s6607_1_2,0.616666667,rA1,0.01581147009497868,cornet_z_sl,imagenet_oneface,aIT
s6687_1_3,0.941666667,lLO,-0.07295821236047978,cornet_z_sl,imagenet_oneface,aIT
s6687_1_3,0.941666667,rLO,-0.09732220919829293,cornet_z_sl,imagenet_oneface,aIT
s6687_1_3,0.941666667,lFFA,-0.02014403319000445,cornet_z_sl,imagenet_oneface,aIT
s6687_1_3,0.941666667,rFFA,0.0017939918320959251,cornet_z_sl,imagenet_oneface,aIT
s6687_1_3,0.941666667,lA1,-0.04655707633494341,cornet_z_sl,imagenet_oneface,aIT
s6687_1_3,0.941666667,rA1,0.21232585755576128,cornet_z_sl,imagenet_oneface,aIT
s7017_1_1,0.433333333,lLO,-0.15618560443643453,cornet_z_sl,imagenet_oneface,aIT
s7017_1_1,0.433333333,rLO,0.09924472791774079,cornet_z_sl,imagenet_oneface,aIT
s7017_1_1,0.433333333,lFFA,0.16724159283200823,cornet_z_sl,imagenet_oneface,aIT
s7017_1_1,0.433333333,rFFA,0.05205116647480125,cornet_z_sl,imagenet_oneface,aIT
s7017_1_1,0.433333333,lA1,-0.11112854135151759,cornet_z_sl,imagenet_oneface,aIT
s7017_1_1,0.433333333,rA1,-0.015263493385817173,cornet_z_sl,imagenet_oneface,aIT
s7057_1_1,0.441666667,lLO,0.23961971573352586,cornet_z_sl,imagenet_oneface,aIT
s7057_1_1,0.441666667,rLO,0.05814538608961957,cornet_z_sl,imagenet_oneface,aIT
s7057_1_1,0.441666667,lFFA,0.09211559187052434,cornet_z_sl,imagenet_oneface,aIT
s7057_1_1,0.441666667,rFFA,-0.0016395777506356263,cornet_z_sl,imagenet_oneface,aIT
s7057_1_1,0.441666667,lA1,0.18697256920743932,cornet_z_sl,imagenet_oneface,aIT
s7057_1_1,0.441666667,rA1,0.05951605195046544,cornet_z_sl,imagenet_oneface,aIT
s7067_1_3,0.766666667,lLO,-0.08624411471420193,cornet_z_sl,imagenet_oneface,aIT
s7067_1_3,0.766666667,rLO,-0.17190545590812184,cornet_z_sl,imagenet_oneface,aIT
s7067_1_3,0.766666667,lFFA,-0.10764295470649413,cornet_z_sl,imagenet_oneface,aIT
s7067_1_3,0.766666667,rFFA,0.07765775086360913,cornet_z_sl,imagenet_oneface,aIT
s7067_1_3,0.766666667,lA1,-0.004841216782480139,cornet_z_sl,imagenet_oneface,aIT
s7067_1_3,0.766666667,rA1,0.05654334350164186,cornet_z_sl,imagenet_oneface,aIT
s8037_1_1,0.666666667,lLO,-0.007603437423335996,cornet_z_sl,imagenet_oneface,aIT
s8037_1_1,0.666666667,rLO,-0.0017492577502541268,cornet_z_sl,imagenet_oneface,aIT
s8037_1_1,0.666666667,lFFA,-0.09080508243177017,cornet_z_sl,imagenet_oneface,aIT
s8037_1_1,0.666666667,rFFA,0.017941760033186482,cornet_z_sl,imagenet_oneface,aIT
s8037_1_1,0.666666667,lA1,-0.05072331346163976,cornet_z_sl,imagenet_oneface,aIT
s8037_1_1,0.666666667,rA1,0.16807973446881197,cornet_z_sl,imagenet_oneface,aIT
s8077_1_1,0.391666667,lLO,-0.08528330342999046,cornet_z_sl,imagenet_oneface,aIT
s8077_1_1,0.391666667,rLO,-0.09714320254427516,cornet_z_sl,imagenet_oneface,aIT
s8077_1_1,0.391666667,lFFA,-0.0566686713534119,cornet_z_sl,imagenet_oneface,aIT
s8077_1_1,0.391666667,rFFA,-0.025015529068367313,cornet_z_sl,imagenet_oneface,aIT
s8077_1_1,0.391666667,lA1,-0.14259896750898524,cornet_z_sl,imagenet_oneface,aIT
s8077_1_1,0.391666667,rA1,-0.08153375600557314,cornet_z_sl,imagenet_oneface,aIT
s8687_1_3,0.916666667,lLO,0.11507066517102818,cornet_z_sl,imagenet_oneface,aIT
s8687_1_3,0.916666667,rLO,0.07972195047835685,cornet_z_sl,imagenet_oneface,aIT
s8687_1_3,0.916666667,lFFA,0.051030586534988945,cornet_z_sl,imagenet_oneface,aIT
s8687_1_3,0.916666667,rFFA,0.04816208153259735,cornet_z_sl,imagenet_oneface,aIT
s8687_1_3,0.916666667,lA1,0.2661126977197946,cornet_z_sl,imagenet_oneface,aIT
s8687_1_3,0.916666667,rA1,0.15614491127085162,cornet_z_sl,imagenet_oneface,aIT
s9057_1_1,0.391666667,lLO,0.14682372172437974,cornet_z_sl,imagenet_oneface,aIT
s9057_1_1,0.391666667,rLO,0.018978049765982906,cornet_z_sl,imagenet_oneface,aIT
s9057_1_1,0.391666667,lFFA,0.1141095186481194,cornet_z_sl,imagenet_oneface,aIT
s9057_1_1,0.391666667,rFFA,0.10252900583029481,cornet_z_sl,imagenet_oneface,aIT
s9057_1_1,0.391666667,lA1,0.028790036409595918,cornet_z_sl,imagenet_oneface,aIT
s9057_1_1,0.391666667,rA1,0.052371551473426314,cornet_z_sl,imagenet_oneface,aIT
mov_01,20.0,lLO,0.09580550150320685,cornet_z_sl,imagenet_oneface,aIT
mov_01,20.0,rLO,-0.019321001880773188,cornet_z_sl,imagenet_oneface,aIT
mov_01,20.0,lFFA,0.09374846856847861,cornet_z_sl,imagenet_oneface,aIT
mov_01,20.0,rFFA,0.09133039032430249,cornet_z_sl,imagenet_oneface,aIT
mov_01,20.0,lA1,0.007700501845587399,cornet_z_sl,imagenet_oneface,aIT
mov_01,20.0,rA1,-0.05462135589291607,cornet_z_sl,imagenet_oneface,aIT
mov_02,20.0,lLO,-0.03753624063711798,cornet_z_sl,imagenet_oneface,aIT
mov_02,20.0,rLO,0.01642215857971817,cornet_z_sl,imagenet_oneface,aIT
mov_02,20.0,lFFA,-0.03936893151204411,cornet_z_sl,imagenet_oneface,aIT
mov_02,20.0,rFFA,-0.02757332393920097,cornet_z_sl,imagenet_oneface,aIT
mov_02,20.0,lA1,-0.01090479125097471,cornet_z_sl,imagenet_oneface,aIT
mov_02,20.0,rA1,-0.015023282147149826,cornet_z_sl,imagenet_oneface,aIT
mov_03,19.0,lLO,0.1333979644458786,cornet_z_sl,imagenet_oneface,aIT
mov_03,19.0,rLO,0.15239869231521538,cornet_z_sl,imagenet_oneface,aIT
mov_03,19.0,lFFA,0.2723073469560984,cornet_z_sl,imagenet_oneface,aIT
mov_03,19.0,rFFA,0.03388532705138692,cornet_z_sl,imagenet_oneface,aIT
mov_03,19.0,lA1,-0.018258897117443273,cornet_z_sl,imagenet_oneface,aIT
mov_03,19.0,rA1,-0.05937923413720639,cornet_z_sl,imagenet_oneface,aIT
mov_04,21.0,lLO,-0.017116935970390483,cornet_z_sl,imagenet_oneface,aIT
mov_04,21.0,rLO,-0.09868189194866266,cornet_z_sl,imagenet_oneface,aIT
mov_04,21.0,lFFA,0.1064025973741676,cornet_z_sl,imagenet_oneface,aIT
mov_04,21.0,rFFA,0.03203135482295286,cornet_z_sl,imagenet_oneface,aIT
mov_04,21.0,lA1,0.07009320811383503,cornet_z_sl,imagenet_oneface,aIT
mov_04,21.0,rA1,0.1743751583099977,cornet_z_sl,imagenet_oneface,aIT
mov_05,21.0,lLO,-0.060864512776501824,cornet_z_sl,imagenet_oneface,aIT
mov_05,21.0,rLO,0.0034547794130374548,cornet_z_sl,imagenet_oneface,aIT
mov_05,21.0,lFFA,-0.12895434444955306,cornet_z_sl,imagenet_oneface,aIT
mov_05,21.0,rFFA,0.01268711524516202,cornet_z_sl,imagenet_oneface,aIT
mov_05,21.0,lA1,0.0018405456281141014,cornet_z_sl,imagenet_oneface,aIT
mov_05,21.0,rA1,0.04897881086646954,cornet_z_sl,imagenet_oneface,aIT
mov_06,18.0,lLO,-0.03021376043956671,cornet_z_sl,imagenet_oneface,aIT
mov_06,18.0,rLO,-0.08205686296528114,cornet_z_sl,imagenet_oneface,aIT
mov_06,18.0,lFFA,0.08669079630674015,cornet_z_sl,imagenet_oneface,aIT
mov_06,18.0,rFFA,0.027242528663683006,cornet_z_sl,imagenet_oneface,aIT
mov_06,18.0,lA1,0.008165194984744151,cornet_z_sl,imagenet_oneface,aIT
mov_06,18.0,rA1,0.005659141740265536,cornet_z_sl,imagenet_oneface,aIT
mov_07,23.0,lLO,-0.03889330653353034,cornet_z_sl,imagenet_oneface,aIT
mov_07,23.0,rLO,-0.0552630809719836,cornet_z_sl,imagenet_oneface,aIT
mov_07,23.0,lFFA,0.015168810312151434,cornet_z_sl,imagenet_oneface,aIT
mov_07,23.0,rFFA,0.033357233563691475,cornet_z_sl,imagenet_oneface,aIT
mov_07,23.0,lA1,0.01943390212200402,cornet_z_sl,imagenet_oneface,aIT
mov_07,23.0,rA1,0.013136415899569508,cornet_z_sl,imagenet_oneface,aIT
mov_08,21.0,lLO,-0.10611230049094808,cornet_z_sl,imagenet_oneface,aIT
mov_08,21.0,rLO,-0.0247928327221639,cornet_z_sl,imagenet_oneface,aIT
mov_08,21.0,lFFA,0.030498661201036975,cornet_z_sl,imagenet_oneface,aIT
mov_08,21.0,rFFA,-0.08914561016112481,cornet_z_sl,imagenet_oneface,aIT
mov_08,21.0,lA1,0.16392530290292284,cornet_z_sl,imagenet_oneface,aIT
mov_08,21.0,rA1,0.11846902317930492,cornet_z_sl,imagenet_oneface,aIT
mov_09,22.0,lLO,0.06086759003401463,cornet_z_sl,imagenet_oneface,aIT
mov_09,22.0,rLO,0.012167979289928611,cornet_z_sl,imagenet_oneface,aIT
mov_09,22.0,lFFA,-0.052123958506954865,cornet_z_sl,imagenet_oneface,aIT
mov_09,22.0,rFFA,-0.007941072919082644,cornet_z_sl,imagenet_oneface,aIT
mov_09,22.0,lA1,-0.090849240026053,cornet_z_sl,imagenet_oneface,aIT
mov_09,22.0,rA1,0.02365313700370316,cornet_z_sl,imagenet_oneface,aIT
mov_10,23.0,lLO,0.043419578335983026,cornet_z_sl,imagenet_oneface,aIT
mov_10,23.0,rLO,0.04662467800797999,cornet_z_sl,imagenet_oneface,aIT
mov_10,23.0,lFFA,0.17913597482411214,cornet_z_sl,imagenet_oneface,aIT
mov_10,23.0,rFFA,0.07936021290049075,cornet_z_sl,imagenet_oneface,aIT
mov_10,23.0,lA1,0.042557474427423615,cornet_z_sl,imagenet_oneface,aIT
mov_10,23.0,rA1,0.04867913141465589,cornet_z_sl,imagenet_oneface,aIT
mov_11,32.0,lLO,-0.012045411152570198,cornet_z_sl,imagenet_oneface,aIT
mov_11,32.0,rLO,-0.0228910724318995,cornet_z_sl,imagenet_oneface,aIT
mov_11,32.0,lFFA,-0.005931092335749878,cornet_z_sl,imagenet_oneface,aIT
mov_11,32.0,rFFA,-0.1360188707269238,cornet_z_sl,imagenet_oneface,aIT
mov_11,32.0,lA1,-0.056145434906718826,cornet_z_sl,imagenet_oneface,aIT
mov_11,32.0,rA1,-0.062438919343882786,cornet_z_sl,imagenet_oneface,aIT
mov_12,20.0,lLO,0.01749406798262091,cornet_z_sl,imagenet_oneface,aIT
mov_12,20.0,rLO,0.09433975436949449,cornet_z_sl,imagenet_oneface,aIT
mov_12,20.0,lFFA,0.0012952813044436844,cornet_z_sl,imagenet_oneface,aIT
mov_12,20.0,rFFA,0.13315632012863893,cornet_z_sl,imagenet_oneface,aIT
mov_12,20.0,lA1,-0.012268865484512718,cornet_z_sl,imagenet_oneface,aIT
mov_12,20.0,rA1,-0.031715606709225505,cornet_z_sl,imagenet_oneface,aIT
mov_13,18.0,lLO,0.043966428278465225,cornet_z_sl,imagenet_oneface,aIT
mov_13,18.0,rLO,0.041023074017081856,cornet_z_sl,imagenet_oneface,aIT
mov_13,18.0,lFFA,-0.032692151805665,cornet_z_sl,imagenet_oneface,aIT
mov_13,18.0,rFFA,0.050526794711573265,cornet_z_sl,imagenet_oneface,aIT
mov_13,18.0,lA1,-0.006978229218162019,cornet_z_sl,imagenet_oneface,aIT
mov_13,18.0,rA1,0.028213324470144983,cornet_z_sl,imagenet_oneface,aIT
mov_14,20.0,lLO,-0.06191263233280277,cornet_z_sl,imagenet_oneface,aIT
mov_14,20.0,rLO,-0.0023383931809257703,cornet_z_sl,imagenet_oneface,aIT
mov_14,20.0,lFFA,0.04625616644307268,cornet_z_sl,imagenet_oneface,aIT
mov_14,20.0,rFFA,-0.008767363710163735,cornet_z_sl,imagenet_oneface,aIT
mov_14,20.0,lA1,0.023405653612610863,cornet_z_sl,imagenet_oneface,aIT
mov_14,20.0,rA1,-0.006246559827153806,cornet_z_sl,imagenet_oneface,aIT
mov_15,25.0,lLO,0.1413454938702066,cornet_z_sl,imagenet_oneface,aIT
mov_15,25.0,rLO,0.2118907164227235,cornet_z_sl,imagenet_oneface,aIT
mov_15,25.0,lFFA,0.17150828795493145,cornet_z_sl,imagenet_oneface,aIT
mov_15,25.0,rFFA,0.05796981607030887,cornet_z_sl,imagenet_oneface,aIT
mov_15,25.0,lA1,0.05028017467517416,cornet_z_sl,imagenet_oneface,aIT
mov_15,25.0,rA1,0.16724514563375772,cornet_z_sl,imagenet_oneface,aIT
mov_16,19.0,lLO,-0.0030381015283225616,cornet_z_sl,imagenet_oneface,aIT
mov_16,19.0,rLO,0.052311591703009315,cornet_z_sl,imagenet_oneface,aIT
mov_16,19.0,lFFA,0.07408375672473018,cornet_z_sl,imagenet_oneface,aIT
mov_16,19.0,rFFA,0.03560204962227998,cornet_z_sl,imagenet_oneface,aIT
mov_16,19.0,lA1,0.0812190128145857,cornet_z_sl,imagenet_oneface,aIT
mov_16,19.0,rA1,0.14106657796514413,cornet_z_sl,imagenet_oneface,aIT
mov_17,22.0,lLO,0.04256836401912337,cornet_z_sl,imagenet_oneface,aIT
mov_17,22.0,rLO,0.05869584487429337,cornet_z_sl,imagenet_oneface,aIT
mov_17,22.0,lFFA,0.1403995347795035,cornet_z_sl,imagenet_oneface,aIT
mov_17,22.0,rFFA,0.06347123331982416,cornet_z_sl,imagenet_oneface,aIT
mov_17,22.0,lA1,0.013303700430123036,cornet_z_sl,imagenet_oneface,aIT
mov_17,22.0,rA1,0.05620607801598495,cornet_z_sl,imagenet_oneface,aIT
mov_18,24.0,lLO,-0.001225531945474423,cornet_z_sl,imagenet_oneface,aIT
mov_18,24.0,rLO,0.0002653930118672841,cornet_z_sl,imagenet_oneface,aIT
mov_18,24.0,lFFA,0.07523391731422643,cornet_z_sl,imagenet_oneface,aIT
mov_18,24.0,rFFA,0.008014752889416213,cornet_z_sl,imagenet_oneface,aIT
mov_18,24.0,lA1,0.04450466707290543,cornet_z_sl,imagenet_oneface,aIT
mov_18,24.0,rA1,0.10038041474486487,cornet_z_sl,imagenet_oneface,aIT
mov_19,22.0,lLO,0.024260932752830987,cornet_z_sl,imagenet_oneface,aIT
mov_19,22.0,rLO,0.07867288166189373,cornet_z_sl,imagenet_oneface,aIT
mov_19,22.0,lFFA,0.008720667328816087,cornet_z_sl,imagenet_oneface,aIT
mov_19,22.0,rFFA,0.007596036351341411,cornet_z_sl,imagenet_oneface,aIT
mov_19,22.0,lA1,0.01815281092213957,cornet_z_sl,imagenet_oneface,aIT
mov_19,22.0,rA1,0.02958377986967021,cornet_z_sl,imagenet_oneface,aIT
mov_20,24.0,lLO,0.05915117935677129,cornet_z_sl,imagenet_oneface,aIT
mov_20,24.0,rLO,0.16770997916393127,cornet_z_sl,imagenet_oneface,aIT
mov_20,24.0,lFFA,0.13159901433938656,cornet_z_sl,imagenet_oneface,aIT
mov_20,24.0,rFFA,0.07410019603635916,cornet_z_sl,imagenet_oneface,aIT
mov_20,24.0,lA1,0.11900925035828319,cornet_z_sl,imagenet_oneface,aIT
mov_20,24.0,rA1,0.17796316807342624,cornet_z_sl,imagenet_oneface,aIT
mov_22,22.0,lLO,0.10597945466697178,cornet_z_sl,imagenet_oneface,aIT
mov_22,22.0,rLO,0.10084121963127315,cornet_z_sl,imagenet_oneface,aIT
mov_22,22.0,lFFA,0.057065013320748086,cornet_z_sl,imagenet_oneface,aIT
mov_22,22.0,rFFA,0.09304760676289844,cornet_z_sl,imagenet_oneface,aIT
mov_22,22.0,lA1,0.11783813906731277,cornet_z_sl,imagenet_oneface,aIT
mov_22,22.0,rA1,0.032099698691583425,cornet_z_sl,imagenet_oneface,aIT
mov_24,26.0,lLO,0.05145059701213104,cornet_z_sl,imagenet_oneface,aIT
mov_24,26.0,rLO,0.05505614094910222,cornet_z_sl,imagenet_oneface,aIT
mov_24,26.0,lFFA,0.19375132551495247,cornet_z_sl,imagenet_oneface,aIT
mov_24,26.0,rFFA,0.05684871962305796,cornet_z_sl,imagenet_oneface,aIT
mov_24,26.0,lA1,0.015392967101762335,cornet_z_sl,imagenet_oneface,aIT
mov_24,26.0,rA1,0.007694219024903179,cornet_z_sl,imagenet_oneface,aIT
mov_25,27.0,lLO,-0.06756429682917822,cornet_z_sl,imagenet_oneface,aIT
mov_25,27.0,rLO,-0.0015648659082022481,cornet_z_sl,imagenet_oneface,aIT
mov_25,27.0,lFFA,-0.07156837225684896,cornet_z_sl,imagenet_oneface,aIT
mov_25,27.0,rFFA,0.019380707921340914,cornet_z_sl,imagenet_oneface,aIT
mov_25,27.0,lA1,-0.053437486092607095,cornet_z_sl,imagenet_oneface,aIT
mov_25,27.0,rA1,0.10721903182946549,cornet_z_sl,imagenet_oneface,aIT
mov_26,32.0,lLO,-0.13691687626781254,cornet_z_sl,imagenet_oneface,aIT
mov_26,32.0,rLO,-0.11770657053389619,cornet_z_sl,imagenet_oneface,aIT
mov_26,32.0,lFFA,-0.28199865824560477,cornet_z_sl,imagenet_oneface,aIT
mov_26,32.0,rFFA,-0.024259388778012664,cornet_z_sl,imagenet_oneface,aIT
mov_26,32.0,lA1,0.02858873512339869,cornet_z_sl,imagenet_oneface,aIT
mov_26,32.0,rA1,-0.04495557325571427,cornet_z_sl,imagenet_oneface,aIT
s0057_1_3,0.75,lLO,-0.0018780483114927277,cornet_z_sl,imagenet_vggface,aIT
s0057_1_3,0.75,rLO,0.08988179407141958,cornet_z_sl,imagenet_vggface,aIT
s0057_1_3,0.75,lFFA,0.21671340856757276,cornet_z_sl,imagenet_vggface,aIT
s0057_1_3,0.75,rFFA,0.2867093592600628,cornet_z_sl,imagenet_vggface,aIT
s0057_1_3,0.75,lA1,0.07544167267950513,cornet_z_sl,imagenet_vggface,aIT
s0057_1_3,0.75,rA1,-0.06746387433015788,cornet_z_sl,imagenet_vggface,aIT
s0607_1_2,1.058333333,lLO,0.1429283492597895,cornet_z_sl,imagenet_vggface,aIT
s0607_1_2,1.058333333,rLO,0.15999544554938952,cornet_z_sl,imagenet_vggface,aIT
s0607_1_2,1.058333333,lFFA,0.2789339614645949,cornet_z_sl,imagenet_vggface,aIT
s0607_1_2,1.058333333,rFFA,0.20993080206902365,cornet_z_sl,imagenet_vggface,aIT
s0607_1_2,1.058333333,lA1,0.09062867742776042,cornet_z_sl,imagenet_vggface,aIT
s0607_1_2,1.058333333,rA1,0.13951105461932353,cornet_z_sl,imagenet_vggface,aIT
s1607_1_2,0.891666667,lLO,0.05784066123355475,cornet_z_sl,imagenet_vggface,aIT
s1607_1_2,0.891666667,rLO,0.06798039350401153,cornet_z_sl,imagenet_vggface,aIT
s1607_1_2,0.891666667,lFFA,-0.00547660911789193,cornet_z_sl,imagenet_vggface,aIT
s1607_1_2,0.891666667,rFFA,0.17381512538338348,cornet_z_sl,imagenet_vggface,aIT
s1607_1_2,0.891666667,lA1,-0.07089456559965318,cornet_z_sl,imagenet_vggface,aIT
s1607_1_2,0.891666667,rA1,-0.023853006773111873,cornet_z_sl,imagenet_vggface,aIT
s2037_1_1,0.466666667,lLO,-0.07859415088384336,cornet_z_sl,imagenet_vggface,aIT
s2037_1_1,0.466666667,rLO,0.04323932543538886,cornet_z_sl,imagenet_vggface,aIT
s2037_1_1,0.466666667,lFFA,-0.18638340297024794,cornet_z_sl,imagenet_vggface,aIT
s2037_1_1,0.466666667,rFFA,0.003043596251380948,cornet_z_sl,imagenet_vggface,aIT
