sub,age,roi,r2,architecture,train_type,layer,corr
s0607_1_2,1.058333333,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.3287839833323763
s0607_1_2,1.058333333,rFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.043966530539100664
s0607_1_2,1.058333333,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.03067350230221675
s0607_1_2,1.058333333,rA1,,cornet_z_sl,imagenet_oneface,aIT,-0.07108816168944586
s1607_1_2,0.891666667,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.04623043703198962
s1607_1_2,0.891666667,rLO,,cornet_z_sl,imagenet_oneface,aIT,-0.1049279491671993
s1607_1_2,0.891666667,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.046976125275866504
s1607_1_2,0.891666667,rFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.15050737285531826
s1607_1_2,0.891666667,lA1,,cornet_z_sl,imagenet_oneface,aIT,-0.013651063369069995
s1607_1_2,0.891666667,rA1,,cornet_z_sl,imagenet_oneface,aIT,-0.15658097062460363
s2037_1_1,0.466666667,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.03277849755130395
s2037_1_1,0.466666667,rLO,,cornet_z_sl,imagenet_oneface,aIT,-0.10910755933662226
s2037_1_1,0.466666667,lFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.14864104517261256
s2037_1_1,0.466666667,rFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.08969405866818174
s2037_1_1,0.466666667,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.0028216068979149576
s2037_1_1,0.466666667,rA1,,cornet_z_sl,imagenet_oneface,aIT,-0.009972355247687165
s2047_1_1,0.391666667,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.07317513737566139
s2047_1_1,0.391666667,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.21061466991572428
s2047_1_1,0.391666667,lFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.01213962452654628
s2047_1_1,0.391666667,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.11719287586129927
s2047_1_1,0.391666667,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.019429137710615996
s2047_1_1,0.391666667,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.2126315473758665
s2057_1_2,0.641666667,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.06414894481966889
s2057_1_2,0.641666667,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.15040970505261445
s2057_1_2,0.641666667,lFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.22995608528685874
s2057_1_2,0.641666667,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.07614665615991156
s2057_1_2,0.641666667,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.19874517418771498
s2057_1_2,0.641666667,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.033998675572814364
s2067_1_1,0.35,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.02698715137144851
s2067_1_1,0.35,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.03901243644946314
s2067_1_1,0.35,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.0885674740547201
s2067_1_1,0.35,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.07720097717680437
s2067_1_1,0.35,lA1,,cornet_z_sl,imagenet_oneface,aIT,-0.03849830207244194
s2067_1_1,0.35,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.011789596655839457
s2097_1_1,0.433333333,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.021295734405769637
s2097_1_1,0.433333333,rLO,,cornet_z_sl,imagenet_oneface,aIT,-0.08938892907001095
s2097_1_1,0.433333333,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.06345050842824781
s2097_1_1,0.433333333,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.03762059790207664
s2097_1_1,0.433333333,lA1,,cornet_z_sl,imagenet_oneface,aIT,-0.03984995328500858
s2097_1_1,0.433333333,rA1,,cornet_z_sl,imagenet_oneface,aIT,-0.11563890226003355
s2687_1_3,0.825,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.24920374828129227
s2687_1_3,0.825,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.12524348439593858
s2687_1_3,0.825,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.03768916964267491
s2687_1_3,0.825,rFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.20298334958897618
s2687_1_3,0.825,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.09318845971830475
s2687_1_3,0.825,rA1,,cornet_z_sl,imagenet_oneface,aIT,-0.035661013948251524
s3097_1_1,0.325,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.0010368867996767978
s3097_1_1,0.325,rLO,,cornet_z_sl,imagenet_oneface,aIT,-0.11820547395912816
s3097_1_1,0.325,lFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.03242102811233941
s3097_1_1,0.325,rFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.07787429451988409
s3097_1_1,0.325,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.1281632813669883
s3097_1_1,0.325,rA1,,cornet_z_sl,imagenet_oneface,aIT,-0.0004243611692351379
s3607_1_2,0.866666667,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.005807111352355981
s3607_1_2,0.866666667,rLO,,cornet_z_sl,imagenet_oneface,aIT,-0.0305951162186702
s3607_1_2,0.866666667,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.06327274410740213
s3607_1_2,0.866666667,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.006618489394234567
s3607_1_2,0.866666667,lA1,,cornet_z_sl,imagenet_oneface,aIT,-0.17622633002542687
s3607_1_2,0.866666667,rA1,,cornet_z_sl,imagenet_oneface,aIT,-0.19717952199896427
s4047_1_1,0.458333333,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.06202010452569003
s4047_1_1,0.458333333,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.006069344220137069
s4047_1_1,0.458333333,lFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.1683544924557766
s4047_1_1,0.458333333,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.017228045494148754
s4047_1_1,0.458333333,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.04139762586944054
s4047_1_1,0.458333333,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.03494800523927007
s4607_1_3,0.808333333,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.007865059712302044
s4607_1_3,0.808333333,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.014707175602462055
s4607_1_3,0.808333333,lFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.09206219292920119
s4607_1_3,0.808333333,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.10629067215707562
s4607_1_3,0.808333333,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.10050840765018487
s4607_1_3,0.808333333,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.10259787323675287
s5037_1_1,0.725,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.0010854906432446014
s5037_1_1,0.725,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.15951635046301998
s5037_1_1,0.725,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.12433556361930403
s5037_1_1,0.725,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.03381546784107663
s5037_1_1,0.725,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.016350855070608336
s5037_1_1,0.725,rA1,,cornet_z_sl,imagenet_oneface,aIT,-0.056623544191375566
s6057_1_1,0.3,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.11298300309284892
s6057_1_1,0.3,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.1539852645908953
s6057_1_1,0.3,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.20765272694598463
s6057_1_1,0.3,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.10995931124156551
s6057_1_1,0.3,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.01281326098082175
s6057_1_1,0.3,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.06682523925917024
s6607_1_2,0.616666667,lLO,,cornet_z_sl,imagenet_oneface,aIT,-0.1018416646369045
s6607_1_2,0.616666667,rLO,,cornet_z_sl,imagenet_oneface,aIT,-0.057431562276167414
s6607_1_2,0.616666667,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.024910947639043668
s6607_1_2,0.616666667,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.042960809532796754
s6607_1_2,0.616666667,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.012383687515291945
s6607_1_2,0.616666667,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.015134996045424912
s6687_1_3,0.941666667,lLO,,cornet_z_sl,imagenet_oneface,aIT,-0.0750593558051981
s6687_1_3,0.941666667,rLO,,cornet_z_sl,imagenet_oneface,aIT,-0.10089883343225067
s6687_1_3,0.941666667,lFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.018269567982285777
s6687_1_3,0.941666667,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.002804583423828097
s6687_1_3,0.941666667,lA1,,cornet_z_sl,imagenet_oneface,aIT,-0.045352182264420476
s6687_1_3,0.941666667,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.20934731509543567
s7017_1_1,0.433333333,lLO,,cornet_z_sl,imagenet_oneface,aIT,-0.15737702300990242
s7017_1_1,0.433333333,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.09693381157275985
s7017_1_1,0.433333333,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.15655159757021447
s7017_1_1,0.433333333,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.051400200852632846
s7017_1_1,0.433333333,lA1,,cornet_z_sl,imagenet_oneface,aIT,-0.11344096040168533
s7017_1_1,0.433333333,rA1,,cornet_z_sl,imagenet_oneface,aIT,-0.01671071062882401
s7057_1_1,0.441666667,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.24038082677592523
s7057_1_1,0.441666667,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.06006967294092243
s7057_1_1,0.441666667,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.09161819336178405
s7057_1_1,0.441666667,rFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.0007059445651681068
s7057_1_1,0.441666667,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.18734549203283796
s7057_1_1,0.441666667,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.06360625103646919
s7067_1_3,0.766666667,lLO,,cornet_z_sl,imagenet_oneface,aIT,-0.08784373771947826
s7067_1_3,0.766666667,rLO,,cornet_z_sl,imagenet_oneface,aIT,-0.17173837436922385
s7067_1_3,0.766666667,lFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.11007789384538133
s7067_1_3,0.766666667,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.0748051010565761
s7067_1_3,0.766666667,lA1,,cornet_z_sl,imagenet_oneface,aIT,-0.005472451935768674
s7067_1_3,0.766666667,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.05607681610206887
s8037_1_1,0.666666667,lLO,,cornet_z_sl,imagenet_oneface,aIT,-0.009420257196980891
s8037_1_1,0.666666667,rLO,,cornet_z_sl,imagenet_oneface,aIT,-0.003999017598633414
s8037_1_1,0.666666667,lFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.08977802237087658
s8037_1_1,0.666666667,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.018141208774098166
s8037_1_1,0.666666667,lA1,,cornet_z_sl,imagenet_oneface,aIT,-0.05239103475976441
s8037_1_1,0.666666667,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.1674910790471719
s8077_1_1,0.391666667,lLO,,cornet_z_sl,imagenet_oneface,aIT,-0.08534542702186829
s8077_1_1,0.391666667,rLO,,cornet_z_sl,imagenet_oneface,aIT,-0.09903834268853859
s8077_1_1,0.391666667,lFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.057581388123184876
s8077_1_1,0.391666667,rFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.026075174246828165
s8077_1_1,0.391666667,lA1,,cornet_z_sl,imagenet_oneface,aIT,-0.14310025285128133
s8077_1_1,0.391666667,rA1,,cornet_z_sl,imagenet_oneface,aIT,-0.08200076358736928
s8687_1_3,0.916666667,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.11776755387112275
s8687_1_3,0.916666667,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.07934355085929072
s8687_1_3,0.916666667,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.05066687946210856
s8687_1_3,0.916666667,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.047227412979551374
s8687_1_3,0.916666667,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.2664605646384404
s8687_1_3,0.916666667,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.16221731780700702
s9057_1_1,0.391666667,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.14676684496447628
s9057_1_1,0.391666667,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.018520238253985202
s9057_1_1,0.391666667,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.11418201682528907
s9057_1_1,0.391666667,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.10205764280530022
s9057_1_1,0.391666667,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.02834870441881883
s9057_1_1,0.391666667,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.0515309163224741
mov_01,20.0,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.09766435142070437
mov_01,20.0,rLO,,cornet_z_sl,imagenet_oneface,aIT,-0.019873450600111253
mov_01,20.0,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.09523062838335772
mov_01,20.0,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.09207460390946977
mov_01,20.0,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.008024425001929025
mov_01,20.0,rA1,,cornet_z_sl,imagenet_oneface,aIT,-0.05464062840959297
mov_02,20.0,lLO,,cornet_z_sl,imagenet_oneface,aIT,-0.03813207913340438
mov_02,20.0,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.016508295541112536
mov_02,20.0,lFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.038145776638430204
mov_02,20.0,rFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.027570347019298707
mov_02,20.0,lA1,,cornet_z_sl,imagenet_oneface,aIT,-0.012336426909970666
mov_02,20.0,rA1,,cornet_z_sl,imagenet_oneface,aIT,-0.014746047411816772
mov_03,19.0,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.13559713955007735
mov_03,19.0,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.1532231811210674
mov_03,19.0,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.27548113258812557
mov_03,19.0,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.03549623159595747
mov_03,19.0,lA1,,cornet_z_sl,imagenet_oneface,aIT,-0.017711407580779312
mov_03,19.0,rA1,,cornet_z_sl,imagenet_oneface,aIT,-0.058446913998136237
mov_04,21.0,lLO,,cornet_z_sl,imagenet_oneface,aIT,-0.017432043046704496
mov_04,21.0,rLO,,cornet_z_sl,imagenet_oneface,aIT,-0.09798592807151713
mov_04,21.0,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.10802828675275496
mov_04,21.0,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.03203381028298
mov_04,21.0,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.07117471522593335
mov_04,21.0,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.17313981739836845
mov_05,21.0,lLO,,cornet_z_sl,imagenet_oneface,aIT,-0.06088571407952341
mov_05,21.0,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.0024398056895961837
mov_05,21.0,lFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.12940411799817667
mov_05,21.0,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.012551026534623071
mov_05,21.0,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.004369249484090523
mov_05,21.0,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.04903962083707994
mov_06,18.0,lLO,,cornet_z_sl,imagenet_oneface,aIT,-0.030113305527669318
mov_06,18.0,rLO,,cornet_z_sl,imagenet_oneface,aIT,-0.08243320326134487
mov_06,18.0,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.08757586884480154
mov_06,18.0,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.02775725475033186
mov_06,18.0,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.007359245829910047
mov_06,18.0,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.006509897611766173
mov_07,23.0,lLO,,cornet_z_sl,imagenet_oneface,aIT,-0.0391481308380124
mov_07,23.0,rLO,,cornet_z_sl,imagenet_oneface,aIT,-0.05541266576359151
mov_07,23.0,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.014503543644162092
mov_07,23.0,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.03370677189599382
mov_07,23.0,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.01928201322294472
mov_07,23.0,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.012575146343697427
mov_08,21.0,lLO,,cornet_z_sl,imagenet_oneface,aIT,-0.10419163380500607
mov_08,21.0,rLO,,cornet_z_sl,imagenet_oneface,aIT,-0.022467273017583243
mov_08,21.0,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.03059328656256486
mov_08,21.0,rFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.08891882883061455
mov_08,21.0,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.1635201343815237
mov_08,21.0,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.11884598156951513
mov_09,22.0,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.06130768286720693
mov_09,22.0,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.0114772384779235
mov_09,22.0,lFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.0517716227884093
mov_09,22.0,rFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.006057330984910455
mov_09,22.0,lA1,,cornet_z_sl,imagenet_oneface,aIT,-0.09219989929391639
mov_09,22.0,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.024003220185911354
mov_10,23.0,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.044186272341746415
mov_10,23.0,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.047945503220634504
mov_10,23.0,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.18033653323186039
mov_10,23.0,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.07995472299057518
mov_10,23.0,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.04290197356434783
mov_10,23.0,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.048204835273503284
mov_11,32.0,lLO,,cornet_z_sl,imagenet_oneface,aIT,-0.009189459507207315
mov_11,32.0,rLO,,cornet_z_sl,imagenet_oneface,aIT,-0.021115853626804446
mov_11,32.0,lFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.005610586321627545
mov_11,32.0,rFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.13427677760366194
mov_11,32.0,lA1,,cornet_z_sl,imagenet_oneface,aIT,-0.054882752610131556
mov_11,32.0,rA1,,cornet_z_sl,imagenet_oneface,aIT,-0.06269290523945625
mov_12,20.0,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.018546794726788066
mov_12,20.0,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.09383235751581288
mov_12,20.0,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.003298134873600457
mov_12,20.0,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.13474863881977656
mov_12,20.0,lA1,,cornet_z_sl,imagenet_oneface,aIT,-0.010523398597194082
mov_12,20.0,rA1,,cornet_z_sl,imagenet_oneface,aIT,-0.03192516518234535
mov_13,18.0,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.04485847218154272
mov_13,18.0,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.03999573892635544
mov_13,18.0,lFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.03267907456178942
mov_13,18.0,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.05175109056457816
mov_13,18.0,lA1,,cornet_z_sl,imagenet_oneface,aIT,-0.005756840965026586
mov_13,18.0,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.02815754832495223
mov_14,20.0,lLO,,cornet_z_sl,imagenet_oneface,aIT,-0.06273874723353813
mov_14,20.0,rLO,,cornet_z_sl,imagenet_oneface,aIT,-0.0025255656792235615
mov_14,20.0,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.0486720525981084
mov_14,20.0,rFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.00783497951787701
mov_14,20.0,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.02285176970816637
mov_14,20.0,rA1,,cornet_z_sl,imagenet_oneface,aIT,-0.006359114218604588
mov_15,25.0,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.14163003254057202
mov_15,25.0,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.21258781451321757
mov_15,25.0,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.17264107079296911
mov_15,25.0,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.058270956056938064
mov_15,25.0,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.04935744641147338
mov_15,25.0,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.16773978351192226
mov_16,19.0,lLO,,cornet_z_sl,imagenet_oneface,aIT,-0.0021933813227561754
mov_16,19.0,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.051665797799468914
mov_16,19.0,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.07220479867031193
mov_16,19.0,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.035987647550534484
mov_16,19.0,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.07949861794136748
mov_16,19.0,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.1403150085297074
mov_17,22.0,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.04380224877909668
mov_17,22.0,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.05950564740033983
mov_17,22.0,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.14169407873400927
mov_17,22.0,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.06351253990838387
mov_17,22.0,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.01323606754552774
mov_17,22.0,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.05496598722640318
mov_18,24.0,lLO,,cornet_z_sl,imagenet_oneface,aIT,-0.0007176051732322858
mov_18,24.0,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.000869891856008595
mov_18,24.0,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.07381541543595402
mov_18,24.0,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.008178067179405345
mov_18,24.0,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.045627536542537574
mov_18,24.0,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.10106433296053684
mov_19,22.0,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.023966683781836338
mov_19,22.0,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.07863157109925249
mov_19,22.0,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.009261106136164023
mov_19,22.0,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.008087664987462191
mov_19,22.0,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.018336556855140837
mov_19,22.0,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.028023060849194197
mov_20,24.0,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.0595952866552768
mov_20,24.0,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.16753007517900775
mov_20,24.0,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.1318122419640507
mov_20,24.0,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.07502674218312361
mov_20,24.0,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.12002731602879908
mov_20,24.0,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.17917194275532605
mov_22,22.0,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.10553491517721922
mov_22,22.0,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.10066759867365728
mov_22,22.0,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.05608931502876078
mov_22,22.0,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.09168318499496403
mov_22,22.0,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.11704738747950008
mov_22,22.0,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.03175405588266912
mov_24,26.0,lLO,,cornet_z_sl,imagenet_oneface,aIT,0.051244929424083235
mov_24,26.0,rLO,,cornet_z_sl,imagenet_oneface,aIT,0.055562976500832764
mov_24,26.0,lFFA,,cornet_z_sl,imagenet_oneface,aIT,0.1942504847409462
mov_24,26.0,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.057190098486228816
mov_24,26.0,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.015712111712312543
mov_24,26.0,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.008356730052980817
mov_25,27.0,lLO,,cornet_z_sl,imagenet_oneface,aIT,-0.06764347835910679
mov_25,27.0,rLO,,cornet_z_sl,imagenet_oneface,aIT,-0.0010144639154178355
mov_25,27.0,lFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.07158478117488323
mov_25,27.0,rFFA,,cornet_z_sl,imagenet_oneface,aIT,0.0194109341483714
mov_25,27.0,lA1,,cornet_z_sl,imagenet_oneface,aIT,-0.05275502898646291
mov_25,27.0,rA1,,cornet_z_sl,imagenet_oneface,aIT,0.10756879245080853
mov_26,32.0,lLO,,cornet_z_sl,imagenet_oneface,aIT,-0.13706146590837856
mov_26,32.0,rLO,,cornet_z_sl,imagenet_oneface,aIT,-0.117218986368619
mov_26,32.0,lFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.28111784103796333
mov_26,32.0,rFFA,,cornet_z_sl,imagenet_oneface,aIT,-0.024106909061416888
mov_26,32.0,lA1,,cornet_z_sl,imagenet_oneface,aIT,0.029621637686419282
mov_26,32.0,rA1,,cornet_z_sl,imagenet_oneface,aIT,-0.04495046864737493
s0057_1_3,0.75,lLO,,cornet_z_sl,imagenet_vggface,aIT,-9.029027970366282e-06
s0057_1_3,0.75,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.09047394816494674
s0057_1_3,0.75,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.2152308293804513
s0057_1_3,0.75,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.2901606374622142
s0057_1_3,0.75,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.07850434929488799
s0057_1_3,0.75,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.06560082965293076
s0607_1_2,1.058333333,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.14365044502550012
s0607_1_2,1.058333333,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.16101639758689879
s0607_1_2,1.058333333,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.2777769224294413
s0607_1_2,1.058333333,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.20741853919911024
s0607_1_2,1.058333333,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.09037185923214619
