sub,age,roi,corr,architecture,train_type,layer
s2037_1_1,0.466666667,lA1,-0.04879912332006585,cornet_z_sl,imagenet_vggface,aIT
s2037_1_1,0.466666667,rA1,0.007384042273193737,cornet_z_sl,imagenet_vggface,aIT
s2047_1_1,0.391666667,lLO,-0.0835002977005707,cornet_z_sl,imagenet_vggface,aIT
s2047_1_1,0.391666667,rLO,-0.08446290170128577,cornet_z_sl,imagenet_vggface,aIT
s2047_1_1,0.391666667,lFFA,-0.1965519209828322,cornet_z_sl,imagenet_vggface,aIT
s2047_1_1,0.391666667,rFFA,-0.18556121514619278,cornet_z_sl,imagenet_vggface,aIT
s2047_1_1,0.391666667,lA1,-0.1589863119415995,cornet_z_sl,imagenet_vggface,aIT
s2047_1_1,0.391666667,rA1,-0.018458625977588468,cornet_z_sl,imagenet_vggface,aIT
s2057_1_2,0.641666667,lLO,-0.033177429403742964,cornet_z_sl,imagenet_vggface,aIT
s2057_1_2,0.641666667,rLO,0.12737399394943122,cornet_z_sl,imagenet_vggface,aIT
s2057_1_2,0.641666667,lFFA,0.20986379800245608,cornet_z_sl,imagenet_vggface,aIT
s2057_1_2,0.641666667,rFFA,0.23334245869911796,cornet_z_sl,imagenet_vggface,aIT
s2057_1_2,0.641666667,lA1,0.049175210972349004,cornet_z_sl,imagenet_vggface,aIT
s2057_1_2,0.641666667,rA1,0.07257225220116215,cornet_z_sl,imagenet_vggface,aIT
s2067_1_1,0.35,lLO,0.0464840867189918,cornet_z_sl,imagenet_vggface,aIT
s2067_1_1,0.35,rLO,-0.06743711008061798,cornet_z_sl,imagenet_vggface,aIT
s2067_1_1,0.35,lFFA,0.07388266652910254,cornet_z_sl,imagenet_vggface,aIT
s2067_1_1,0.35,rFFA,-0.10815884689195576,cornet_z_sl,imagenet_vggface,aIT
s2067_1_1,0.35,lA1,0.025227848699397322,cornet_z_sl,imagenet_vggface,aIT
s2067_1_1,0.35,rA1,-0.1955580443768043,cornet_z_sl,imagenet_vggface,aIT
s2097_1_1,0.433333333,lLO,0.10827244112503438,cornet_z_sl,imagenet_vggface,aIT
s2097_1_1,0.433333333,rLO,0.028214646291390644,cornet_z_sl,imagenet_vggface,aIT
s2097_1_1,0.433333333,lFFA,0.21526187720845427,cornet_z_sl,imagenet_vggface,aIT
s2097_1_1,0.433333333,rFFA,0.11923965266644151,cornet_z_sl,imagenet_vggface,aIT
s2097_1_1,0.433333333,lA1,0.029288241873465484,cornet_z_sl,imagenet_vggface,aIT
s2097_1_1,0.433333333,rA1,0.06175348922314618,cornet_z_sl,imagenet_vggface,aIT
s2687_1_3,0.825,lLO,0.1683681585045172,cornet_z_sl,imagenet_vggface,aIT
s2687_1_3,0.825,rLO,0.06515821819719243,cornet_z_sl,imagenet_vggface,aIT
s2687_1_3,0.825,lFFA,0.16008232499892006,cornet_z_sl,imagenet_vggface,aIT
s2687_1_3,0.825,rFFA,0.04799772976661613,cornet_z_sl,imagenet_vggface,aIT
s2687_1_3,0.825,lA1,0.268620448622626,cornet_z_sl,imagenet_vggface,aIT
s2687_1_3,0.825,rA1,0.13414149330182798,cornet_z_sl,imagenet_vggface,aIT
s3097_1_1,0.325,lLO,0.059610345228242045,cornet_z_sl,imagenet_vggface,aIT
s3097_1_1,0.325,rLO,0.039807616647121374,cornet_z_sl,imagenet_vggface,aIT
s3097_1_1,0.325,lFFA,-0.11474085877427723,cornet_z_sl,imagenet_vggface,aIT
s3097_1_1,0.325,rFFA,0.0761850999732735,cornet_z_sl,imagenet_vggface,aIT
s3097_1_1,0.325,lA1,0.06524818566278481,cornet_z_sl,imagenet_vggface,aIT
s3097_1_1,0.325,rA1,0.010884256416442795,cornet_z_sl,imagenet_vggface,aIT
s3607_1_2,0.866666667,lLO,0.08221152602130244,cornet_z_sl,imagenet_vggface,aIT
s3607_1_2,0.866666667,rLO,0.046988754205820216,cornet_z_sl,imagenet_vggface,aIT
s3607_1_2,0.866666667,lFFA,0.00957085325608463,cornet_z_sl,imagenet_vggface,aIT
s3607_1_2,0.866666667,rFFA,-0.07654839378690048,cornet_z_sl,imagenet_vggface,aIT
s3607_1_2,0.866666667,lA1,0.016399864788929658,cornet_z_sl,imagenet_vggface,aIT
s3607_1_2,0.866666667,rA1,-0.07916420243528503,cornet_z_sl,imagenet_vggface,aIT
s4047_1_1,0.458333333,lLO,0.12402514348321934,cornet_z_sl,imagenet_vggface,aIT
s4047_1_1,0.458333333,rLO,0.024443791028685106,cornet_z_sl,imagenet_vggface,aIT
s4047_1_1,0.458333333,lFFA,-0.11784306477174618,cornet_z_sl,imagenet_vggface,aIT
s4047_1_1,0.458333333,rFFA,-0.03720908477765627,cornet_z_sl,imagenet_vggface,aIT
s4047_1_1,0.458333333,lA1,0.003206452353320278,cornet_z_sl,imagenet_vggface,aIT
s4047_1_1,0.458333333,rA1,-0.10633148870036645,cornet_z_sl,imagenet_vggface,aIT
s4607_1_3,0.808333333,lLO,0.09042823656521147,cornet_z_sl,imagenet_vggface,aIT
s4607_1_3,0.808333333,rLO,0.07083954501612816,cornet_z_sl,imagenet_vggface,aIT
s4607_1_3,0.808333333,lFFA,0.020971113416010115,cornet_z_sl,imagenet_vggface,aIT
s4607_1_3,0.808333333,rFFA,-0.001956198186673662,cornet_z_sl,imagenet_vggface,aIT
s4607_1_3,0.808333333,lA1,-0.034024287349650906,cornet_z_sl,imagenet_vggface,aIT
s4607_1_3,0.808333333,rA1,0.08347332445993365,cornet_z_sl,imagenet_vggface,aIT
s5037_1_1,0.725,lLO,0.022709998562975182,cornet_z_sl,imagenet_vggface,aIT
s5037_1_1,0.725,rLO,-0.07421444507783242,cornet_z_sl,imagenet_vggface,aIT
s5037_1_1,0.725,lFFA,0.024957633016330694,cornet_z_sl,imagenet_vggface,aIT
s5037_1_1,0.725,rFFA,0.10639461090083405,cornet_z_sl,imagenet_vggface,aIT
s5037_1_1,0.725,lA1,0.07647947569924113,cornet_z_sl,imagenet_vggface,aIT
s5037_1_1,0.725,rA1,-0.10464687880565936,cornet_z_sl,imagenet_vggface,aIT
s6057_1_1,0.3,lLO,-0.033619501426298146,cornet_z_sl,imagenet_vggface,aIT
s6057_1_1,0.3,rLO,0.03624588579410587,cornet_z_sl,imagenet_vggface,aIT
s6057_1_1,0.3,lFFA,-0.05709644455065332,cornet_z_sl,imagenet_vggface,aIT
s6057_1_1,0.3,rFFA,-0.06588712722918377,cornet_z_sl,imagenet_vggface,aIT
s6057_1_1,0.3,lA1,0.008752461491588419,cornet_z_sl,imagenet_vggface,aIT
s6057_1_1,0.3,rA1,0.029969763684281593,cornet_z_sl,imagenet_vggface,aIT
s6607_1_2,0.616666667,lLO,-0.030768619325719983,cornet_z_sl,imagenet_vggface,aIT
s6607_1_2,0.616666667,rLO,0.003781756938189808,cornet_z_sl,imagenet_vggface,aIT
s6607_1_2,0.616666667,lFFA,-0.03131382386505471,cornet_z_sl,imagenet_vggface,aIT
s6607_1_2,0.616666667,rFFA,0.1258822272176394,cornet_z_sl,imagenet_vggface,aIT
s6607_1_2,0.616666667,lA1,-0.0164064420123015,cornet_z_sl,imagenet_vggface,aIT
s6607_1_2,0.616666667,rA1,0.03657602388036356,cornet_z_sl,imagenet_vggface,aIT
s6687_1_3,0.941666667,lLO,-0.11307330339754264,cornet_z_sl,imagenet_vggface,aIT
s6687_1_3,0.941666667,rLO,-0.12411097895942155,cornet_z_sl,imagenet_vggface,aIT
s6687_1_3,0.941666667,lFFA,-0.033804790554522346,cornet_z_sl,imagenet_vggface,aIT
s6687_1_3,0.941666667,rFFA,0.08054644496026254,cornet_z_sl,imagenet_vggface,aIT
s6687_1_3,0.941666667,lA1,-0.10526462391210303,cornet_z_sl,imagenet_vggface,aIT
s6687_1_3,0.941666667,rA1,-0.1551098496990394,cornet_z_sl,imagenet_vggface,aIT
s7017_1_1,0.433333333,lLO,-0.1830530730380901,cornet_z_sl,imagenet_vggface,aIT
s7017_1_1,0.433333333,rLO,-0.06895522917744135,cornet_z_sl,imagenet_vggface,aIT
s7017_1_1,0.433333333,lFFA,-0.03973111355853988,cornet_z_sl,imagenet_vggface,aIT
s7017_1_1,0.433333333,rFFA,-0.01418303920594877,cornet_z_sl,imagenet_vggface,aIT
s7017_1_1,0.433333333,lA1,-0.278509770415476,cornet_z_sl,imagenet_vggface,aIT
s7017_1_1,0.433333333,rA1,-0.13102879931725284,cornet_z_sl,imagenet_vggface,aIT
s7057_1_1,0.441666667,lLO,0.12454468311407652,cornet_z_sl,imagenet_vggface,aIT
s7057_1_1,0.441666667,rLO,0.2825864183616168,cornet_z_sl,imagenet_vggface,aIT
s7057_1_1,0.441666667,lFFA,-0.05177589348776267,cornet_z_sl,imagenet_vggface,aIT
s7057_1_1,0.441666667,rFFA,0.13381246463397015,cornet_z_sl,imagenet_vggface,aIT
s7057_1_1,0.441666667,lA1,0.21682251504136943,cornet_z_sl,imagenet_vggface,aIT
s7057_1_1,0.441666667,rA1,0.05310914525180892,cornet_z_sl,imagenet_vggface,aIT
s7067_1_3,0.766666667,lLO,-0.02096162513407042,cornet_z_sl,imagenet_vggface,aIT
s7067_1_3,0.766666667,rLO,0.0007887012394404008,cornet_z_sl,imagenet_vggface,aIT
s7067_1_3,0.766666667,lFFA,-0.0689717101761657,cornet_z_sl,imagenet_vggface,aIT
s7067_1_3,0.766666667,rFFA,0.1011146285483932,cornet_z_sl,imagenet_vggface,aIT
s7067_1_3,0.766666667,lA1,-0.023183459113876467,cornet_z_sl,imagenet_vggface,aIT
s7067_1_3,0.766666667,rA1,0.050364287743418126,cornet_z_sl,imagenet_vggface,aIT
s8037_1_1,0.666666667,lLO,-0.09400241398761518,cornet_z_sl,imagenet_vggface,aIT
s8037_1_1,0.666666667,rLO,-0.1929984088830748,cornet_z_sl,imagenet_vggface,aIT
s8037_1_1,0.666666667,lFFA,-0.1892527258265625,cornet_z_sl,imagenet_vggface,aIT
s8037_1_1,0.666666667,rFFA,-0.22610260505008145,cornet_z_sl,imagenet_vggface,aIT
s8037_1_1,0.666666667,lA1,-0.05063213959306759,cornet_z_sl,imagenet_vggface,aIT
s8037_1_1,0.666666667,rA1,-0.10119026987288653,cornet_z_sl,imagenet_vggface,aIT
s8077_1_1,0.391666667,lLO,-0.020981356316016102,cornet_z_sl,imagenet_vggface,aIT
s8077_1_1,0.391666667,rLO,-0.15436048539784128,cornet_z_sl,imagenet_vggface,aIT
s8077_1_1,0.391666667,lFFA,-0.10053206904607132,cornet_z_sl,imagenet_vggface,aIT
s8077_1_1,0.391666667,rFFA,-0.12427573758598741,cornet_z_sl,imagenet_vggface,aIT
s8077_1_1,0.391666667,lA1,-0.12538427721404238,cornet_z_sl,imagenet_vggface,aIT
s8077_1_1,0.391666667,rA1,-0.1770046182394931,cornet_z_sl,imagenet_vggface,aIT
s8687_1_3,0.916666667,lLO,0.0917051082302246,cornet_z_sl,imagenet_vggface,aIT
s8687_1_3,0.916666667,rLO,0.07248096370293648,cornet_z_sl,imagenet_vggface,aIT
s8687_1_3,0.916666667,lFFA,0.10724473987010623,cornet_z_sl,imagenet_vggface,aIT
s8687_1_3,0.916666667,rFFA,-0.09731514042562346,cornet_z_sl,imagenet_vggface,aIT
s8687_1_3,0.916666667,lA1,0.14172398300151554,cornet_z_sl,imagenet_vggface,aIT
s8687_1_3,0.916666667,rA1,0.025572976543033803,cornet_z_sl,imagenet_vggface,aIT
s9057_1_1,0.391666667,lLO,0.16677583182517877,cornet_z_sl,imagenet_vggface,aIT
s9057_1_1,0.391666667,rLO,0.017394754872291866,cornet_z_sl,imagenet_vggface,aIT
s9057_1_1,0.391666667,lFFA,0.11779005703228441,cornet_z_sl,imagenet_vggface,aIT
s9057_1_1,0.391666667,rFFA,0.06853775640552337,cornet_z_sl,imagenet_vggface,aIT
s9057_1_1,0.391666667,lA1,0.16777240158511503,cornet_z_sl,imagenet_vggface,aIT
s9057_1_1,0.391666667,rA1,-0.11922664654574339,cornet_z_sl,imagenet_vggface,aIT
mov_01,20.0,lLO,0.09962935975566073,cornet_z_sl,imagenet_vggface,aIT
mov_01,20.0,rLO,0.005888393298080684,cornet_z_sl,imagenet_vggface,aIT
mov_01,20.0,lFFA,0.05022311398344737,cornet_z_sl,imagenet_vggface,aIT
mov_01,20.0,rFFA,-0.026531358205385776,cornet_z_sl,imagenet_vggface,aIT
mov_01,20.0,lA1,-0.009446438372102815,cornet_z_sl,imagenet_vggface,aIT
mov_01,20.0,rA1,0.035019689617617845,cornet_z_sl,imagenet_vggface,aIT
mov_02,20.0,lLO,0.04020821223871069,cornet_z_sl,imagenet_vggface,aIT
mov_02,20.0,rLO,-0.060194416523575794,cornet_z_sl,imagenet_vggface,aIT
mov_02,20.0,lFFA,-0.012830411534128422,cornet_z_sl,imagenet_vggface,aIT
mov_02,20.0,rFFA,-0.0010225815604125096,cornet_z_sl,imagenet_vggface,aIT
mov_02,20.0,lA1,0.05973133950418735,cornet_z_sl,imagenet_vggface,aIT
mov_02,20.0,rA1,0.02792174845211872,cornet_z_sl,imagenet_vggface,aIT
mov_03,19.0,lLO,0.049655438128829034,cornet_z_sl,imagenet_vggface,aIT
mov_03,19.0,rLO,0.06236854393954963,cornet_z_sl,imagenet_vggface,aIT
mov_03,19.0,lFFA,-0.047598277838757655,cornet_z_sl,imagenet_vggface,aIT
mov_03,19.0,rFFA,-0.002453033417315717,cornet_z_sl,imagenet_vggface,aIT
mov_03,19.0,lA1,0.08649568978349167,cornet_z_sl,imagenet_vggface,aIT
mov_03,19.0,rA1,0.0010422592049167123,cornet_z_sl,imagenet_vggface,aIT
mov_04,21.0,lLO,-0.025014911411639362,cornet_z_sl,imagenet_vggface,aIT
mov_04,21.0,rLO,-0.09409738405332425,cornet_z_sl,imagenet_vggface,aIT
mov_04,21.0,lFFA,0.06243693308384135,cornet_z_sl,imagenet_vggface,aIT
mov_04,21.0,rFFA,0.003921832740898306,cornet_z_sl,imagenet_vggface,aIT
mov_04,21.0,lA1,0.08850345221204947,cornet_z_sl,imagenet_vggface,aIT
mov_04,21.0,rA1,0.08923331442959204,cornet_z_sl,imagenet_vggface,aIT
mov_05,21.0,lLO,0.1210079020235697,cornet_z_sl,imagenet_vggface,aIT
mov_05,21.0,rLO,0.00010572893140957385,cornet_z_sl,imagenet_vggface,aIT
mov_05,21.0,lFFA,0.13551916275891243,cornet_z_sl,imagenet_vggface,aIT
mov_05,21.0,rFFA,0.021757768317289115,cornet_z_sl,imagenet_vggface,aIT
mov_05,21.0,lA1,0.12607333867736042,cornet_z_sl,imagenet_vggface,aIT
mov_05,21.0,rA1,0.04167588622994937,cornet_z_sl,imagenet_vggface,aIT
mov_06,18.0,lLO,0.0017684444936083739,cornet_z_sl,imagenet_vggface,aIT
mov_06,18.0,rLO,-0.021745164944367484,cornet_z_sl,imagenet_vggface,aIT
mov_06,18.0,lFFA,0.12064715880303255,cornet_z_sl,imagenet_vggface,aIT
mov_06,18.0,rFFA,-0.0006911335083822287,cornet_z_sl,imagenet_vggface,aIT
mov_06,18.0,lA1,-0.0035428498067761223,cornet_z_sl,imagenet_vggface,aIT
mov_06,18.0,rA1,-0.019920017752768096,cornet_z_sl,imagenet_vggface,aIT
mov_07,23.0,lLO,-0.08955388940861958,cornet_z_sl,imagenet_vggface,aIT
mov_07,23.0,rLO,-0.10735656212206926,cornet_z_sl,imagenet_vggface,aIT
mov_07,23.0,lFFA,-0.04666336446759615,cornet_z_sl,imagenet_vggface,aIT
mov_07,23.0,rFFA,0.033560203613889124,cornet_z_sl,imagenet_vggface,aIT
mov_07,23.0,lA1,-0.03972795874483067,cornet_z_sl,imagenet_vggface,aIT
mov_07,23.0,rA1,0.006628079885927,cornet_z_sl,imagenet_vggface,aIT
mov_08,21.0,lLO,0.051708656587334915,cornet_z_sl,imagenet_vggface,aIT
mov_08,21.0,rLO,0.05608655479921311,cornet_z_sl,imagenet_vggface,aIT
mov_08,21.0,lFFA,0.0940224673890147,cornet_z_sl,imagenet_vggface,aIT
mov_08,21.0,rFFA,0.0432530708110135,cornet_z_sl,imagenet_vggface,aIT
mov_08,21.0,lA1,0.08526879011935236,cornet_z_sl,imagenet_vggface,aIT
mov_08,21.0,rA1,0.01817986347677135,cornet_z_sl,imagenet_vggface,aIT
mov_09,22.0,lLO,0.15024360376158755,cornet_z_sl,imagenet_vggface,aIT
mov_09,22.0,rLO,0.08906747659286104,cornet_z_sl,imagenet_vggface,aIT
mov_09,22.0,lFFA,0.007091278779495598,cornet_z_sl,imagenet_vggface,aIT
mov_09,22.0,rFFA,0.0868070887282434,cornet_z_sl,imagenet_vggface,aIT
mov_09,22.0,lA1,0.03725054029312447,cornet_z_sl,imagenet_vggface,aIT
mov_09,22.0,rA1,0.0412130305568215,cornet_z_sl,imagenet_vggface,aIT
mov_10,23.0,lLO,0.07353705950629072,cornet_z_sl,imagenet_vggface,aIT
mov_10,23.0,rLO,0.09028331672975107,cornet_z_sl,imagenet_vggface,aIT
mov_10,23.0,lFFA,0.08815470987087133,cornet_z_sl,imagenet_vggface,aIT
mov_10,23.0,rFFA,-0.031469686643088385,cornet_z_sl,imagenet_vggface,aIT
mov_10,23.0,lA1,0.002179697397271807,cornet_z_sl,imagenet_vggface,aIT
mov_10,23.0,rA1,-0.03220373181727491,cornet_z_sl,imagenet_vggface,aIT
mov_11,32.0,lLO,-0.09586459420921789,cornet_z_sl,imagenet_vggface,aIT
mov_11,32.0,rLO,-0.08832954802104379,cornet_z_sl,imagenet_vggface,aIT
mov_11,32.0,lFFA,-0.0563618427917279,cornet_z_sl,imagenet_vggface,aIT
mov_11,32.0,rFFA,-0.04996761787283726,cornet_z_sl,imagenet_vggface,aIT
mov_11,32.0,lA1,-0.08171752989329734,cornet_z_sl,imagenet_vggface,aIT
mov_11,32.0,rA1,-0.10268984653771185,cornet_z_sl,imagenet_vggface,aIT
mov_12,20.0,lLO,-0.05147836014555583,cornet_z_sl,imagenet_vggface,aIT
mov_12,20.0,rLO,-0.017310450358850173,cornet_z_sl,imagenet_vggface,aIT
mov_12,20.0,lFFA,-0.07221109591841238,cornet_z_sl,imagenet_vggface,aIT
mov_12,20.0,rFFA,0.01303782453680194,cornet_z_sl,imagenet_vggface,aIT
mov_12,20.0,lA1,-0.05146584726894515,cornet_z_sl,imagenet_vggface,aIT
mov_12,20.0,rA1,-0.05975571859285344,cornet_z_sl,imagenet_vggface,aIT
mov_13,18.0,lLO,-0.038715669173685165,cornet_z_sl,imagenet_vggface,aIT
mov_13,18.0,rLO,-0.0623622411487877,cornet_z_sl,imagenet_vggface,aIT
mov_13,18.0,lFFA,-0.03450557119004948,cornet_z_sl,imagenet_vggface,aIT
mov_13,18.0,rFFA,0.006086832062056478,cornet_z_sl,imagenet_vggface,aIT
mov_13,18.0,lA1,0.03999009084849217,cornet_z_sl,imagenet_vggface,aIT
mov_13,18.0,rA1,-0.021839246237632386,cornet_z_sl,imagenet_vggface,aIT
mov_14,20.0,lLO,-0.09888976267957933,cornet_z_sl,imagenet_vggface,aIT
mov_14,20.0,rLO,0.01663666566267419,cornet_z_sl,imagenet_vggface,aIT
mov_14,20.0,lFFA,0.19290928193236603,cornet_z_sl,imagenet_vggface,aIT
mov_14,20.0,rFFA,0.039191957112880656,cornet_z_sl,imagenet_vggface,aIT
mov_14,20.0,lA1,-0.04649113729139864,cornet_z_sl,imagenet_vggface,aIT
mov_14,20.0,rA1,-0.06668731997822436,cornet_z_sl,imagenet_vggface,aIT
mov_15,25.0,lLO,0.05649536424050137,cornet_z_sl,imagenet_vggface,aIT
mov_15,25.0,rLO,3.8072904216269673e-05,cornet_z_sl,imagenet_vggface,aIT
mov_15,25.0,lFFA,0.048893721583268525,cornet_z_sl,imagenet_vggface,aIT
mov_15,25.0,rFFA,0.08203827642532902,cornet_z_sl,imagenet_vggface,aIT
mov_15,25.0,lA1,-0.016096876512533272,cornet_z_sl,imagenet_vggface,aIT
mov_15,25.0,rA1,0.13099104143096052,cornet_z_sl,imagenet_vggface,aIT
mov_16,19.0,lLO,0.05637504874318369,cornet_z_sl,imagenet_vggface,aIT
mov_16,19.0,rLO,0.08404027676991832,cornet_z_sl,imagenet_vggface,aIT
mov_16,19.0,lFFA,0.055696576319867554,cornet_z_sl,imagenet_vggface,aIT
mov_16,19.0,rFFA,-0.005697379973114611,cornet_z_sl,imagenet_vggface,aIT
mov_16,19.0,lA1,0.10933770287228943,cornet_z_sl,imagenet_vggface,aIT
mov_16,19.0,rA1,0.08657375195995459,cornet_z_sl,imagenet_vggface,aIT
mov_17,22.0,lLO,0.050500302220481415,cornet_z_sl,imagenet_vggface,aIT
mov_17,22.0,rLO,0.041073063322489466,cornet_z_sl,imagenet_vggface,aIT
mov_17,22.0,lFFA,0.03673692162172619,cornet_z_sl,imagenet_vggface,aIT
mov_17,22.0,rFFA,-0.023913299409896994,cornet_z_sl,imagenet_vggface,aIT
mov_17,22.0,lA1,0.045025677638149374,cornet_z_sl,imagenet_vggface,aIT
mov_17,22.0,rA1,0.042108984755116735,cornet_z_sl,imagenet_vggface,aIT
mov_18,24.0,lLO,-0.08766744062146956,cornet_z_sl,imagenet_vggface,aIT
mov_18,24.0,rLO,-0.07019810470444603,cornet_z_sl,imagenet_vggface,aIT
mov_18,24.0,lFFA,-0.10772373894420359,cornet_z_sl,imagenet_vggface,aIT
mov_18,24.0,rFFA,0.145135264379567,cornet_z_sl,imagenet_vggface,aIT
mov_18,24.0,lA1,0.008899080399423949,cornet_z_sl,imagenet_vggface,aIT
mov_18,24.0,rA1,0.023480496494980012,cornet_z_sl,imagenet_vggface,aIT
mov_19,22.0,lLO,-0.09527295894677944,cornet_z_sl,imagenet_vggface,aIT
mov_19,22.0,rLO,-0.0862862235861927,cornet_z_sl,imagenet_vggface,aIT
mov_19,22.0,lFFA,-0.14813504579765993,cornet_z_sl,imagenet_vggface,aIT
mov_19,22.0,rFFA,-0.004763683372302131,cornet_z_sl,imagenet_vggface,aIT
mov_19,22.0,lA1,0.015259932918082487,cornet_z_sl,imagenet_vggface,aIT
mov_19,22.0,rA1,-0.06873764735525872,cornet_z_sl,imagenet_vggface,aIT
mov_20,24.0,lLO,0.08479622651231777,cornet_z_sl,imagenet_vggface,aIT
mov_20,24.0,rLO,0.15461655600554228,cornet_z_sl,imagenet_vggface,aIT
mov_20,24.0,lFFA,0.08454867734901472,cornet_z_sl,imagenet_vggface,aIT
mov_20,24.0,rFFA,0.05821367712728402,cornet_z_sl,imagenet_vggface,aIT
mov_20,24.0,lA1,0.07902822235487642,cornet_z_sl,imagenet_vggface,aIT
mov_20,24.0,rA1,0.12780005021052468,cornet_z_sl,imagenet_vggface,aIT
mov_22,22.0,lLO,-0.09573436019698914,cornet_z_sl,imagenet_vggface,aIT
mov_22,22.0,rLO,-0.08357452916780929,cornet_z_sl,imagenet_vggface,aIT
mov_22,22.0,lFFA,-0.16626893935138992,cornet_z_sl,imagenet_vggface,aIT
mov_22,22.0,rFFA,-0.1225235876128376,cornet_z_sl,imagenet_vggface,aIT
mov_22,22.0,lA1,-0.05569717562633538,cornet_z_sl,imagenet_vggface,aIT
mov_22,22.0,rA1,-0.055841612567204636,cornet_z_sl,imagenet_vggface,aIT
mov_24,26.0,lLO,0.11326778974225701,cornet_z_sl,imagenet_vggface,aIT
mov_24,26.0,rLO,0.058120142105715075,cornet_z_sl,imagenet_vggface,aIT
mov_24,26.0,lFFA,0.0767387417931735,cornet_z_sl,imagenet_vggface,aIT
mov_24,26.0,rFFA,-0.00901192688944648,cornet_z_sl,imagenet_vggface,aIT
mov_24,26.0,lA1,0.036077857989907126,cornet_z_sl,imagenet_vggface,aIT
mov_24,26.0,rA1,-0.004599252008954647,cornet_z_sl,imagenet_vggface,aIT
mov_25,27.0,lLO,0.044504577502410915,cornet_z_sl,imagenet_vggface,aIT
mov_25,27.0,rLO,0.1017254577838267,cornet_z_sl,imagenet_vggface,aIT
mov_25,27.0,lFFA,-0.027012692272031555,cornet_z_sl,imagenet_vggface,aIT
mov_25,27.0,rFFA,0.05886998688872491,cornet_z_sl,imagenet_vggface,aIT
mov_25,27.0,lA1,-0.06105191192034232,cornet_z_sl,imagenet_vggface,aIT
mov_25,27.0,rA1,0.015673469143017912,cornet_z_sl,imagenet_vggface,aIT
mov_26,32.0,lLO,-0.03157496219619562,cornet_z_sl,imagenet_vggface,aIT
mov_26,32.0,rLO,-0.0060827198321158436,cornet_z_sl,imagenet_vggface,aIT
mov_26,32.0,lFFA,-0.09105463636394658,cornet_z_sl,imagenet_vggface,aIT
mov_26,32.0,rFFA,-0.00047287391892682565,cornet_z_sl,imagenet_vggface,aIT
mov_26,32.0,lA1,0.08100357520791177,cornet_z_sl,imagenet_vggface,aIT
mov_26,32.0,rA1,0.07591760861693776,cornet_z_sl,imagenet_vggface,aIT
s0057_1_3,0.75,lLO,0.19335952147906438,cornet_z_sl,vggface_oneobject,aIT
s0057_1_3,0.75,rLO,0.047931414369134666,cornet_z_sl,vggface_oneobject,aIT
s0057_1_3,0.75,lFFA,0.1565391403341175,cornet_z_sl,vggface_oneobject,aIT
s0057_1_3,0.75,rFFA,0.2101959526940263,cornet_z_sl,vggface_oneobject,aIT
s0057_1_3,0.75,lA1,0.07007081797788199,cornet_z_sl,vggface_oneobject,aIT
s0057_1_3,0.75,rA1,0.024589662107038522,cornet_z_sl,vggface_oneobject,aIT
s0607_1_2,1.058333333,lLO,-0.051651224466817525,cornet_z_sl,vggface_oneobject,aIT
s0607_1_2,1.058333333,rLO,-0.046397080216557154,cornet_z_sl,vggface_oneobject,aIT
s0607_1_2,1.058333333,lFFA,0.08684712879690609,cornet_z_sl,vggface_oneobject,aIT
s0607_1_2,1.058333333,rFFA,0.03183109778607693,cornet_z_sl,vggface_oneobject,aIT
s0607_1_2,1.058333333,lA1,-0.08453138593012448,cornet_z_sl,vggface_oneobject,aIT
s0607_1_2,1.058333333,rA1,-0.1315378658286548,cornet_z_sl,vggface_oneobject,aIT
s1607_1_2,0.891666667,lLO,0.09945576773897488,cornet_z_sl,vggface_oneobject,aIT
s1607_1_2,0.891666667,rLO,0.022458883674051217,cornet_z_sl,vggface_oneobject,aIT
s1607_1_2,0.891666667,lFFA,0.1768575647993534,cornet_z_sl,vggface_oneobject,aIT
s1607_1_2,0.891666667,rFFA,-0.12108425063307526,cornet_z_sl,vggface_oneobject,aIT
s1607_1_2,0.891666667,lA1,0.11201091597652399,cornet_z_sl,vggface_oneobject,aIT
s1607_1_2,0.891666667,rA1,0.09117181285586867,cornet_z_sl,vggface_oneobject,aIT
s2037_1_1,0.466666667,lLO,0.0460582632820801,cornet_z_sl,vggface_oneobject,aIT
s2037_1_1,0.466666667,rLO,-0.08253898342704645,cornet_z_sl,vggface_oneobject,aIT
s2037_1_1,0.466666667,lFFA,-0.14641953627173535,cornet_z_sl,vggface_oneobject,aIT
s2037_1_1,0.466666667,rFFA,-0.1077472659029963,cornet_z_sl,vggface_oneobject,aIT
s2037_1_1,0.466666667,lA1,-0.0023340422878644768,cornet_z_sl,vggface_oneobject,aIT
s2037_1_1,0.466666667,rA1,-0.08003422277392733,cornet_z_sl,vggface_oneobject,aIT
s2047_1_1,0.391666667,lLO,-0.027349328366755993,cornet_z_sl,vggface_oneobject,aIT
s2047_1_1,0.391666667,rLO,-0.03097148624262247,cornet_z_sl,vggface_oneobject,aIT
s2047_1_1,0.391666667,lFFA,-0.09707608213350508,cornet_z_sl,vggface_oneobject,aIT
s2047_1_1,0.391666667,rFFA,0.040552425649540425,cornet_z_sl,vggface_oneobject,aIT
s2047_1_1,0.391666667,lA1,-0.034082554503149606,cornet_z_sl,vggface_oneobject,aIT
s2047_1_1,0.391666667,rA1,-0.012402543959663115,cornet_z_sl,vggface_oneobject,aIT
