sub,age,roi,r2,architecture,train_type,layer,corr
sub-pixar088,7.71,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.011379464496526603
sub-pixar089,8.02,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.18875421193597985
sub-pixar089,8.02,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.06998723164400729
sub-pixar089,8.02,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.19235494294437652
sub-pixar089,8.02,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.07947357635620274
sub-pixar089,8.02,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.026272006912071346
sub-pixar089,8.02,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.0006199810798895034
sub-pixar090,8.15,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.054389079294755074
sub-pixar090,8.15,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.054695482529067974
sub-pixar090,8.15,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.11236011828545106
sub-pixar090,8.15,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.05299877803124469
sub-pixar090,8.15,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.09580185131062227
sub-pixar090,8.15,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.06874773790714733
sub-pixar091,9.7,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.017815560390375115
sub-pixar091,9.7,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.01023874174443011
sub-pixar091,9.7,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.022682470101555458
sub-pixar091,9.7,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.1465338150519483
sub-pixar091,9.7,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.029088277534004864
sub-pixar091,9.7,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.05102667530250097
sub-pixar092,8.48,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.013726242322806087
sub-pixar092,8.48,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.0515690126249366
sub-pixar092,8.48,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.05040451878358999
sub-pixar092,8.48,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.10678186992453403
sub-pixar092,8.48,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.06492623103647756
sub-pixar092,8.48,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.0014319849169513593
sub-pixar093,8.59,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.16723246708993034
sub-pixar093,8.59,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.079025767973435
sub-pixar093,8.59,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.3069644379555395
sub-pixar093,8.59,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.10431363177208408
sub-pixar093,8.59,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.054974647868943294
sub-pixar093,8.59,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.06978422883701207
sub-pixar094,9.52,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.10615157063187487
sub-pixar094,9.52,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.08666775615200972
sub-pixar094,9.52,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.13232762477776397
sub-pixar094,9.52,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.010761215980594721
sub-pixar094,9.52,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.01715299436849166
sub-pixar094,9.52,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.019708123032849138
sub-pixar095,9.94,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.18475089478040196
sub-pixar095,9.94,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.15175761811200336
sub-pixar095,9.94,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.23514968099548406
sub-pixar095,9.94,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.10535538607164907
sub-pixar095,9.94,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.09097318554924619
sub-pixar095,9.94,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.14380013557048876
sub-pixar096,7.13,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.06356953980068994
sub-pixar096,7.13,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.045656387164231274
sub-pixar096,7.13,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.06925095758600305
sub-pixar096,7.13,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.17405042045028873
sub-pixar096,7.13,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.09116553078204126
sub-pixar096,7.13,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.12292829116974613
sub-pixar097,8.87,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.08623608161990066
sub-pixar097,8.87,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.025470849421292397
sub-pixar097,8.87,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.21981570408897683
sub-pixar097,8.87,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.11637016120711893
sub-pixar097,8.87,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.04394715077312017
sub-pixar097,8.87,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.1147938547613325
sub-pixar098,10.19,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.17810514278526862
sub-pixar098,10.19,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.06609094860612441
sub-pixar098,10.19,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.1935690472526908
sub-pixar098,10.19,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.12671466857850425
sub-pixar098,10.19,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.08694955703657646
sub-pixar098,10.19,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.08032639326480398
sub-pixar099,7.66,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.0059608610995913434
sub-pixar099,7.66,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.049593519229525075
sub-pixar099,7.66,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.04601118926158565
sub-pixar099,7.66,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.07344861842099044
sub-pixar099,7.66,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.02998811168551281
sub-pixar099,7.66,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.06198583571749313
sub-pixar100,9.59,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.10465243893286977
sub-pixar100,9.59,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.07714801771246912
sub-pixar100,9.59,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.19143575450938782
sub-pixar100,9.59,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.09454706686528178
sub-pixar100,9.59,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.04923894177603605
sub-pixar100,9.59,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.008214107253971238
sub-pixar101,11.17,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.11838651038151823
sub-pixar101,11.17,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.009846548251563432
sub-pixar101,11.17,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.032590905961448646
sub-pixar101,11.17,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.033150490050228514
sub-pixar101,11.17,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.0007661203149188145
sub-pixar101,11.17,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.026579931324060817
sub-pixar102,11.17,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.02418344149607829
sub-pixar102,11.17,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.05068558632644234
sub-pixar102,11.17,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.012660174061243881
sub-pixar102,11.17,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.02584904421347623
sub-pixar102,11.17,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.029332811167072613
sub-pixar102,11.17,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.05168297249591649
sub-pixar103,10.55,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.028183212665164038
sub-pixar103,10.55,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.05514153467083113
sub-pixar103,10.55,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.019334938430892176
sub-pixar103,10.55,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.007123530362865248
sub-pixar103,10.55,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.0068240757770062
sub-pixar103,10.55,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.023108613372887186
sub-pixar104,8.57,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.06273500068328171
sub-pixar104,8.57,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.04436401772377734
sub-pixar104,8.57,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.11276137960269489
sub-pixar104,8.57,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.0005158479945771739
sub-pixar104,8.57,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.06609161895098206
sub-pixar104,8.57,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.07251586355827302
sub-pixar105,8.66,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.04912702241052816
sub-pixar105,8.66,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.022202157235309265
sub-pixar105,8.66,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.0154775873458653
sub-pixar105,8.66,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.04631409628239858
sub-pixar105,8.66,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.013184328824379435
sub-pixar105,8.66,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.018583486469192615
sub-pixar106,8.02,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.00472070461244678
sub-pixar106,8.02,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.02567880430154349
sub-pixar106,8.02,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.08968465584157585
sub-pixar106,8.02,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.05437792074571916
sub-pixar106,8.02,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.06743801782267114
sub-pixar106,8.02,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.11364993310016772
sub-pixar107,11.51,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.07526745515920845
sub-pixar107,11.51,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.02217582539550199
sub-pixar107,11.51,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.04589678623365156
sub-pixar107,11.51,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.023102864636497807
sub-pixar107,11.51,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.0820162495649966
sub-pixar107,11.51,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.018074629345041303
sub-pixar108,10.7,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.012088154939632334
sub-pixar108,10.7,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.006184873718697029
sub-pixar108,10.7,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.021807493484781
sub-pixar108,10.7,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.05994160442778018
sub-pixar108,10.7,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.1621690931175338
sub-pixar108,10.7,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.009173972159308093
sub-pixar109,10.38,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.12042138295946075
sub-pixar109,10.38,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.10205265515429425
sub-pixar109,10.38,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.026470951118871804
sub-pixar109,10.38,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.0602982381929618
sub-pixar109,10.38,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.01432250550203967
sub-pixar109,10.38,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.060429100811933825
sub-pixar110,10.78,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.06139517108480683
sub-pixar110,10.78,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.10885611761827116
sub-pixar110,10.78,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.06904662831801717
sub-pixar110,10.78,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.13260214117158037
sub-pixar110,10.78,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.03382842181303529
sub-pixar110,10.78,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.0911672320380853
sub-pixar111,8.62,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.11663424256935398
sub-pixar111,8.62,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.24674163892243522
sub-pixar111,8.62,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.09191899862885303
sub-pixar111,8.62,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.1988883757548394
sub-pixar111,8.62,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.11725126947747934
sub-pixar111,8.62,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.2068930612314225
sub-pixar112,12.05,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.19073964684496514
sub-pixar112,12.05,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.1069174261032527
sub-pixar112,12.05,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.1003812754606501
sub-pixar112,12.05,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.14429219818060743
sub-pixar112,12.05,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.08753426524890875
sub-pixar112,12.05,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.11872199483279625
sub-pixar113,10.29,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.19856157570799118
sub-pixar113,10.29,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.0781874645458936
sub-pixar113,10.29,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.13487971010507915
sub-pixar113,10.29,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.12961747414165048
sub-pixar113,10.29,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.02217961226137359
sub-pixar113,10.29,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.03290742309093719
sub-pixar114,7.43,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.046320730329039814
sub-pixar114,7.43,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.00024928069666236424
sub-pixar114,7.43,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.01941765442933207
sub-pixar114,7.43,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.05970905384986375
sub-pixar114,7.43,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.0217589582472896
sub-pixar114,7.43,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.021222076666800843
sub-pixar115,9.68,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.0984436088405598
sub-pixar115,9.68,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.12116201397705116
sub-pixar115,9.68,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.06509745665742468
sub-pixar115,9.68,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.13376417786130973
sub-pixar115,9.68,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.03952301443122015
sub-pixar115,9.68,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.08338072330361582
sub-pixar116,7.68,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.09863898823680546
sub-pixar116,7.68,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.15220514434549404
sub-pixar116,7.68,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.31492740703535965
sub-pixar116,7.68,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.10868160277190772
sub-pixar116,7.68,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.16429198856648022
sub-pixar116,7.68,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.1718095394044974
sub-pixar117,12.3,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.020361904583284338
sub-pixar117,12.3,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.017487389073493148
sub-pixar117,12.3,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.08125632765424547
sub-pixar117,12.3,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.040543940880717846
sub-pixar117,12.3,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.06069355744708253
sub-pixar117,12.3,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.0797759009695504
sub-pixar118,10.5,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.06379326612711808
sub-pixar118,10.5,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.07146384841755236
sub-pixar118,10.5,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.0336214254552228
sub-pixar118,10.5,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.07344123034806378
sub-pixar118,10.5,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.08275708553965536
sub-pixar118,10.5,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.046206736327070036
sub-pixar119,8.62,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.1259118599258477
sub-pixar119,8.62,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.14291968514683578
sub-pixar119,8.62,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.1864739615419231
sub-pixar119,8.62,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.027856752768844077
sub-pixar119,8.62,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.047696333391201114
sub-pixar119,8.62,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.02425470857644442
sub-pixar120,11.48,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.05683938177287108
sub-pixar120,11.48,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.09366865425085001
sub-pixar120,11.48,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.06755353704440221
sub-pixar120,11.48,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.13899841514036293
sub-pixar120,11.48,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.04006161246473847
sub-pixar120,11.48,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.16918574316433072
sub-pixar121,8.76,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.3091638221534787
sub-pixar121,8.76,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.2284906576202339
sub-pixar121,8.76,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.1032403118301018
sub-pixar121,8.76,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.05106887219109338
sub-pixar121,8.76,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.025844464412222892
sub-pixar121,8.76,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.06055580945281099
sub-pixar122,7.21,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.012070744982064556
sub-pixar122,7.21,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.11262717521482384
sub-pixar122,7.21,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.0038702132654243986
sub-pixar122,7.21,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.03268102692366235
sub-pixar122,7.21,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.043738251060979005
sub-pixar122,7.21,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.06289962497404564
sub-pixar123,27.06,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.07948847259140555
sub-pixar123,27.06,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.13848050252249425
sub-pixar123,27.06,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.08678360009500792
sub-pixar123,27.06,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.02028081323592383
sub-pixar123,27.06,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.0076183477916415675
sub-pixar123,27.06,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.0680550801113673
sub-pixar124,33.44,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.01819173459574537
sub-pixar124,33.44,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.06780672445393865
sub-pixar124,33.44,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.030392972833734086
sub-pixar124,33.44,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.16379074602849017
sub-pixar124,33.44,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.05269330833429781
sub-pixar124,33.44,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.0630201369708859
sub-pixar125,31.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.13703878911337353
sub-pixar125,31.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.17230614523515098
sub-pixar125,31.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.25155324533092693
sub-pixar125,31.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.2091362881965176
sub-pixar125,31.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.044246343816816615
sub-pixar125,31.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.025500842926963987
sub-pixar126,19.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.11240922636192982
sub-pixar126,19.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.13504976099711008
sub-pixar126,19.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.1472220392742093
sub-pixar126,19.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.08025378119090958
sub-pixar126,19.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.08938327670488694
sub-pixar126,19.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.08359120065018841
sub-pixar127,23.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.08120076103768951
sub-pixar127,23.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.0996272623242641
sub-pixar127,23.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.1592412901373612
sub-pixar127,23.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.10509273601820368
sub-pixar127,23.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.1307956589957212
sub-pixar127,23.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.07740640189828624
sub-pixar128,27.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.07412907371990322
sub-pixar128,27.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.060427172088678635
sub-pixar128,27.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.07118492321270803
sub-pixar128,27.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.025240301897230116
sub-pixar128,27.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.012357247386143171
sub-pixar128,27.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.027663364113816875
sub-pixar129,23.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.027503892589709793
sub-pixar129,23.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.035106635041609824
sub-pixar129,23.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.08990670464364554
sub-pixar129,23.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.028713256364147944
sub-pixar129,23.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.013979983289322758
sub-pixar129,23.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.019429468983728996
sub-pixar130,21.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.11500829802062743
sub-pixar130,21.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.1287786020270838
sub-pixar130,21.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.0556863095110301
sub-pixar130,21.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.08952144014753892
sub-pixar130,21.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.009710589418589932
sub-pixar130,21.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.022637747336175268
sub-pixar131,39.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.08758933115572862
sub-pixar131,39.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.07307624615573459
sub-pixar131,39.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.013158098898365
sub-pixar131,39.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.060817417761276416
sub-pixar131,39.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.03763301880717462
sub-pixar131,39.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.03221601586731184
sub-pixar132,22.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.027110306575542073
sub-pixar132,22.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.038568905623528965
sub-pixar132,22.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.04272471903829492
sub-pixar132,22.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.06986504778829555
sub-pixar132,22.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.03813803525125827
sub-pixar132,22.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.08374073112373098
sub-pixar133,21.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.07076745399088603
sub-pixar133,21.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.1126020520159064
sub-pixar133,21.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.05130355386154643
sub-pixar133,21.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.04500660239508452
sub-pixar133,21.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.022068353729579826
sub-pixar133,21.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.0704338463762175
sub-pixar134,25.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.0834924219647546
sub-pixar134,25.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.08598761604624626
sub-pixar134,25.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.09676855383686465
sub-pixar134,25.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.08209256841900281
sub-pixar134,25.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.049646138098165316
sub-pixar134,25.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.07442808861898056
sub-pixar135,21.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.0420258945760074
sub-pixar135,21.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.009670292903745048
sub-pixar135,21.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.14741462066017963
sub-pixar135,21.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.11283696818949536
sub-pixar135,21.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.015598935039648792
sub-pixar135,21.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.05800485616315812
sub-pixar136,25.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.17693513937973712
sub-pixar136,25.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.14139240737924752
sub-pixar136,25.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.08136227355604649
sub-pixar136,25.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.13324724018064446
