LOC,FFA,A1,EVC,infant_LOC,infant_FFA,infant_A1,infant_EVC,adult_LOC,adult_FFA,adult_A1,adult_EVC
,,,,-0.4862494416533546,-0.006115444278854564,-0.01455031771718318,0.2572882963458652,0.23811986570112445,0.2709745631600194,0.20361660994365244,0.6571293036208733
,,,,0.28755217608001604,0.5282922948307721,0.15227177098836028,0.3704978422025558,0.22895129404467723,0.12286280585406913,-0.03984612928301627,0.38656104989873735
,,,,-0.3003626773863291,0.48093715095270834,0.08680513430975291,0.5985609699990239,0.36792367921847874,0.2524547224886703,0.3809049930260019,0.686865031655962
,,,,0.43034311377736917,0.48315863514072144,-0.02056557941511837,0.6804814356395968,0.36199265836786026,0.0008199889118216499,-0.255270635940452,0.4251030461276119
,,,,0.01987359825132091,0.5605435210028351,0.04106180022107425,0.3498401354257668,0.29129599634351866,0.16064949247791085,-0.1913834206877677,0.6372319433531485
,,,,0.4080501507936074,0.4625325617811918,0.2143261633968107,0.301635814944295,0.34691403876707355,0.16612874144719506,0.05794786280949118,0.5387666100666166
,,,,0.009472440810194037,0.32517595400473465,0.06383046547945855,0.07486416234968077,0.4615001648335806,0.24111060201905174,0.39935088081304926,0.6292658714564568
,,,,-0.27416851739572967,-0.011572807831623603,0.2534364576921316,0.3307314903732076,0.3111491871755063,0.12380295871174893,0.07580636296298007,0.5003756002245454
,,,,-0.13914235543121545,-0.13685911958194497,0.10020590792449349,-0.18407971828556413,0.26407286997128615,0.29931648457404764,0.06781899085971792,0.6664243840712666
,,,,0.2916204084596932,0.21028952665047773,0.05792860101673034,0.06382900819678992,0.45930311466968177,0.3611201925104603,-0.07223519365189965,0.3864820901381696
,,,,0.07497541354680173,-0.4018214103931685,-0.14004175537256455,0.07050042917449886,-0.18997212979179826,0.06001693543163209,0.38112020030950067,0.6188798938649167
,,,,0.4725220819639837,0.5049420385133938,-0.2972134011292608,0.40071631932982016,0.28422919265756974,0.21586291109734432,-0.04406341162546325,0.4064171216149529
,,,,0.10045720216193244,0.24698849363845932,0.13902513741472008,0.14045656169920145,0.29708396438785917,0.2604310579038377,0.3199639783408582,0.6495950310333941
,,,,0.45625600567200003,0.17252377077519815,-0.09067494786743471,0.46483121701786934,0.25235825277376095,0.06629368261493394,0.11198471897305218,0.5665370936708832
,,,,-0.012569000345641622,-0.24524332447258249,0.08623114252907874,0.4233261062741464,0.4013858515101152,0.18443077634342786,0.3497380152915699,0.6265097293612
,,,,0.2053028068252182,0.3778141121134713,-0.006999657783983532,0.16526058024445622,0.14272499867676802,-0.09154654491558147,-0.3028170431218505,0.4592864521836671
,,,,0.24994906562973743,0.36957221636208654,0.11762912428550236,0.4243525044799837,0.2752359320072467,0.31076320956830783,0.13764306319661523,0.6221650312892227
,,,,0.22187000926066056,0.31708313355190154,0.0627516844182546,0.4769720006198916,0.18317961307932087,0.004978251855396805,-0.15690126047316302,0.22479459185641879
,,,,-0.07110702536220904,-0.4205578502734478,0.05055092797382818,0.13509764925352058,0.4011235823491746,0.16999240332767282,-0.28561164403615313,0.6318006251047487
,,,,0.059186532034102214,-0.056851324744287425,0.4066247749217073,0.27684572447586103,0.3125742489971762,0.17937718963582205,-0.12397717492430946,0.4443607653527584
,,,,0.26100869091973994,0.0012870696850057698,0.15022956891065845,0.49669263418317927,0.41342409411771264,0.2865864288825404,0.16193757843472623,0.5859987017258517
,,,,0.19635110298357572,0.534655451610099,-0.05078303234635582,0.49274871676167464,0.3634138340145158,-0.029507210943704957,-0.13851536164947784,0.493855625840276
,,,,-0.06568831759138959,0.3631360609685547,-0.074634217935169,0.5244210043309208,-0.2901212178315208,0.42542630594828995,0.1351118090501952,0.709920869121305
,,,,-0.034971598473554064,0.18052165766619885,-0.048561205984334145,0.546139141695908,0.18400653504592726,0.20292911479363832,-0.05314882129779378,0.26936718401305076
,,,,0.1808519978694409,0.21501380458692915,-0.05016422230574948,0.36450363903896654,0.2290086358731555,0.08188874297906217,-0.015448885883437697,0.5615741845134326
,,,,0.05535729332692985,0.2927280694713268,-0.06694457940049851,0.4916454736528198,0.2101558196014892,0.30728755796887086,-0.04516154651075913,0.3554270886164214
,,,,0.07348412566590741,0.17119446539440147,-0.1391455604215928,0.4454977745109811,0.35867648820667364,0.08020399935419822,-0.18921056730109967,0.6135715736417015
,,,,0.2960343611446663,-0.09084508126651328,-0.032427090495665604,0.2900245277969545,0.13562631854085863,0.18747917806588985,-0.20352688268168997,0.4963968163107827
,,,,0.07330630253067942,0.0538670817550187,-0.22919144102493166,0.4224352127125455,0.5066760947295345,0.3182695433941497,-0.4505111924385838,0.6694103091045904
,,,,0.15231682471993882,0.3537627964750577,-0.019366277463531322,0.2773230598745919,0.37772589729521094,-0.08747534208555813,-0.07972669950554764,0.651586502797256
,,,,-0.032476810369730165,0.062071252998695536,-0.08531547483571149,0.18814114828865433,0.2908479514254731,0.20098792213089478,0.301133256205702,0.6869520872273356
,,,,0.32830828398581735,0.07902010771559558,0.019801420211466594,0.1897677713543308,0.07470244852962987,-0.257395749803898,0.02690181067543218,0.438134145636735
,,,,-0.1467160020862376,0.014018965624749377,-0.023984336082866486,0.16676124008123808,0.2474011337165454,-0.11219807885146403,0.009675516936550698,0.6594068585469652
,,,,0.36093713285839835,0.4892674545732298,-0.012284998860307282,0.5523187972495408,0.45375008551218865,0.1115353945285357,-0.24027834170560983,0.3741706720568107
,,,,-0.04708358747278157,0.4704131823553004,-0.12185449609473345,0.38039245298523683,0.5118495407564505,0.20765300994483346,0.22216647739739526,0.5388593519989493
,,,,-0.36709126082644045,0.18876429823764473,0.015634540424313823,0.3268078873644124,0.32871613014710943,0.11155118623167293,-0.13863388425940057,0.5216576580909137
,,,,-0.16906757707086853,-0.09900877089890757,0.1649535896875118,0.3336753380413293,0.2459741268296267,0.37519017614308225,-0.061972810726595856,0.5943053063412292
,,,,0.2655827660056419,0.15181799949005217,-0.2913166215190131,0.3185563600644449,0.23418026646291037,0.24477331834351068,-0.12405900579158383,0.492166475195715
,,,,0.24310935308339915,-0.14503236712996628,-0.18424149694978642,0.5317964647849799,0.19495571462902161,0.2167358980024313,0.2807250256353632,0.6184940681909524
,,,,-0.34594382191919876,0.3427806665066595,-0.143706514101556,0.25773069034203056,0.3885429443078617,0.33467512896334123,-0.16926430373498386,0.4349142762112343
,,,,-0.22758162955347414,0.44919306102243345,-0.2278983212457274,0.16399136490281502,0.33144081865312547,0.306230066094366,0.09140066769555967,0.5894421724717945
,,,,0.3727537637904883,0.06868060657651201,-0.05560921118860869,0.45786247501532823,0.06604739492924408,0.35193508477395447,-0.06403604588700856,0.5999831951549082
,,,,0.26693939531263744,-0.019368006984678,0.07162130835076903,0.3705981859953932,-0.06957390101940021,0.09596351858703506,-0.10147899323470953,0.6714811587625258
,,,,0.17091776093351627,0.2937003917607394,-0.009335348397568973,0.5177056141490426,0.2997248154320406,0.04386627648722968,-0.14399589014397363,0.6101016659976095
,,,,0.004368877821500389,0.5149785093416913,-0.10110069982928649,0.2101899481810308,0.1431795202259506,0.17590650749070974,-0.11462253026498916,0.7061520416061503
,,,,0.19631322707997115,0.2526126568093242,-0.2875833511238156,0.4036389936225433,0.43648166470742,0.3373240879347099,-0.10385567647691943,0.38719321273500046
,,,,0.04972277719502469,0.2467429464821391,-0.004435224685430966,0.5075447809011231,0.37986011071304887,0.28057202620240845,0.23885242258036882,0.5513644604279588
,,,,0.2621247381239043,0.29994185203401547,-0.02583094001189489,0.2656998050732364,0.3875549936278133,-0.12480688070918051,0.21243493894449006,0.5201607565102064
,,,,0.05052442178619041,0.3875750694644659,-0.2869725044014444,0.44408855622068677,0.38575993281120136,0.23821451407634633,0.040435438829371034,0.7055612712819499
,,,,0.24877619557107114,0.5182647226311656,0.09969891098155512,0.03796218912690047,0.16003948040723318,-0.06266507151428687,0.00581431763484162,0.6456659536313581
,,,,0.019823681981447346,0.48824687322100596,-0.0944867531151338,0.33648834675797507,-0.009543984539288092,0.2851999868332723,-0.2202822295500798,0.6422332244861074
,,,,0.17991442200424448,0.11126656807379494,-0.2306053779768474,0.4302679933512819,0.3392906273593874,-0.22059075931798805,-0.29295255840470125,0.5155001990209164
,,,,-0.07124493082610482,-0.054833901086533465,0.10156331365523838,0.5947961169608098,0.3161950753834964,0.08565327184156184,0.049904168037443644,0.6742985491726774
,,,,-0.0474104422116495,0.24654525438605876,-0.053475648957294675,0.4248935739062316,0.3284020369755009,0.3479729433199442,-0.004808619688125423,0.44078385484882604
,,,,0.1821198224639009,0.03417109542370234,-0.1341966518465746,0.40080692751148544,0.27028833636297117,-0.0019665700215699203,-0.1201842412200615,0.6253854435441816
,,,,-0.11739269389626207,0.46463413039406565,-0.23313874335750903,0.43974704102177087,0.38320589268391936,0.38136878715130795,0.03311988023782494,0.3022948595419284
,,,,-0.29838137779144003,0.49324815806091027,-0.007312129278172907,0.4456937600917054,0.22185727350023937,0.16771986740448155,0.23426122045531916,0.6429800026945263
,,,,0.4144597333078919,-0.15846505409512976,0.26415676961598933,0.41855556209599404,0.18274554335830806,0.2626121763943415,0.1011169090552529,0.3867224763213134
,,,,-0.23377143150388294,0.17596056629935208,0.00070648363027733,0.28561654657484153,0.40110046843050573,0.2338673658084581,0.32790653468501874,0.599019153679698
,,,,-0.0013945694854380843,-0.08849145280553132,0.17051018240466748,0.43687523478530477,0.20903715915856086,0.06814770296766984,-0.09596879217248595,0.37703558203449006
,,,,0.07306537770109373,-0.3005249422267181,0.04553115614254246,0.5594185411469028,0.2621028109493881,-0.40026522927858454,-0.18478248765412805,0.6029918635681489
,,,,-0.29677313081229395,0.45839417049057185,0.07127460685051855,0.27240099379479155,0.2972873012656363,0.18342384802613923,-0.049903545536227105,0.46202049550429763
,,,,-0.019142646651857394,0.45581539158162515,0.462299413898691,0.12692658751925695,-0.023371834044971312,-0.02709490457312305,0.05130793333070974,0.6427560926489598
,,,,0.21622641161106587,-0.009734627049097925,-0.08962040815990441,0.30509236919115273,0.1486604874300473,-0.13078209671138902,-0.13067608911091524,0.57673924113518
,,,,-0.1573950849882976,-0.14909560542073183,-0.0688665667365168,0.4642672313968647,0.2584277103202346,0.2979270373493288,-0.21042843981861098,0.6950519708353657
,,,,0.032606240914305286,0.27024041473782684,-0.14729126452587332,0.4970819740176924,0.32870032315977343,0.18519441638893747,-0.031001169078977257,0.5283467628895555
,,,,0.2111753360837952,0.42480229015048027,-0.03453865275864697,0.6070889147390554,0.33667269372925673,0.259714526934965,0.08949706383698515,0.6342327178453537
,,,,-0.215491907056261,0.28991494144485086,0.22023723686021693,0.15287858403474608,0.049868318340510795,0.2872055996562642,0.015693171290452935,0.48206769824120954
,,,,0.21154073075958266,0.2984720583134021,0.11326443190073109,0.3603435876192304,0.2819061271703582,0.17436386967770284,0.005217303721063489,0.5326687754679624
,,,,-0.15068767988655254,0.45948612616876283,0.15166160100548828,0.35968395903306405,0.2708620267958519,0.28611979118675934,-0.2687016659229798,0.6157658163019082
,,,,-0.03037830287970117,0.4194704811274578,0.2514860953143378,0.2729363321263077,0.29975043204909135,0.07890133451585774,-0.13572246729170326,0.6519830692807669
,,,,-0.09941936291750356,0.2822930306029208,-0.036051663283300825,0.2704199428167158,0.2977852687049891,0.27527872607096465,-0.07321186356550667,0.48011766415036494
,,,,-0.3888403718343844,0.03651527493312504,-0.048450911690073546,0.3220184788447241,0.3555222016647408,0.20605224966039334,0.08911929343037503,0.6881359810216687
,,,,0.0422302507455518,0.3034641904413556,-0.3037281231279976,0.33259777622575193,0.3494875112362373,0.1604876697688672,-0.08396486021034413,0.5562096044256339
,,,,0.038401540158938076,0.03416199571904616,-0.14534221629707594,0.2049536787788562,0.3710031916677879,0.3246461492270403,0.28579823140269217,0.5819723067534118
,,,,-0.20102635906704472,0.2489727340951307,-0.15984016063644452,0.34927564941688455,0.4630521682494613,0.10072159492993848,-0.03940626421317255,0.44067562760299006
,,,,0.10197691917894319,0.1778021699384526,0.10484611084335906,0.400925863174275,0.37907919086959274,0.32492201866646847,0.007839759175258799,0.6234128806100291
