age,roi,corr,se,noise_ceiling,architecture,train_type,layer
5,EVC,0.149034484935307,0.02153398946558651,0.14622864348868653,cornet_z_sl,imagenet_vggface,aIT
6,LOC,0.2874656153980518,0.01818912394365608,0.38242348021773914,cornet_z_sl,imagenet_vggface,aIT
6,FFA,0.2716431251901968,0.013885826335169901,0.3096077821393213,cornet_z_sl,imagenet_vggface,aIT
6,A1,0.6589328362895859,0.008847893841920508,0.6492571654038548,cornet_z_sl,imagenet_vggface,aIT
6,EVC,0.370352748912939,0.013829716750291607,0.35871815013372166,cornet_z_sl,imagenet_vggface,aIT
7,LOC,0.4421619130973743,0.009504093472840171,0.4768794994164419,cornet_z_sl,imagenet_vggface,aIT
7,FFA,0.4757469746285762,0.007734241426332313,0.5394097513992332,cornet_z_sl,imagenet_vggface,aIT
7,A1,0.6955472863767821,0.008161262802131693,0.6967052647931339,cornet_z_sl,imagenet_vggface,aIT
7,EVC,0.4358431492500986,0.010593895200132847,0.4133892578055726,cornet_z_sl,imagenet_vggface,aIT
18,LOC,0.6492555490844993,0.006076998780101147,0.739043504822244,cornet_z_sl,imagenet_vggface,aIT
18,FFA,0.6167081848605637,0.005833002451532758,0.7142994884995935,cornet_z_sl,imagenet_vggface,aIT
18,A1,0.7448056508511638,0.004504336881212793,0.8285264640565643,cornet_z_sl,imagenet_vggface,aIT
18,EVC,0.584426802664015,0.0066333608475967806,0.5979309520319118,cornet_z_sl,imagenet_vggface,aIT
5,LOC,0.35153026539365284,0.012055139591573881,0.37390114884688597,cornet_z_sl,imagenet_vggface,decoder
5,FFA,0.2920915750254918,0.015943524854053794,0.2793678410582933,cornet_z_sl,imagenet_vggface,decoder
5,A1,0.5517984534713637,0.012019490677175223,0.5512697235428041,cornet_z_sl,imagenet_vggface,decoder
5,EVC,0.1995378688083462,0.024806034313224704,0.17929087825161677,cornet_z_sl,imagenet_vggface,decoder
6,LOC,0.3192497799443733,0.015082104362185106,0.39728748313916085,cornet_z_sl,imagenet_vggface,decoder
6,FFA,0.23569471750942358,0.01629171608731458,0.29608665205668594,cornet_z_sl,imagenet_vggface,decoder
6,A1,0.6162352338354895,0.010467314408951219,0.6579893774098368,cornet_z_sl,imagenet_vggface,decoder
6,EVC,0.38729762536643275,0.015582913776196316,0.37458289520023674,cornet_z_sl,imagenet_vggface,decoder
7,LOC,0.43570582210831255,0.006752180339597646,0.4751885711190151,cornet_z_sl,imagenet_vggface,decoder
7,FFA,0.5315046141968642,0.008908528322235739,0.5534915636111111,cornet_z_sl,imagenet_vggface,decoder
7,A1,0.67213462765256,0.0065414371844584995,0.6945488615649467,cornet_z_sl,imagenet_vggface,decoder
7,EVC,0.4200315513842715,0.013410846668664702,0.42120535538610354,cornet_z_sl,imagenet_vggface,decoder
18,LOC,0.6384969254801781,0.006540601777454104,0.7128580980728279,cornet_z_sl,imagenet_vggface,decoder
18,FFA,0.6411107643361504,0.007746432968682246,0.714638668042797,cornet_z_sl,imagenet_vggface,decoder
18,A1,0.7279722378732748,0.005281831965530837,0.8237295063329804,cornet_z_sl,imagenet_vggface,decoder
18,EVC,0.5369284878245447,0.006058620120271846,0.6029385399900267,cornet_z_sl,imagenet_vggface,decoder
5,LOC,0.42540837842191354,0.010268954762414843,0.3956514864947028,cornet_z_sl,vggface_oneobject,V1
5,FFA,0.2023764561878499,0.010855527371302867,0.26209453938365496,cornet_z_sl,vggface_oneobject,V1
5,A1,0.5476219102484388,0.010779196219798344,0.5478074655272283,cornet_z_sl,vggface_oneobject,V1
5,EVC,0.11516955012429182,0.01696686883838073,0.16167194120821402,cornet_z_sl,vggface_oneobject,V1
6,LOC,0.3551861594400007,0.01330163050915964,0.3789123313894995,cornet_z_sl,vggface_oneobject,V1
6,FFA,0.248274516030537,0.016056530790273322,0.33121416734591663,cornet_z_sl,vggface_oneobject,V1
6,A1,0.6032706597226409,0.006234074064995949,0.6690476998690201,cornet_z_sl,vggface_oneobject,V1
6,EVC,0.3507335394616876,0.019042906595248668,0.35335976572231614,cornet_z_sl,vggface_oneobject,V1
7,LOC,0.4272129402114942,0.011702492613947277,0.4631627590978365,cornet_z_sl,vggface_oneobject,V1
7,FFA,0.46629999558148044,0.011106415451498607,0.5228599567819028,cornet_z_sl,vggface_oneobject,V1
7,A1,0.6457981585194359,0.013276305342976729,0.686936088818962,cornet_z_sl,vggface_oneobject,V1
7,EVC,0.40608079072075,0.01145363494875053,0.4144493359311442,cornet_z_sl,vggface_oneobject,V1
18,LOC,0.6256195768027973,0.00869232030334613,0.7267776448303257,cornet_z_sl,vggface_oneobject,V1
18,FFA,0.6377806330941498,0.0075431860695527935,0.7232275607294305,cornet_z_sl,vggface_oneobject,V1
18,A1,0.7285669545609754,0.004524096522396296,0.8313412491315519,cornet_z_sl,vggface_oneobject,V1
18,EVC,0.5377530114130165,0.0062648456962981144,0.5997658766857537,cornet_z_sl,vggface_oneobject,V1
5,LOC,0.36340749413062234,0.014737010070042368,0.37310908432343903,cornet_z_sl,vggface_oneobject,V2
5,FFA,0.23197280949066856,0.016603095426050186,0.25839085164512576,cornet_z_sl,vggface_oneobject,V2
5,A1,0.5706160071833397,0.009125719434752448,0.5656153525947538,cornet_z_sl,vggface_oneobject,V2
5,EVC,0.12332496412181193,0.0157099373369815,0.1614834170897201,cornet_z_sl,vggface_oneobject,V2
6,LOC,0.3359655045109792,0.011095311112994551,0.38216054757325557,cornet_z_sl,vggface_oneobject,V2
6,FFA,0.2568420200828605,0.012083816765615771,0.31096145094176303,cornet_z_sl,vggface_oneobject,V2
6,A1,0.6320201120784973,0.010048687502271197,0.6542190115147611,cornet_z_sl,vggface_oneobject,V2
6,EVC,0.32093302372381755,0.017840011543502236,0.3195934836402049,cornet_z_sl,vggface_oneobject,V2
7,LOC,0.42489346216022283,0.012170644152914903,0.4730838771740202,cornet_z_sl,vggface_oneobject,V2
7,FFA,0.47029958062335037,0.008811444066785069,0.5372902071892842,cornet_z_sl,vggface_oneobject,V2
7,A1,0.6565769183248684,0.00772908945830024,0.6770235349667695,cornet_z_sl,vggface_oneobject,V2
7,EVC,0.4224440374293839,0.0083391457132818,0.4300835263489075,cornet_z_sl,vggface_oneobject,V2
18,LOC,0.6513929886126898,0.008101856217372722,0.7246183973064595,cornet_z_sl,vggface_oneobject,V2
18,FFA,0.6534586225751631,0.007708983517347773,0.7237972879591237,cornet_z_sl,vggface_oneobject,V2
18,A1,0.7287926440674054,0.004417739399402095,0.8210253578557797,cornet_z_sl,vggface_oneobject,V2
18,EVC,0.5847306138380817,0.006978188861709941,0.6095073469034822,cornet_z_sl,vggface_oneobject,V2
5,LOC,0.3576711032195343,0.015952331319044395,0.38096569426417565,cornet_z_sl,vggface_oneobject,V4
5,FFA,0.2546546343502037,0.015420562358356425,0.24407318513906637,cornet_z_sl,vggface_oneobject,V4
5,A1,0.5642470592044837,0.01085250369552319,0.5532698286031946,cornet_z_sl,vggface_oneobject,V4
5,EVC,0.15167252514458246,0.01737060709639916,0.15367045984675679,cornet_z_sl,vggface_oneobject,V4
6,LOC,0.33515299263642573,0.01089198452408322,0.4092989521594889,cornet_z_sl,vggface_oneobject,V4
6,FFA,0.24041876877882445,0.015483622366452059,0.29507685235234776,cornet_z_sl,vggface_oneobject,V4
6,A1,0.6488825400791158,0.009595952737079347,0.6571950974831402,cornet_z_sl,vggface_oneobject,V4
6,EVC,0.33013775356374186,0.013713727906471532,0.3319971119870629,cornet_z_sl,vggface_oneobject,V4
7,LOC,0.43567617133578046,0.013594585127680778,0.46358747743251555,cornet_z_sl,vggface_oneobject,V4
7,FFA,0.4620658492860958,0.008116196567300822,0.5274502049445118,cornet_z_sl,vggface_oneobject,V4
7,A1,0.6667734322867402,0.008947888095650872,0.6837909645953102,cornet_z_sl,vggface_oneobject,V4
7,EVC,0.4311614863062367,0.011686095059466951,0.4248523912206569,cornet_z_sl,vggface_oneobject,V4
18,LOC,0.6431316351306251,0.008726851468539722,0.7226198134995108,cornet_z_sl,vggface_oneobject,V4
18,FFA,0.6339574252406893,0.005786313579214908,0.7323299161829225,cornet_z_sl,vggface_oneobject,V4
18,A1,0.7273275649424874,0.004684332753567443,0.8280878846213142,cornet_z_sl,vggface_oneobject,V4
18,EVC,0.6010839117353127,0.00807798090191517,0.6077416632774715,cornet_z_sl,vggface_oneobject,V4
5,LOC,0.33711964341654116,0.014268129230020537,0.376719544268387,cornet_z_sl,vggface_oneobject,pIT
5,FFA,0.23760738015124327,0.021377843856804968,0.24572579625140487,cornet_z_sl,vggface_oneobject,pIT
5,A1,0.5586382016532221,0.008877135339714116,0.5620859270560825,cornet_z_sl,vggface_oneobject,pIT
5,EVC,0.16503196690378177,0.0215727309073056,0.1584920481417472,cornet_z_sl,vggface_oneobject,pIT
6,LOC,0.3057242109426607,0.0143453280448825,0.39289202830931524,cornet_z_sl,vggface_oneobject,pIT
6,FFA,0.26505929202443124,0.015737735689937804,0.3168651896625799,cornet_z_sl,vggface_oneobject,pIT
6,A1,0.5968358012602653,0.006960705170789972,0.6520255724596448,cornet_z_sl,vggface_oneobject,pIT
6,EVC,0.34977107516236566,0.017880436837351056,0.3358749786491343,cornet_z_sl,vggface_oneobject,pIT
7,LOC,0.42618403147744893,0.007697098156380096,0.4656464193595484,cornet_z_sl,vggface_oneobject,pIT
7,FFA,0.4778683025990812,0.010568198807065665,0.5499892623156144,cornet_z_sl,vggface_oneobject,pIT
7,A1,0.6625269421380157,0.00856036969724016,0.6968315821331672,cornet_z_sl,vggface_oneobject,pIT
7,EVC,0.40363603567615164,0.009599468873883443,0.40072553077335693,cornet_z_sl,vggface_oneobject,pIT
18,LOC,0.6561187772529734,0.006910759346942213,0.734437374397771,cornet_z_sl,vggface_oneobject,pIT
18,FFA,0.6225576216181462,0.006600310399769517,0.730014865960702,cornet_z_sl,vggface_oneobject,pIT
18,A1,0.7232516283981849,0.005978678465224188,0.8225365825975635,cornet_z_sl,vggface_oneobject,pIT
18,EVC,0.6022688091077781,0.006561655904890074,0.6024806602317885,cornet_z_sl,vggface_oneobject,pIT
5,LOC,0.3023027053843907,0.008239347203125259,0.3679961003009134,cornet_z_sl,vggface_oneobject,aIT
5,FFA,0.2600322791600783,0.019581183544624098,0.258809759984313,cornet_z_sl,vggface_oneobject,aIT
5,A1,0.5726454800114296,0.0076541912847940706,0.5678668855110584,cornet_z_sl,vggface_oneobject,aIT
5,EVC,0.12152335208034046,0.022647399482495143,0.12160379172648257,cornet_z_sl,vggface_oneobject,aIT
6,LOC,0.27174764100017373,0.01604462089015998,0.377345994334327,cornet_z_sl,vggface_oneobject,aIT
6,FFA,0.29282082447080093,0.012421568808293093,0.32184911641004726,cornet_z_sl,vggface_oneobject,aIT
6,A1,0.65661475814033,0.010195091088329123,0.6656743898714005,cornet_z_sl,vggface_oneobject,aIT
6,EVC,0.3663245822722952,0.017320948816181073,0.35334270260488143,cornet_z_sl,vggface_oneobject,aIT
7,LOC,0.4409918655349336,0.010426809040437546,0.4779943245974646,cornet_z_sl,vggface_oneobject,aIT
7,FFA,0.49173482324978507,0.010670476298945094,0.5458798012767999,cornet_z_sl,vggface_oneobject,aIT
7,A1,0.6802718628434792,0.011433323019673713,0.685085388191107,cornet_z_sl,vggface_oneobject,aIT
7,EVC,0.43168574345364974,0.015102234180066591,0.4185915924083421,cornet_z_sl,vggface_oneobject,aIT
18,LOC,0.6440035850455511,0.010188301024948523,0.7322581430833759,cornet_z_sl,vggface_oneobject,aIT
18,FFA,0.6152198294415325,0.00821987691395377,0.7135149874061868,cornet_z_sl,vggface_oneobject,aIT
18,A1,0.7424234329299509,0.004530776778774141,0.8219746438120875,cornet_z_sl,vggface_oneobject,aIT
18,EVC,0.6006777195900113,0.006547284849958522,0.596740327155853,cornet_z_sl,vggface_oneobject,aIT
5,LOC,0.33326017086455095,0.014130984006546025,0.35647356671174685,cornet_z_sl,vggface_oneobject,decoder
5,FFA,0.22653560174392462,0.01690724499936739,0.24936601828784793,cornet_z_sl,vggface_oneobject,decoder
5,A1,0.5492995535967647,0.007116047485599408,0.555284670423043,cornet_z_sl,vggface_oneobject,decoder
5,EVC,0.1752938452671708,0.016923573880650907,0.17009615374354875,cornet_z_sl,vggface_oneobject,decoder
6,LOC,0.2327449367708497,0.019310182192031084,0.3725093521201918,cornet_z_sl,vggface_oneobject,decoder
6,FFA,0.29926359345923303,0.015288068837927165,0.3253289345137794,cornet_z_sl,vggface_oneobject,decoder
6,A1,0.5632912369252095,0.006082041016517202,0.6492701735018052,cornet_z_sl,vggface_oneobject,decoder
6,EVC,0.3089964479363888,0.014266593900361224,0.3302955938315425,cornet_z_sl,vggface_oneobject,decoder
7,LOC,0.39627556377213663,0.010132588767398433,0.4515764565710357,cornet_z_sl,vggface_oneobject,decoder
7,FFA,0.468500981897192,0.00701782145606835,0.5369529913168424,cornet_z_sl,vggface_oneobject,decoder
7,A1,0.6537836195274311,0.007163905193835001,0.6951376917797345,cornet_z_sl,vggface_oneobject,decoder
7,EVC,0.409205237270475,0.01368408595094257,0.41304729781748006,cornet_z_sl,vggface_oneobject,decoder
18,LOC,0.6249195956682833,0.006047977015553131,0.7401215697507476,cornet_z_sl,vggface_oneobject,decoder
18,FFA,0.6044697436997046,0.005435778554629917,0.7276873360868924,cornet_z_sl,vggface_oneobject,decoder
18,A1,0.7078986680694742,0.005041415677161653,0.8304483023603118,cornet_z_sl,vggface_oneobject,decoder
18,EVC,0.5626567766813005,0.0057366096820211905,0.5919329282653382,cornet_z_sl,vggface_oneobject,decoder
5,LOC,0.3836831034809751,0.016476363751817175,0.36014755910389945,cornet_z_sl,vggface,V1
5,FFA,0.2275678379095662,0.016531659208135034,0.270629030574373,cornet_z_sl,vggface,V1
5,A1,0.5387932495901455,0.009966256356926296,0.5509805320927009,cornet_z_sl,vggface,V1
5,EVC,0.1260645641383114,0.021075287722273402,0.15660792089198,cornet_z_sl,vggface,V1
6,LOC,0.3438431245992043,0.014978460945722387,0.3959885677508803,cornet_z_sl,vggface,V1
6,FFA,0.23548889927327227,0.012762368071022143,0.32201056233304814,cornet_z_sl,vggface,V1
6,A1,0.5913287057681165,0.007730796977403914,0.6552200882724966,cornet_z_sl,vggface,V1
6,EVC,0.3226349179798256,0.015092612224712415,0.3285063937281108,cornet_z_sl,vggface,V1
7,LOC,0.4332079158178207,0.009839846416036576,0.47476255182020133,cornet_z_sl,vggface,V1
7,FFA,0.47237057536909716,0.007879118974163572,0.5380993088623824,cornet_z_sl,vggface,V1
7,A1,0.6531793959750267,0.007089676632602271,0.6937021340035084,cornet_z_sl,vggface,V1
7,EVC,0.4207055289985158,0.011000506479089059,0.42108409012235687,cornet_z_sl,vggface,V1
18,LOC,0.6280008470082306,0.009258021494292007,0.7229185017894448,cornet_z_sl,vggface,V1
18,FFA,0.6458832627473299,0.004096612456349368,0.7285405764436286,cornet_z_sl,vggface,V1
18,A1,0.722934761069115,0.0036794701786012724,0.8260554064403909,cornet_z_sl,vggface,V1
18,EVC,0.5429772722932554,0.007791839160611127,0.6046657405261661,cornet_z_sl,vggface,V1
5,LOC,0.33958146147711,0.010995000286281531,0.36411118491354727,cornet_z_sl,vggface,V2
5,FFA,0.2503498364245796,0.014790792671032935,0.2560629624177488,cornet_z_sl,vggface,V2
5,A1,0.5891756155934098,0.006340729744684434,0.571306573389992,cornet_z_sl,vggface,V2
5,EVC,0.08877027377545801,0.02197452355571491,0.13458855823558902,cornet_z_sl,vggface,V2
6,LOC,0.3348403900409211,0.014685370253115684,0.38142056085623055,cornet_z_sl,vggface,V2
6,FFA,0.28577176463438325,0.013765555538999722,0.31892423120096314,cornet_z_sl,vggface,V2
6,A1,0.6426574909978666,0.006929283331865608,0.666685957658361,cornet_z_sl,vggface,V2
6,EVC,0.31343478320567286,0.01503870299854947,0.3286215246157639,cornet_z_sl,vggface,V2
7,LOC,0.4359814826972352,0.011524290821685705,0.4731670705068038,cornet_z_sl,vggface,V2
7,FFA,0.4956137922390794,0.009153618052328345,0.5477954362157424,cornet_z_sl,vggface,V2
7,A1,0.6796264987278368,0.009594610651793675,0.6941331172308149,cornet_z_sl,vggface,V2
7,EVC,0.4129700384560187,0.010601953188524853,0.4164482420574423,cornet_z_sl,vggface,V2
18,LOC,0.6463745834752148,0.00717718201702846,0.7207157762906242,cornet_z_sl,vggface,V2
18,FFA,0.6645475552349962,0.006407156245170839,0.7295818655564112,cornet_z_sl,vggface,V2
18,A1,0.7230389998953812,0.005080623188754663,0.8262974244970198,cornet_z_sl,vggface,V2
18,EVC,0.5690083712016987,0.007775767029935201,0.6082023917562062,cornet_z_sl,vggface,V2
5,LOC,0.33068856990867074,0.014238061124329845,0.3454156370809326,cornet_z_sl,vggface,V4
5,FFA,0.27003212058096715,0.019630923465300668,0.26027923367923533,cornet_z_sl,vggface,V4
5,A1,0.5656634252556553,0.009324724804788702,0.5583248867753785,cornet_z_sl,vggface,V4
5,EVC,0.18510660785398095,0.01918016259167604,0.18061172046814244,cornet_z_sl,vggface,V4
6,LOC,0.29829757371422067,0.01627890935711766,0.4014105663842976,cornet_z_sl,vggface,V4
6,FFA,0.22899641798237802,0.01817589212406647,0.28500922315017807,cornet_z_sl,vggface,V4
6,A1,0.6338491838734808,0.01258685992518433,0.6473204739376174,cornet_z_sl,vggface,V4
6,EVC,0.3321618657623673,0.013692549821141,0.34136568163491415,cornet_z_sl,vggface,V4
7,LOC,0.4468402159990446,0.009193990902304331,0.4791013809961626,cornet_z_sl,vggface,V4
7,FFA,0.4576980223267847,0.012830547936562249,0.5360875451541892,cornet_z_sl,vggface,V4
7,A1,0.6856510805188964,0.009200476752269638,0.6872638733392643,cornet_z_sl,vggface,V4
7,EVC,0.4117648192248913,0.008802119490750328,0.40958042876102896,cornet_z_sl,vggface,V4
18,LOC,0.6635816135289639,0.00743305382872524,0.7340014881650033,cornet_z_sl,vggface,V4
18,FFA,0.6414458929163955,0.005402150594671808,0.7276255286675436,cornet_z_sl,vggface,V4
18,A1,0.7321123416965756,0.006135367733223681,0.8338583594526515,cornet_z_sl,vggface,V4
18,EVC,0.5860902362859635,0.008376003775704407,0.5877754633975117,cornet_z_sl,vggface,V4
5,LOC,0.3430342273878053,0.015963108129819627,0.37835424263766043,cornet_z_sl,vggface,pIT
5,FFA,0.2715131838747215,0.01898564428252075,0.2682259545066221,cornet_z_sl,vggface,pIT
5,A1,0.5643867540943057,0.01362517823367932,0.5628223624148305,cornet_z_sl,vggface,pIT
5,EVC,0.15210509715048953,0.015573017476762685,0.14413397342057493,cornet_z_sl,vggface,pIT
6,LOC,0.2909292014984114,0.014013526910685845,0.3926649019049466,cornet_z_sl,vggface,pIT
6,FFA,0.26293731702592776,0.013120636317806257,0.31541748097094374,cornet_z_sl,vggface,pIT
6,A1,0.6254784667749563,0.010041437756538213,0.6658361977874275,cornet_z_sl,vggface,pIT
6,EVC,0.3750255093012495,0.018946337244897336,0.3420500779339134,cornet_z_sl,vggface,pIT
7,LOC,0.4291287419845758,0.009863256395175865,0.4724440538756348,cornet_z_sl,vggface,pIT
7,FFA,0.46428349476869507,0.009824072555577856,0.5526699657029532,cornet_z_sl,vggface,pIT
7,A1,0.67567625924435,0.006977647104577318,0.6944140805128152,cornet_z_sl,vggface,pIT
7,EVC,0.4145379316212236,0.010510457869639812,0.41344310145702057,cornet_z_sl,vggface,pIT
18,LOC,0.6270346077296789,0.0067386548551289826,0.7135096077303544,cornet_z_sl,vggface,pIT
18,FFA,0.6062894136636385,0.007159168182119307,0.7291209008929649,cornet_z_sl,vggface,pIT
18,A1,0.7237734294933549,0.00439854137791986,0.8300051645536334,cornet_z_sl,vggface,pIT
18,EVC,0.6053580903561244,0.008176168361313735,0.6052238978050348,cornet_z_sl,vggface,pIT
5,LOC,0.3371332371654995,0.013393740049660333,0.36872186361641357,cornet_z_sl,vggface,aIT
5,FFA,0.25271512666214824,0.012969251726746367,0.25406179842584786,cornet_z_sl,vggface,aIT
5,A1,0.5529658713816679,0.00921712167472536,0.5440834420441988,cornet_z_sl,vggface,aIT
5,EVC,0.12359637718109281,0.019557078140824,0.12817624763063787,cornet_z_sl,vggface,aIT
6,LOC,0.30674437671365795,0.010114946789000719,0.3988336617987111,cornet_z_sl,vggface,aIT
6,FFA,0.2907520886828338,0.020134331727279752,0.31885942283390567,cornet_z_sl,vggface,aIT
6,A1,0.6667131506458499,0.007926752272762442,0.6653293521172895,cornet_z_sl,vggface,aIT
6,EVC,0.3720414070355821,0.01780360931257619,0.36826534718431325,cornet_z_sl,vggface,aIT
7,LOC,0.4436056178675428,0.00989506576897647,0.4792017151605271,cornet_z_sl,vggface,aIT
7,FFA,0.4885853466202925,0.009402194392192286,0.5530034974617777,cornet_z_sl,vggface,aIT
7,A1,0.6754080693876305,0.009875819517068295,0.6783157773991205,cornet_z_sl,vggface,aIT
7,EVC,0.4522292619851556,0.010274577215286998,0.4235202595271768,cornet_z_sl,vggface,aIT
18,LOC,0.6390140865692788,0.007890589349861251,0.7317658148006513,cornet_z_sl,vggface,aIT
18,FFA,0.640730034468361,0.006169202613521658,0.7359906935093143,cornet_z_sl,vggface,aIT
18,A1,0.7561343908603079,0.004597972895259677,0.8314211173984493,cornet_z_sl,vggface,aIT
18,EVC,0.6069409405691225,0.00793759864133981,0.6012732438467008,cornet_z_sl,vggface,aIT
5,LOC,0.325807560794872,0.013620496056507536,0.373835688245819,cornet_z_sl,vggface,decoder
5,FFA,0.21423651287603343,0.010531251345424753,0.24092499503966738,cornet_z_sl,vggface,decoder
5,A1,0.563362855046342,0.00974495746213734,0.5538368728713154,cornet_z_sl,vggface,decoder
5,EVC,0.18423378035935226,0.02036575612030115,0.15879366503049142,cornet_z_sl,vggface,decoder
6,LOC,0.28177332678652234,0.010939036983331553,0.41032757573475565,cornet_z_sl,vggface,decoder
6,FFA,0.27859213252721476,0.01659701233932712,0.32509492047434413,cornet_z_sl,vggface,decoder
6,A1,0.5986275831906482,0.010012928792507562,0.6683063391300283,cornet_z_sl,vggface,decoder
6,EVC,0.3370793745682478,0.010482078147558452,0.3532578077916181,cornet_z_sl,vggface,decoder
7,LOC,0.41216394582499233,0.007940888391301082,0.47642061881016484,cornet_z_sl,vggface,decoder
7,FFA,0.4516230568587676,0.00908395125956232,0.5405132136246088,cornet_z_sl,vggface,decoder
7,A1,0.6358820336973265,0.009593679466921823,0.6881376213867919,cornet_z_sl,vggface,decoder
7,EVC,0.38969110668808105,0.012206643058395434,0.41471168705183825,cornet_z_sl,vggface,decoder
18,LOC,0.5935199565406761,0.008453800474204973,0.7108103082441664,cornet_z_sl,vggface,decoder
18,FFA,0.5917106194553626,0.006590833769110529,0.7263657664473311,cornet_z_sl,vggface,decoder
18,A1,0.7118327934253165,0.0065227739078883955,0.8151113806913134,cornet_z_sl,vggface,decoder
18,EVC,0.563369371720026,0.00696979015562368,0.6033993714830831,cornet_z_sl,vggface,decoder
5,LOC,0.3218184417962604,0.016982559517526214,0.3413678619009224,cornet_z_sl,random,V1
5,FFA,0.18837971168975817,0.015098061776077268,0.2499402350435242,cornet_z_sl,random,V1
5,A1,0.4655819874822849,0.008360573086067353,0.5458718905180633,cornet_z_sl,random,V1
5,EVC,0.09753078744693996,0.019049910519230762,0.11986287910363809,cornet_z_sl,random,V1
6,LOC,0.2587465931721147,0.015351066485656286,0.3627123587736315,cornet_z_sl,random,V1
6,FFA,0.16777622725679206,0.01461307106494035,0.3275002883215505,cornet_z_sl,random,V1
6,A1,0.569630498637504,0.00836334680230475,0.6699953566327729,cornet_z_sl,random,V1
6,EVC,0.3313057572696172,0.015391911721147282,0.35978318765170236,cornet_z_sl,random,V1
7,LOC,0.37668042668608726,0.008787734645278565,0.4767290268399341,cornet_z_sl,random,V1
7,FFA,0.4273581391346766,0.006304513611891703,0.5255174453170582,cornet_z_sl,random,V1
7,A1,0.5979497133158426,0.009962880308190356,0.6917217677726512,cornet_z_sl,random,V1
7,EVC,0.3999010045468222,0.011999069740963774,0.40626009795725704,cornet_z_sl,random,V1
18,LOC,0.5755004721645489,0.007332246806144257,0.7348057409577886,cornet_z_sl,random,V1
18,FFA,0.5614260137198894,0.0059557029829830545,0.7318225355625428,cornet_z_sl,random,V1
18,A1,0.6543009852597719,0.004303303228642612,0.8163476262265282,cornet_z_sl,random,V1
18,EVC,0.5055371693626178,0.008849767504164592,0.5972799020285497,cornet_z_sl,random,V1
5,LOC,0.3164995367031085,0.015034106117085284,0.37158483637594886,cornet_z_sl,random,V2
5,FFA,0.21667889463018342,0.017859205600424224,0.27136137905784247,cornet_z_sl,random,V2
5,A1,0.4960671895042249,0.011854668887937236,0.5373379390631505,cornet_z_sl,random,V2
5,EVC,0.0966629134224853,0.013641878678074924,0.1551255902737115,cornet_z_sl,random,V2
6,LOC,0.3288309854893623,0.010644562316931276,0.4081119265151223,cornet_z_sl,random,V2
6,FFA,0.1916928503812601,0.013311639201571355,0.3327058041163477,cornet_z_sl,random,V2
6,A1,0.5767202855978784,0.007041441000773177,0.6670263049922095,cornet_z_sl,random,V2
6,EVC,0.33183091029015793,0.016421607929292415,0.3421550871728904,cornet_z_sl,random,V2
7,LOC,0.41946139179888453,0.010784654088533095,0.47137730524228927,cornet_z_sl,random,V2
7,FFA,0.4668417165604321,0.00838890317468252,0.5512205243111469,cornet_z_sl,random,V2
7,A1,0.6082949796888459,0.014706471513464632,0.6824103971220248,cornet_z_sl,random,V2
7,EVC,0.4097158634407213,0.010205180935975158,0.40972828168222364,cornet_z_sl,random,V2
18,LOC,0.5910591562482608,0.009144362572420415,0.7209031961186642,cornet_z_sl,random,V2
18,FFA,0.6123736239005315,0.005716304759928518,0.736987164949453,cornet_z_sl,random,V2
18,A1,0.6766760452056404,0.0038211027616231303,0.8286556018598528,cornet_z_sl,random,V2
18,EVC,0.5067573929229182,0.008097391172661936,0.6007552742061619,cornet_z_sl,random,V2
5,LOC,0.3903297771278872,0.01665169577536627,0.39001605029233366,cornet_z_sl,random,V4
5,FFA,0.26393769309685927,0.01711264945788079,0.2532657656896144,cornet_z_sl,random,V4
5,A1,0.5031428217610089,0.007794343988740566,0.5454154648580375,cornet_z_sl,random,V4
5,EVC,0.14337326651824872,0.014200502050087922,0.14082860348868315,cornet_z_sl,random,V4
6,LOC,0.30066154426539093,0.013974002360645017,0.39331191927335546,cornet_z_sl,random,V4
6,FFA,0.21398678844814958,0.01720824320756514,0.32635694916050045,cornet_z_sl,random,V4
6,A1,0.5751836704194193,0.006562608904811295,0.660764921029956,cornet_z_sl,random,V4
6,EVC,0.3917707172072838,0.017403564195959974,0.37457834312552385,cornet_z_sl,random,V4
7,LOC,0.4604393410558075,0.008166299499727893,0.4729474081943269,cornet_z_sl,random,V4
7,FFA,0.49195697730846827,0.009567124095129753,0.5378933440717402,cornet_z_sl,random,V4
7,A1,0.6499656654861845,0.005256498231397726,0.6954733432765774,cornet_z_sl,random,V4
7,EVC,0.4383696624497859,0.01209604867724004,0.41139855583674656,cornet_z_sl,random,V4
18,LOC,0.6170073749387629,0.006163420795338803,0.7080405747889025,cornet_z_sl,random,V4
18,FFA,0.6302178231447365,0.0059253778671807256,0.7381387152580319,cornet_z_sl,random,V4
18,A1,0.6967336754227955,0.0038599649855410325,0.8252104772841449,cornet_z_sl,random,V4
18,EVC,0.5341314190750089,0.0061879016017766875,0.5953680185444971,cornet_z_sl,random,V4
5,LOC,0.3559340014703045,0.015113371610428358,0.3816092329725099,cornet_z_sl,random,pIT
5,FFA,0.2642108359081861,0.02119893846744889,0.26760476528920385,cornet_z_sl,random,pIT
5,A1,0.48852620767767324,0.01003250498238473,0.5574126794297853,cornet_z_sl,random,pIT
5,EVC,0.09297046919114735,0.017112110665536896,0.12356772428166567,cornet_z_sl,random,pIT
