age,roi,corr,architecture,train_type,layer,se
infant,EVC,0.802600312388274,cornet_z_sl,vggface,aIT,0.006873813019276084
infant,lLOC,0.7987238232476761,cornet_z_sl,vggface,aIT,0.010034243884746824
infant,lFFA,0.7594901933714112,cornet_z_sl,vggface,aIT,0.01041393132822762
infant,lA1,0.5930614980983011,cornet_z_sl,vggface,aIT,0.015610420856408017
infant,lEVC,0.7820613312086581,cornet_z_sl,vggface,aIT,0.0083414073450295
infant,rLOC,0.7954686299469448,cornet_z_sl,vggface,aIT,0.010295451568503694
infant,rFFA,0.7744040585680714,cornet_z_sl,vggface,aIT,0.009872265541730698
infant,rA1,0.6520991350036762,cornet_z_sl,vggface,aIT,0.011488988272452538
infant,rEVC,0.7885835841059623,cornet_z_sl,vggface,aIT,0.007970977426278985
adult,LOC,0.817457016292589,cornet_z_sl,vggface,aIT,0.010128624151493876
adult,FFA,0.868916886795741,cornet_z_sl,vggface,aIT,0.0050633982508103545
adult,A1,0.8147497420996549,cornet_z_sl,vggface,aIT,0.007046538635289144
adult,EVC,0.7807958291846726,cornet_z_sl,vggface,aIT,0.007354933803136871
adult,lLOC,0.7913503429426675,cornet_z_sl,vggface,aIT,0.009411005285537198
adult,lFFA,0.811086996030323,cornet_z_sl,vggface,aIT,0.009495924830213349
adult,lA1,0.8032074109141736,cornet_z_sl,vggface,aIT,0.004238307325253699
adult,lEVC,0.7604308463645193,cornet_z_sl,vggface,aIT,0.010151708363709584
adult,rLOC,0.8100149919080334,cornet_z_sl,vggface,aIT,0.009109593840924734
adult,rFFA,0.8494970220851314,cornet_z_sl,vggface,aIT,0.007036800139788611
adult,rA1,0.7655486907560052,cornet_z_sl,vggface,aIT,0.006365476504598819
adult,rEVC,0.7408291968545005,cornet_z_sl,vggface,aIT,0.008499695680780975
infant,LOC,0.6492581829560444,cornet_z_sl,random,aIT,0.010864747034674124
infant,FFA,0.6120848156728792,cornet_z_sl,random,aIT,0.006327740773358225
infant,A1,0.4856146073746615,cornet_z_sl,random,aIT,0.01140866134758058
infant,EVC,0.579624699019068,cornet_z_sl,random,aIT,0.012145753674204602
infant,lLOC,0.5625879812149238,cornet_z_sl,random,aIT,0.014434542669922043
infant,lFFA,0.5514051380868621,cornet_z_sl,random,aIT,0.013676445939334564
infant,lA1,0.37337446290653026,cornet_z_sl,random,aIT,0.010903907722334414
infant,lEVC,0.5935450650527329,cornet_z_sl,random,aIT,0.010044908872969821
infant,rLOC,0.6185240756576353,cornet_z_sl,random,aIT,0.012508704684277184
infant,rFFA,0.6077790572723254,cornet_z_sl,random,aIT,0.008833865211168314
infant,rA1,0.4422767180320477,cornet_z_sl,random,aIT,0.012116624256022829
infant,rEVC,0.5949906519587922,cornet_z_sl,random,aIT,0.012054405421390888
adult,LOC,0.5863178280406016,cornet_z_sl,random,aIT,0.008466931558472827
adult,FFA,0.6928994490335498,cornet_z_sl,random,aIT,0.006190692060362724
adult,A1,0.6272779535391095,cornet_z_sl,random,aIT,0.008033333038831816
adult,EVC,0.5543631933168287,cornet_z_sl,random,aIT,0.009335763448060069
adult,lLOC,0.5516319390704918,cornet_z_sl,random,aIT,0.007690134819681521
adult,lFFA,0.6209722043916794,cornet_z_sl,random,aIT,0.00542924380410661
adult,lA1,0.594870390303324,cornet_z_sl,random,aIT,0.009243331184997601
adult,lEVC,0.48598387585838276,cornet_z_sl,random,aIT,0.011430706356003555
adult,rLOC,0.5963725150597342,cornet_z_sl,random,aIT,0.007697377333005015
adult,rFFA,0.6753923499544118,cornet_z_sl,random,aIT,0.00880757649174293
adult,rA1,0.5853530799844975,cornet_z_sl,random,aIT,0.009267384389949932
adult,rEVC,0.5550878777490473,cornet_z_sl,random,aIT,0.007931558332072621
