image,upright,invert,pref,top_ratio
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_50.png,[[30.963156]],[[30.150427]],[[0.5066493]],0.5356037630748283
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_57.png,[[30.150782]],[[30.336489]],[[0.4984649]],0.5437603685083664
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_25.png,[[30.034662]],[[29.691511]],[[0.5028727]],0.5909921660507396
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_59.png,[[30.79718]],[[29.921448]],[[0.5072114]],0.5790387088122303
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_22.png,[[30.55797]],[[29.833939]],[[0.50599444]],0.6079175121123028
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_5.png,[[30.224041]],[[29.815315]],[[0.50340384]],0.525733500060998
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_17.png,[[29.841885]],[[29.615705]],[[0.50190204]],0.564312024228534
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_10.png,[[30.58926]],[[29.608635]],[[0.50814503]],0.5748486580886671
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_2.png,[[29.976208]],[[29.354652]],[[0.50523806]],0.580884372425158
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_19.png,[[30.425047]],[[30.124475]],[[0.50248206]],0.5887217080252162
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_33.png,[[29.898134]],[[29.659618]],[[0.50200236]],0.5757233503533417
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_34.png,[[30.393208]],[[30.298939]],[[0.5007766]],0.5714853898164525
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_48.png,[[31.11901]],[[30.023775]],[[0.5089564]],0.5664991935048197
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_46.png,[[30.717604]],[[29.993904]],[[0.5059601]],0.537042787565783
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_41.png,[[30.001896]],[[29.307522]],[[0.50585383]],0.5401944881951464
